dataset,model,class_pair,poison_rho,train_set_size,candidate_count,requested_m,candidate_fraction,selector,selector_label,targets,budget_valid,invalid_reason,mean_overlap_at_m,median_overlap_at_m,q25_overlap_at_m,q75_overlap_at_m,mean_jaccard_at_m,median_jaccard_at_m,q25_jaccard_at_m,q75_jaccard_at_m,mean_spearman_exact_top_m,median_spearman_exact_top_m,q25_spearman_exact_top_m,q75_spearman_exact_top_m,mean_spearman_selected_union,median_spearman_selected_union,q25_spearman_selected_union,q75_spearman_selected_union
SVHN,ConvNetBN,9-2,0.005,73257,4659,366,0.07855763039278815,beta0,GRAFT (\beta=0),10,True,,0.16994535519125684,0.16666666666666669,0.1564207650273224,0.1796448087431694,0.09297730233738717,0.09091878277440547,0.08484668644906034,0.09868714291502897,0.0918164223243553,0.09344097081782418,0.06764585121869285,0.11111261366827985,-0.5802275589184515,-0.5898046067323796,-0.5936694613556861,-0.5567430669593323
SVHN,ConvNetBN,9-2,0.005,73257,4659,366,0.07855763039278815,beta1,GRAFT+ (\beta=1),10,True,,0.6442622950819672,0.6434426229508197,0.6318306010928962,0.6475409836065574,0.47535031547821704,0.47432173687285,0.46180838323353296,0.47878787878787876,0.7882536525906975,0.7927997596452442,0.7707264061640469,0.8089848499404313,0.47402944573380673,0.4703754983258843,0.4622387943315514,0.49071381660631214
SVHN,ConvNetBN,9-2,0.005,73257,4659,366,0.07855763039278815,product_neg_MRA_high,Product (-M)RA · high first,10,True,,0.03907103825136612,0.03825136612021858,0.03825136612021858,0.04030054644808743,0.019925175697252946,0.019498607242339833,0.019498607242339833,0.020565028379622614,-0.21782296599481965,-0.22587962314234472,-0.254117574350574,-0.1585282799276243,-0.7777998374598655,-0.7873870544869013,-0.7956986991878012,-0.7568699226005556
SVHN,ConvNetBN,9-2,0.005,73257,4659,366,0.07855763039278815,product_neg_MRA_low,Product (-M)RA · low first,10,True,,0.7240437158469945,0.726775956284153,0.6974043715846995,0.7506830601092895,0.5683315772161807,0.5708805555683477,0.5354277424434085,0.6008762290617564,0.21782296599481965,0.22587962314234472,0.1585282799276243,0.254117574350574,0.18511099819304314,0.18105164045356736,0.11215694733432165,0.22807510166503667
SVHN,ConvNetBN,9-2,0.01,73257,4659,733,0.15732989911998282,A,Backbone alignment A,10,True,,0.9736698499317873,0.9761255115961801,0.9727148703956344,0.9768076398362893,0.9487412905484873,0.9533652907234798,0.9468791500664011,0.9546666666666667,0.9912985793560394,0.9918573626491353,0.991108147445491,0.9922786767022933,0.9909249685805925,0.9916549640756334,0.9910674543421409,0.9918923199567828
SVHN,ConvNetBN,9-2,0.01,73257,4659,733,0.15732989911998282,beta0,GRAFT (\beta=0),10,True,,0.31678035470668486,0.3124147339699863,0.3035470668485675,0.3356070941336971,0.1885375946844316,0.18512607765944655,0.17893559710998957,0.20169940520817714,0.03365457174613677,0.031274971935756665,0.02107853045926393,0.05945832948143811,-0.46668793238935524,-0.4720456744356999,-0.4757232129319157,-0.4483214377259481
SVHN,ConvNetBN,9-2,0.01,73257,4659,733,0.15732989911998282,beta1,GRAFT+ (\beta=1),10,True,,0.619781718963165,0.6227830832196453,0.614256480218281,0.6275579809004093,0.4492476853901854,0.4522072676746267,0.4432687832124433,0.4572564612326044,0.7147612526783748,0.7210336209665629,0.6935750951374954,0.7336295925737937,0.36033310232192484,0.35835858239837803,0.3538337817987833,0.3654569379329474
SVHN,ConvNetBN,9-2,0.01,73257,4659,733,0.15732989911998282,product_neg_MRA_high,Product (-M)RA · high first,10,True,,0.019645293315143246,0.019099590723055934,0.019099590723055934,0.020463847203274217,0.009920203222627882,0.009641873278236915,0.009641873278236915,0.010337698139214336,-0.5597802356915016,-0.5551081127708166,-0.600113372169375,-0.515059739771748,-0.8486242681168648,-0.8563705713211522,-0.8628658176744851,-0.8292421054140782
SVHN,ConvNetBN,9-2,0.01,73257,4659,733,0.15732989911998282,product_neg_MRA_low,Product (-M)RA · low first,10,True,,0.8493860845839019,0.8478854024556617,0.8390177353342428,0.8625511596180082,0.7385204546449957,0.7359682431068135,0.7226863539728939,0.7583439820757312,0.5597802356915016,0.5551081127708166,0.515059739771748,0.600113372169375,0.5468660384356017,0.5403966941585663,0.5062001349256935,0.6007670140073024
SVHN,ConvNetBN,9-2,0.02,73257,4659,1465,0.31444515990555916,A,Backbone alignment A,10,True,,0.9729010238907849,0.9733788395904437,0.9709897610921502,0.9745733788395905,0.9472538121761559,0.9481382978723404,0.9436158989153907,0.9504078837442735,0.9903775944096704,0.9907707320156182,0.9896523869068931,0.9917564384272878,0.9900566321444415,0.9904284007766666,0.9891214162137826,0.9916251516969949
SVHN,ConvNetBN,9-2,0.02,73257,4659,1465,0.31444515990555916,beta0,GRAFT (\beta=0),10,True,,0.5239590443686007,0.5252559726962458,0.5092150170648464,0.5392491467576792,0.3552103371332368,0.3561734372522891,0.3415784729100873,0.3691669281486661,0.07994186549482094,0.09436668287673777,0.047323899433237795,0.1020472730174677,-0.2165058849112067,-0.22467900156193998,-0.2372329393363031,-0.18527151201375025
SVHN,ConvNetBN,9-2,0.02,73257,4659,1465,0.31444515990555916,beta1,GRAFT+ (\beta=1),10,True,,0.6611604095563139,0.6590443686006826,0.6527303754266212,0.6703071672354949,0.49392693551964656,0.4914745269686557,0.4844896511055904,0.5041174453842445,0.6290429129764964,0.6287535544289331,0.6138328741158343,0.6519502549403251,0.34896968661422223,0.35645661309739113,0.3406236770826599,0.36716012007676174
SVHN,ConvNetBN,9-2,0.02,73257,4659,1465,0.31444515990555916,product_neg_MRA_high,Product (-M)RA · high first,10,True,,0.01440273037542662,0.014334470989761093,0.013651877133105802,0.016211604095563138,0.007254563661829708,0.007218975592987281,0.006872852233676976,0.008172065387413583,-0.7974597445871885,-0.7977890217388732,-0.8138465029411318,-0.785658367293445,-0.8999751089659614,-0.899816510887626,-0.9032690696663804,-0.897053805304134
SVHN,ConvNetBN,9-2,0.02,73257,4659,1465,0.31444515990555916,product_neg_MRA_low,Product (-M)RA · low first,10,True,,0.9260068259385665,0.926962457337884,0.9250853242320819,0.928839590443686,0.862251651095103,0.8638684387194311,0.8606129364070915,0.8671341233208705,0.7974597445871885,0.7977890217388732,0.785658367293445,0.8138465029411318,0.8113365150018577,0.8126355144017311,0.7995712382838741,0.8254026181260712
SVHN,ConvNetBN,9-2,0.04,73257,4659,2930,0.6288903198111183,A,Backbone alignment A,10,True,,0.9599317406143344,0.9588737201365187,0.954778156996587,0.9646757679180887,0.9230478667155131,0.921008170012253,0.9134707662305949,0.9317621484917962,0.9776831469141873,0.9777673648854277,0.9735728703679993,0.9820081140455401,0.9759759787476222,0.9762498351593414,0.9714177451129514,0.9811168710062621
SVHN,ConvNetBN,9-2,0.04,73257,4659,2930,0.6288903198111183,beta0,GRAFT (\beta=0),10,True,,0.7745392491467576,0.7754266211604095,0.7670648464163823,0.778754266211604,0.6320959666683039,0.6332219774777235,0.6221528988906773,0.637673986502298,0.3306161777217667,0.3404997541196641,0.31004251756207146,0.35746729145252737,0.21001695313842833,0.20935683758239554,0.1944090178440716,0.23767130765458694
SVHN,ConvNetBN,9-2,0.04,73257,4659,2930,0.6288903198111183,beta1,GRAFT+ (\beta=1),10,True,,0.7922525597269624,0.7902730375426621,0.7897610921501707,0.7970136518771331,0.6560012768181748,0.6532659188801063,0.652566271855612,0.6625382908628529,0.6335176893285781,0.6334092743238784,0.6248415661428173,0.6366328784112454,0.49958693398938514,0.497337780389686,0.4911274176656097,0.5109286155074195
SVHN,ConvNetBN,9-2,0.04,73257,4659,2930,0.6288903198111183,product_neg_MRA_high,Product (-M)RA · high first,10,True,,0.41003412969283276,0.40989761092150173,0.40989761092150173,0.41023890784982936,0.2578886499820151,0.2577806396222365,0.2577806396222365,0.25805066552168315,-0.9207390672412226,-0.9206628793585081,-0.925220071454726,-0.9151653628296765,-0.9368244187484418,-0.9357776070778818,-0.9421110589941366,-0.9315710946698914
SVHN,ConvNetBN,9-2,0.04,73257,4659,2930,0.6288903198111183,product_neg_MRA_low,Product (-M)RA · low first,10,True,,0.9526279863481228,0.951877133105802,0.9472696245733788,0.9580204778156997,0.9096317525909419,0.9081831476476705,0.8998230382708672,0.9194241352336121,0.9207390672412226,0.9206628793585081,0.9151653628296765,0.925220071454726,0.9228399974781587,0.9215730862321883,0.9179633998954658,0.9278028852589645
