dataset,model,class_pair,target_idx,selector,selector_label,poison_rho,train_set_size,candidate_count,requested_m,candidate_fraction,budget_valid,invalid_reason,overlap,overlap_at_m,jaccard_at_m,spearman_exact_top_m,spearman_selected_union,random_expected_overlap_at_m
CIFAR10,ConvNetBN,dog-bird,8055,product_neg_MRA_high,Product (-M)RA · high first,0.01,50000,5000,500,0.1,True,,0,0.0,0.0,-0.7264045696182785,-0.9318917273448336,0.1
CIFAR10,ConvNetBN,dog-bird,8055,product_neg_MRA_low,Product (-M)RA · low first,0.01,50000,5000,500,0.1,True,,407,0.814,0.6863406408094435,0.7264045696182785,0.6629432398825318,0.1
CIFAR10,ConvNetBN,dog-bird,8055,beta0,GRAFT (\beta=0),0.02,50000,5000,1000,0.2,True,,416,0.416,0.26262626262626265,0.18160035760035761,-0.2998394330885049,0.2
CIFAR10,ConvNetBN,dog-bird,8055,beta1,GRAFT+ (\beta=1),0.02,50000,5000,1000,0.2,True,,674,0.674,0.5082956259426847,0.7041616161616162,0.4535704324046006,0.2
CIFAR10,ConvNetBN,dog-bird,8055,A,Backbone alignment A,0.02,50000,5000,1000,0.2,True,,983,0.983,0.9665683382497542,0.9966171246171247,0.9965344948568668,0.2
CIFAR10,ConvNetBN,dog-bird,8055,product_neg_MRA_high,Product (-M)RA · high first,0.02,50000,5000,1000,0.2,True,,0,0.0,0.0,-0.7998365958365959,-0.9611317352745965,0.2
CIFAR10,ConvNetBN,dog-bird,8055,product_neg_MRA_low,Product (-M)RA · low first,0.02,50000,5000,1000,0.2,True,,888,0.888,0.7985611510791367,0.7998365958365959,0.7885540401079995,0.2
CIFAR10,ConvNetBN,dog-bird,8055,beta0,GRAFT (\beta=0),0.04,50000,5000,2000,0.4,True,,1225,0.6125,0.44144144144144143,0.22021639905409976,-0.04174839941366913,0.4
CIFAR10,ConvNetBN,dog-bird,8055,beta1,GRAFT+ (\beta=1),0.04,50000,5000,2000,0.4,True,,1469,0.7345,0.5804030027657052,0.6791586617896653,0.4977707963133768,0.4
CIFAR10,ConvNetBN,dog-bird,8055,A,Backbone alignment A,0.04,50000,5000,2000,0.4,True,,1975,0.9875,0.9753086419753086,0.9979609789902446,0.9979591846762111,0.4
CIFAR10,ConvNetBN,dog-bird,8055,product_neg_MRA_high,Product (-M)RA · high first,0.04,50000,5000,2000,0.4,True,,2,0.001,0.0005002501250625312,-0.9025250166312542,-0.9819013245467634,0.4
CIFAR10,ConvNetBN,dog-bird,8055,product_neg_MRA_low,Product (-M)RA · low first,0.04,50000,5000,2000,0.4,True,,1885,0.9425,0.8912529550827423,0.9025250166312542,0.9032875547467163,0.4
CIFAR10,ConvNetBN,dog-bird,5859,beta0,GRAFT (\beta=0),0.001,50000,5000,50,0.01,True,,4,0.08,0.041666666666666664,0.08542617046818726,-0.6389717851329354,0.01
CIFAR10,ConvNetBN,dog-bird,5859,beta1,GRAFT+ (\beta=1),0.001,50000,5000,50,0.01,True,,36,0.72,0.5625,0.682016806722689,0.49981684981684976,0.01
CIFAR10,ConvNetBN,dog-bird,5859,A,Backbone alignment A,0.001,50000,5000,50,0.01,True,,48,0.96,0.9230769230769231,0.992124849939976,0.9916332280372235,0.01
CIFAR10,ConvNetBN,dog-bird,5859,product_neg_MRA_high,Product (-M)RA · high first,0.001,50000,5000,50,0.01,True,,0,0.0,0.0,-0.22496998799519805,-0.8254452263874792,0.01
CIFAR10,ConvNetBN,dog-bird,5859,product_neg_MRA_low,Product (-M)RA · low first,0.001,50000,5000,50,0.01,True,,24,0.48,0.3157894736842105,0.22496998799519805,-0.029145591250854412,0.01
CIFAR10,ConvNetBN,dog-bird,5859,beta0,GRAFT (\beta=0),0.002,50000,5000,100,0.02,True,,11,0.11,0.0582010582010582,0.08184818481848186,-0.5906219449332551,0.02
CIFAR10,ConvNetBN,dog-bird,5859,beta1,GRAFT+ (\beta=1),0.002,50000,5000,100,0.02,True,,70,0.7,0.5384615384615384,0.6941134113411339,0.515487033825397,0.02
CIFAR10,ConvNetBN,dog-bird,5859,A,Backbone alignment A,0.002,50000,5000,100,0.02,True,,99,0.99,0.9801980198019802,0.9942874287428741,0.994164239953407,0.02
CIFAR10,ConvNetBN,dog-bird,5859,product_neg_MRA_high,Product (-M)RA · high first,0.002,50000,5000,100,0.02,True,,0,0.0,0.0,-0.29380138013801377,-0.8687214002226923,0.02
CIFAR10,ConvNetBN,dog-bird,5859,product_neg_MRA_low,Product (-M)RA · low first,0.002,50000,5000,100,0.02,True,,59,0.59,0.41843971631205673,0.29380138013801377,0.10062502675628236,0.02
CIFAR10,ConvNetBN,dog-bird,5859,beta0,GRAFT (\beta=0),0.005,50000,5000,250,0.05,True,,44,0.176,0.09649122807017543,0.04811481783708539,-0.5493525937381748,0.05
CIFAR10,ConvNetBN,dog-bird,5859,beta1,GRAFT+ (\beta=1),0.005,50000,5000,250,0.05,True,,186,0.744,0.5923566878980892,0.6935047280756491,0.5439897437984575,0.05
CIFAR10,ConvNetBN,dog-bird,5859,A,Backbone alignment A,0.005,50000,5000,250,0.05,True,,247,0.988,0.9762845849802372,0.997050832813325,0.9970411307282244,0.05
CIFAR10,ConvNetBN,dog-bird,5859,product_neg_MRA_high,Product (-M)RA · high first,0.005,50000,5000,250,0.05,True,,0,0.0,0.0,-0.4013551576825229,-0.9069926750883084,0.05
CIFAR10,ConvNetBN,dog-bird,5859,product_neg_MRA_low,Product (-M)RA · low first,0.005,50000,5000,250,0.05,True,,182,0.728,0.5723270440251572,0.4013551576825229,0.34625551285479167,0.05
CIFAR10,ConvNetBN,dog-bird,5859,beta0,GRAFT (\beta=0),0.01,50000,5000,500,0.1,True,,117,0.234,0.13250283125707815,0.10407392029568116,-0.48702230260516083,0.1
CIFAR10,ConvNetBN,dog-bird,5859,beta1,GRAFT+ (\beta=1),0.01,50000,5000,500,0.1,True,,360,0.72,0.5625,0.7274326377305509,0.5530003277595894,0.1
CIFAR10,ConvNetBN,dog-bird,5859,A,Backbone alignment A,0.01,50000,5000,500,0.1,True,,496,0.992,0.9841269841269841,0.9973756134394688,0.997428512316683,0.1
CIFAR10,ConvNetBN,dog-bird,5859,product_neg_MRA_high,Product (-M)RA · high first,0.01,50000,5000,500,0.1,True,,0,0.0,0.0,-0.6270817083268333,-0.9436008194096965,0.1
CIFAR10,ConvNetBN,dog-bird,5859,product_neg_MRA_low,Product (-M)RA · low first,0.01,50000,5000,500,0.1,True,,399,0.798,0.6638935108153078,0.6270817083268333,0.5653213083399209,0.1
CIFAR10,ConvNetBN,dog-bird,5859,beta0,GRAFT (\beta=0),0.02,50000,5000,1000,0.2,True,,365,0.365,0.22324159021406728,0.12146751746751745,-0.36910461304093606,0.2
CIFAR10,ConvNetBN,dog-bird,5859,beta1,GRAFT+ (\beta=1),0.02,50000,5000,1000,0.2,True,,677,0.677,0.5117157974300831,0.7065213705213705,0.48646167579076144,0.2
CIFAR10,ConvNetBN,dog-bird,5859,A,Backbone alignment A,0.02,50000,5000,1000,0.2,True,,991,0.991,0.9821605550049554,0.9984105234057551,0.998395986680916,0.2
CIFAR10,ConvNetBN,dog-bird,5859,product_neg_MRA_high,Product (-M)RA · high first,0.02,50000,5000,1000,0.2,True,,0,0.0,0.0,-0.7449335049335051,-0.963707561948082,0.2
CIFAR10,ConvNetBN,dog-bird,5859,product_neg_MRA_low,Product (-M)RA · low first,0.02,50000,5000,1000,0.2,True,,854,0.854,0.7452006980802792,0.7449335049335051,0.725923590543119,0.2
CIFAR10,ConvNetBN,dog-bird,5859,beta0,GRAFT (\beta=0),0.04,50000,5000,2000,0.4,True,,1161,0.5805,0.40894681225783724,0.11522836530709132,-0.1371198775416582,0.4
CIFAR10,ConvNetBN,dog-bird,5859,beta1,GRAFT+ (\beta=1),0.04,50000,5000,2000,0.4,True,,1456,0.728,0.5723270440251572,0.6592886728221682,0.4758368560299492,0.4
CIFAR10,ConvNetBN,dog-bird,5859,A,Backbone alignment A,0.04,50000,5000,2000,0.4,True,,1989,0.9945,0.9890601690701144,0.9986158067784326,0.9986267271345493,0.4
CIFAR10,ConvNetBN,dog-bird,5859,product_neg_MRA_high,Product (-M)RA · high first,0.04,50000,5000,2000,0.4,True,,1,0.0005,0.00025006251562890725,-0.8698343129585783,-0.9799898462398493,0.4
CIFAR10,ConvNetBN,dog-bird,5859,product_neg_MRA_low,Product (-M)RA · low first,0.04,50000,5000,2000,0.4,True,,1847,0.9235,0.8578727357176034,0.8698343129585783,0.8753407645902089,0.4
CIFAR10,ConvNetBN,dog-bird,8954,beta0,GRAFT (\beta=0),0.001,50000,5000,50,0.01,True,,8,0.16,0.08695652173913043,0.15611044417767103,-0.4798175176856804,0.01
CIFAR10,ConvNetBN,dog-bird,8954,beta1,GRAFT+ (\beta=1),0.001,50000,5000,50,0.01,True,,38,0.76,0.6129032258064516,0.822328931572629,0.7225453904459721,0.01
CIFAR10,ConvNetBN,dog-bird,8954,A,Backbone alignment A,0.001,50000,5000,50,0.01,True,,48,0.96,0.9230769230769231,0.9749339735894358,0.9738751814223512,0.01
CIFAR10,ConvNetBN,dog-bird,8954,product_neg_MRA_high,Product (-M)RA · high first,0.001,50000,5000,50,0.01,True,,0,0.0,0.0,-0.3274429771908764,-0.7716966011245365,0.01
CIFAR10,ConvNetBN,dog-bird,8954,product_neg_MRA_low,Product (-M)RA · low first,0.001,50000,5000,50,0.01,True,,30,0.6,0.42857142857142855,0.3274429771908764,0.20157466538360597,0.01
CIFAR10,ConvNetBN,dog-bird,8954,beta0,GRAFT (\beta=0),0.002,50000,5000,100,0.02,True,,20,0.2,0.1111111111111111,0.2956135613561356,-0.4744199923865962,0.02
CIFAR10,ConvNetBN,dog-bird,8954,beta1,GRAFT+ (\beta=1),0.002,50000,5000,100,0.02,True,,72,0.72,0.5625,0.8423882388238823,0.631449139351767,0.02
CIFAR10,ConvNetBN,dog-bird,8954,A,Backbone alignment A,0.002,50000,5000,100,0.02,True,,96,0.96,0.9230769230769231,0.9877587758775878,0.9867491731569402,0.02
CIFAR10,ConvNetBN,dog-bird,8954,product_neg_MRA_high,Product (-M)RA · high first,0.002,50000,5000,100,0.02,True,,0,0.0,0.0,-0.5017581758175818,-0.8376762764124848,0.02
CIFAR10,ConvNetBN,dog-bird,8954,product_neg_MRA_low,Product (-M)RA · low first,0.002,50000,5000,100,0.02,True,,72,0.72,0.5625,0.5017581758175818,0.3620673869254715,0.02
CIFAR10,ConvNetBN,dog-bird,8954,beta0,GRAFT (\beta=0),0.005,50000,5000,250,0.05,True,,71,0.284,0.1655011655011655,0.3173261652186435,-0.37517018951489717,0.05
CIFAR10,ConvNetBN,dog-bird,8954,beta1,GRAFT+ (\beta=1),0.005,50000,5000,250,0.05,True,,175,0.7,0.5384615384615384,0.7603302452839246,0.505476727317218,0.05
CIFAR10,ConvNetBN,dog-bird,8954,A,Backbone alignment A,0.005,50000,5000,250,0.05,True,,243,0.972,0.9455252918287937,0.9913137810204964,0.9909100420776398,0.05
CIFAR10,ConvNetBN,dog-bird,8954,product_neg_MRA_high,Product (-M)RA · high first,0.005,50000,5000,250,0.05,True,,0,0.0,0.0,-0.628015552248836,-0.906117264837371,0.05
CIFAR10,ConvNetBN,dog-bird,8954,product_neg_MRA_low,Product (-M)RA · low first,0.005,50000,5000,250,0.05,True,,188,0.752,0.6025641025641025,0.628015552248836,0.5131398962747904,0.05
CIFAR10,ConvNetBN,dog-bird,8954,beta0,GRAFT (\beta=0),0.01,50000,5000,500,0.1,True,,168,0.336,0.20192307692307693,0.3139692558770235,-0.29350594722754414,0.1
CIFAR10,ConvNetBN,dog-bird,8954,beta1,GRAFT+ (\beta=1),0.01,50000,5000,500,0.1,True,,351,0.702,0.5408320493066255,0.7430764763059052,0.49197467943230655,0.1
CIFAR10,ConvNetBN,dog-bird,8954,A,Backbone alignment A,0.01,50000,5000,500,0.1,True,,489,0.978,0.9569471624266145,0.9933656054624218,0.9933130144180957,0.1
CIFAR10,ConvNetBN,dog-bird,8954,product_neg_MRA_high,Product (-M)RA · high first,0.01,50000,5000,500,0.1,True,,0,0.0,0.0,-0.7172085968343873,-0.9397116974698778,0.1
CIFAR10,ConvNetBN,dog-bird,8954,product_neg_MRA_low,Product (-M)RA · low first,0.01,50000,5000,500,0.1,True,,405,0.81,0.680672268907563,0.7172085968343873,0.6563481524397435,0.1
CIFAR10,ConvNetBN,dog-bird,8954,beta0,GRAFT (\beta=0),0.02,50000,5000,1000,0.2,True,,439,0.439,0.2812299807815503,0.28070468870468873,-0.18736288831752065,0.2
CIFAR10,ConvNetBN,dog-bird,8954,beta1,GRAFT+ (\beta=1),0.02,50000,5000,1000,0.2,True,,696,0.696,0.5337423312883436,0.7116979716979718,0.4877391046130222,0.2
CIFAR10,ConvNetBN,dog-bird,8954,A,Backbone alignment A,0.02,50000,5000,1000,0.2,True,,983,0.983,0.9665683382497542,0.9953780513780514,0.9953536275044917,0.2
CIFAR10,ConvNetBN,dog-bird,8954,product_neg_MRA_high,Product (-M)RA · high first,0.02,50000,5000,1000,0.2,True,,0,0.0,0.0,-0.7803019443019443,-0.9610848355239848,0.2
CIFAR10,ConvNetBN,dog-bird,8954,product_neg_MRA_low,Product (-M)RA · low first,0.02,50000,5000,1000,0.2,True,,873,0.873,0.774622892635315,0.7803019443019443,0.7693917002360743,0.2
CIFAR10,ConvNetBN,dog-bird,8954,beta0,GRAFT (\beta=0),0.04,50000,5000,2000,0.4,True,,1292,0.646,0.4771048744460857,0.2945944411486103,0.04604763611993313,0.4
CIFAR10,ConvNetBN,dog-bird,8954,beta1,GRAFT+ (\beta=1),0.04,50000,5000,2000,0.4,True,,1501,0.7505,0.600640256102441,0.6862366610591653,0.5200472656636714,0.4
CIFAR10,ConvNetBN,dog-bird,8954,A,Backbone alignment A,0.04,50000,5000,2000,0.4,True,,1978,0.989,0.9782393669634025,0.9973198488299623,0.9973229890043355,0.4
CIFAR10,ConvNetBN,dog-bird,8954,product_neg_MRA_high,Product (-M)RA · high first,0.04,50000,5000,2000,0.4,True,,2,0.001,0.0005002501250625312,-0.886724104181026,-0.9801915508604646,0.4
CIFAR10,ConvNetBN,dog-bird,8954,product_neg_MRA_low,Product (-M)RA · low first,0.04,50000,5000,2000,0.4,True,,1857,0.9285,0.8665422305179654,0.886724104181026,0.8879445655237462,0.4
CIFAR10,ConvNetBN,dog-bird,821,beta0,GRAFT (\beta=0),0.001,50000,5000,50,0.01,True,,5,0.1,0.05263157894736842,-0.10818727490996398,-0.6311450167973124,0.01
CIFAR10,ConvNetBN,dog-bird,821,beta1,GRAFT+ (\beta=1),0.001,50000,5000,50,0.01,True,,39,0.78,0.639344262295082,0.637358943577431,0.5460074034902168,0.01
CIFAR10,ConvNetBN,dog-bird,821,A,Backbone alignment A,0.001,50000,5000,50,0.01,True,,48,0.96,0.9230769230769231,0.9947178871548619,0.9935968581917527,0.01
CIFAR10,ConvNetBN,dog-bird,821,product_neg_MRA_high,Product (-M)RA · high first,0.001,50000,5000,50,0.01,True,,0,0.0,0.0,-0.057382953181272504,-0.8541687107140084,0.01
CIFAR10,ConvNetBN,dog-bird,821,product_neg_MRA_low,Product (-M)RA · low first,0.001,50000,5000,50,0.01,True,,23,0.46,0.2987012987012987,0.057382953181272504,-0.22869236027130763,0.01
CIFAR10,ConvNetBN,dog-bird,821,beta0,GRAFT (\beta=0),0.002,50000,5000,100,0.02,True,,12,0.12,0.06382978723404255,0.09155715571557155,-0.5924360717852583,0.02
CIFAR10,ConvNetBN,dog-bird,821,beta1,GRAFT+ (\beta=1),0.002,50000,5000,100,0.02,True,,80,0.8,0.6666666666666666,0.7917551755175517,0.7034030140982012,0.02
CIFAR10,ConvNetBN,dog-bird,821,A,Backbone alignment A,0.002,50000,5000,100,0.02,True,,93,0.93,0.8691588785046729,0.9925472547254724,0.9880777444699153,0.02
CIFAR10,ConvNetBN,dog-bird,821,product_neg_MRA_high,Product (-M)RA · high first,0.002,50000,5000,100,0.02,True,,0,0.0,0.0,-0.2764236423642364,-0.8994092462897042,0.02
CIFAR10,ConvNetBN,dog-bird,821,product_neg_MRA_low,Product (-M)RA · low first,0.002,50000,5000,100,0.02,True,,65,0.65,0.48148148148148145,0.2764236423642364,0.07100282899229343,0.02
CIFAR10,ConvNetBN,dog-bird,821,beta0,GRAFT (\beta=0),0.005,50000,5000,250,0.05,True,,32,0.128,0.06837606837606838,0.13764201027216436,-0.5684647098882133,0.05
CIFAR10,ConvNetBN,dog-bird,821,beta1,GRAFT+ (\beta=1),0.005,50000,5000,250,0.05,True,,184,0.736,0.5822784810126582,0.7837976287620602,0.605894242854671,0.05
CIFAR10,ConvNetBN,dog-bird,821,A,Backbone alignment A,0.005,50000,5000,250,0.05,True,,244,0.976,0.953125,0.9951200499207986,0.9949337663080795,0.05
CIFAR10,ConvNetBN,dog-bird,821,product_neg_MRA_high,Product (-M)RA · high first,0.005,50000,5000,250,0.05,True,,0,0.0,0.0,-0.5383769980319685,-0.937673440509762,0.05
CIFAR10,ConvNetBN,dog-bird,821,product_neg_MRA_low,Product (-M)RA · low first,0.005,50000,5000,250,0.05,True,,182,0.728,0.5723270440251572,0.5383769980319685,0.40121716146542263,0.05
CIFAR10,ConvNetBN,dog-bird,821,beta0,GRAFT (\beta=0),0.01,50000,5000,500,0.1,True,,104,0.208,0.11607142857142858,0.16754956619826478,-0.5089176277936296,0.1
CIFAR10,ConvNetBN,dog-bird,821,beta1,GRAFT+ (\beta=1),0.01,50000,5000,500,0.1,True,,349,0.698,0.5360983102918587,0.7668851475405901,0.5562956180965285,0.1
CIFAR10,ConvNetBN,dog-bird,821,A,Backbone alignment A,0.01,50000,5000,500,0.1,True,,494,0.988,0.9762845849802372,0.9947600110400442,0.9947313589089807,0.1
CIFAR10,ConvNetBN,dog-bird,821,product_neg_MRA_high,Product (-M)RA · high first,0.01,50000,5000,500,0.1,True,,0,0.0,0.0,-0.666818955275821,-0.9551591536711853,0.1
CIFAR10,ConvNetBN,dog-bird,821,product_neg_MRA_low,Product (-M)RA · low first,0.01,50000,5000,500,0.1,True,,383,0.766,0.6207455429497569,0.666818955275821,0.5619702204610388,0.1
CIFAR10,ConvNetBN,dog-bird,821,beta0,GRAFT (\beta=0),0.02,50000,5000,1000,0.2,True,,332,0.332,0.19904076738609114,0.15403513003513006,-0.4014246570706463,0.2
CIFAR10,ConvNetBN,dog-bird,821,beta1,GRAFT+ (\beta=1),0.02,50000,5000,1000,0.2,True,,670,0.67,0.5037593984962406,0.7177732657732657,0.4589541354696879,0.2
CIFAR10,ConvNetBN,dog-bird,821,A,Backbone alignment A,0.02,50000,5000,1000,0.2,True,,984,0.984,0.968503937007874,0.996873948873949,0.9968116969815757,0.2
CIFAR10,ConvNetBN,dog-bird,821,product_neg_MRA_high,Product (-M)RA · high first,0.02,50000,5000,1000,0.2,True,,0,0.0,0.0,-0.710872142872143,-0.9616972376908522,0.2
CIFAR10,ConvNetBN,dog-bird,821,product_neg_MRA_low,Product (-M)RA · low first,0.02,50000,5000,1000,0.2,True,,847,0.847,0.7346053772766695,0.710872142872143,0.6816666957896989,0.2
CIFAR10,ConvNetBN,dog-bird,821,beta0,GRAFT (\beta=0),0.04,50000,5000,2000,0.4,True,,1101,0.5505,0.3797861331493618,0.12510177277544318,-0.17394115931735016,0.4
CIFAR10,ConvNetBN,dog-bird,821,beta1,GRAFT+ (\beta=1),0.04,50000,5000,2000,0.4,True,,1444,0.722,0.564945226917058,0.6655525303881326,0.4765782480943451,0.4
CIFAR10,ConvNetBN,dog-bird,821,A,Backbone alignment A,0.04,50000,5000,2000,0.4,True,,1988,0.994,0.9880715705765407,0.9983571245892812,0.9983675439560907,0.4
CIFAR10,ConvNetBN,dog-bird,821,product_neg_MRA_high,Product (-M)RA · high first,0.04,50000,5000,2000,0.4,True,,1,0.0005,0.00025006251562890725,-0.8538173164543291,-0.9784636761041147,0.4
CIFAR10,ConvNetBN,dog-bird,821,product_neg_MRA_low,Product (-M)RA · low first,0.04,50000,5000,2000,0.4,True,,1856,0.928,0.8656716417910447,0.8538173164543291,0.8586138289037699,0.4
CIFAR10,ConvNetBN,dog-bird,1547,beta0,GRAFT (\beta=0),0.001,50000,5000,50,0.01,True,,6,0.12,0.06382978723404255,0.5146218487394958,-0.49255499765198857,0.01
CIFAR10,ConvNetBN,dog-bird,1547,beta1,GRAFT+ (\beta=1),0.001,50000,5000,50,0.01,True,,38,0.76,0.6129032258064516,0.872172869147659,0.7221424794137644,0.01
CIFAR10,ConvNetBN,dog-bird,1547,A,Backbone alignment A,0.001,50000,5000,50,0.01,True,,49,0.98,0.9607843137254902,0.9891476590636255,0.9895927601809954,0.01
CIFAR10,ConvNetBN,dog-bird,1547,product_neg_MRA_high,Product (-M)RA · high first,0.001,50000,5000,50,0.01,True,,0,0.0,0.0,-0.5402641056422569,-0.9036543654365435,0.01
CIFAR10,ConvNetBN,dog-bird,1547,product_neg_MRA_low,Product (-M)RA · low first,0.001,50000,5000,50,0.01,True,,28,0.56,0.3888888888888889,0.5402641056422569,0.24052993761656702,0.01
CIFAR10,ConvNetBN,dog-bird,1547,beta0,GRAFT (\beta=0),0.002,50000,5000,100,0.02,True,,11,0.11,0.0582010582010582,0.36818481848184814,-0.5247835901811266,0.02
CIFAR10,ConvNetBN,dog-bird,1547,beta1,GRAFT+ (\beta=1),0.002,50000,5000,100,0.02,True,,69,0.69,0.5267175572519084,0.8399519951995199,0.5981796829125073,0.02
CIFAR10,ConvNetBN,dog-bird,1547,A,Backbone alignment A,0.002,50000,5000,100,0.02,True,,95,0.95,0.9047619047619048,0.9918151815181516,0.9900580551523948,0.02
CIFAR10,ConvNetBN,dog-bird,1547,product_neg_MRA_high,Product (-M)RA · high first,0.002,50000,5000,100,0.02,True,,0,0.0,0.0,-0.49890189018901887,-0.867324185576434,0.02
CIFAR10,ConvNetBN,dog-bird,1547,product_neg_MRA_low,Product (-M)RA · low first,0.002,50000,5000,100,0.02,True,,62,0.62,0.4492753623188406,0.49890189018901887,0.2679633506777567,0.02
CIFAR10,ConvNetBN,dog-bird,1547,beta0,GRAFT (\beta=0),0.005,50000,5000,250,0.05,True,,45,0.18,0.0989010989010989,0.25179321269140303,-0.526167248008194,0.05
CIFAR10,ConvNetBN,dog-bird,1547,beta1,GRAFT+ (\beta=1),0.005,50000,5000,250,0.05,True,,166,0.664,0.49700598802395207,0.771828157250516,0.47529418774391524,0.05
CIFAR10,ConvNetBN,dog-bird,1547,A,Backbone alignment A,0.005,50000,5000,250,0.05,True,,242,0.968,0.937984496124031,0.9918813421014736,0.9914988737719711,0.05
CIFAR10,ConvNetBN,dog-bird,1547,product_neg_MRA_high,Product (-M)RA · high first,0.005,50000,5000,250,0.05,True,,0,0.0,0.0,-0.5860022080353285,-0.8845477167200029,0.05
CIFAR10,ConvNetBN,dog-bird,1547,product_neg_MRA_low,Product (-M)RA · low first,0.005,50000,5000,250,0.05,True,,176,0.704,0.5432098765432098,0.5860022080353285,0.4215772714843923,0.05
CIFAR10,ConvNetBN,dog-bird,1547,beta0,GRAFT (\beta=0),0.01,50000,5000,500,0.1,True,,121,0.242,0.13765642775881684,0.16254055416221663,-0.45452757338520045,0.1
CIFAR10,ConvNetBN,dog-bird,1547,beta1,GRAFT+ (\beta=1),0.01,50000,5000,500,0.1,True,,315,0.63,0.45985401459854014,0.711183228732915,0.3967587298351644,0.1
CIFAR10,ConvNetBN,dog-bird,1547,A,Backbone alignment A,0.01,50000,5000,500,0.1,True,,487,0.974,0.949317738791423,0.9925865623462493,0.9923213615263842,0.1
CIFAR10,ConvNetBN,dog-bird,1547,product_neg_MRA_high,Product (-M)RA · high first,0.01,50000,5000,500,0.1,True,,0,0.0,0.0,-0.6362854571418285,-0.9161719472142233,0.1
CIFAR10,ConvNetBN,dog-bird,1547,product_neg_MRA_low,Product (-M)RA · low first,0.01,50000,5000,500,0.1,True,,372,0.744,0.5923566878980892,0.6362854571418285,0.5328868211477507,0.1
CIFAR10,ConvNetBN,dog-bird,1547,beta0,GRAFT (\beta=0),0.02,50000,5000,1000,0.2,True,,366,0.366,0.22399020807833536,0.19282869682869683,-0.3338963691499511,0.2
CIFAR10,ConvNetBN,dog-bird,1547,beta1,GRAFT+ (\beta=1),0.02,50000,5000,1000,0.2,True,,665,0.665,0.49812734082397003,0.7117305037305038,0.4045786650508426,0.2
CIFAR10,ConvNetBN,dog-bird,1547,A,Backbone alignment A,0.02,50000,5000,1000,0.2,True,,977,0.977,0.9550342130987293,0.9926121326121325,0.9925360677628823,0.2
CIFAR10,ConvNetBN,dog-bird,1547,product_neg_MRA_high,Product (-M)RA · high first,0.02,50000,5000,1000,0.2,True,,0,0.0,0.0,-0.7206950406950408,-0.9468065112156384,0.2
CIFAR10,ConvNetBN,dog-bird,1547,product_neg_MRA_low,Product (-M)RA · low first,0.02,50000,5000,1000,0.2,True,,831,0.831,0.7108639863130881,0.7206950406950408,0.6696468195627411,0.2
CIFAR10,ConvNetBN,dog-bird,1547,beta0,GRAFT (\beta=0),0.04,50000,5000,2000,0.4,True,,1191,0.5955,0.42399430402278393,0.16962231790557947,-0.09610403807981749,0.4
CIFAR10,ConvNetBN,dog-bird,1547,beta1,GRAFT+ (\beta=1),0.04,50000,5000,2000,0.4,True,,1452,0.726,0.5698587127158555,0.654807139701785,0.4703104044776572,0.4
CIFAR10,ConvNetBN,dog-bird,1547,A,Backbone alignment A,0.04,50000,5000,2000,0.4,True,,1963,0.9815,0.9636720667648503,0.9956541602869103,0.9956784578671491,0.4
CIFAR10,ConvNetBN,dog-bird,1547,product_neg_MRA_high,Product (-M)RA · high first,0.04,50000,5000,2000,0.4,True,,3,0.0015,0.0007505629221916438,-0.8399750939937733,-0.97164011712799,0.4
CIFAR10,ConvNetBN,dog-bird,1547,product_neg_MRA_low,Product (-M)RA · low first,0.04,50000,5000,2000,0.4,True,,1824,0.912,0.8382352941176471,0.8399750939937733,0.84246017511118,0.4
CIFAR10,ConvNetBN,dog-bird,4427,beta0,GRAFT (\beta=0),0.001,50000,5000,50,0.01,True,,3,0.06,0.030927835051546393,0.01042016806722689,-0.6671838838628233,0.01
