dataset,model,class_pair,target_idx,model_id,margin_group,candidate_count,residual_norm_median,abs_head_interaction_median,abs_backbone_interaction_median
SVHN,ConvNetBN,9-2,24921,1,7,156,0.050278954207897186,1.5744949579238892,6.029287815093994
SVHN,ConvNetBN,9-2,24921,1,8,155,0.031140556558966637,0.9712067246437073,3.587390899658203
SVHN,ConvNetBN,9-2,24921,1,9,155,0.018529700115323067,0.5570493936538696,1.995697021484375
SVHN,ConvNetBN,9-2,24921,1,10,155,0.011911527253687382,0.37212663888931274,1.3029098510742188
SVHN,ConvNetBN,9-2,24921,1,11,156,0.006709567969664931,0.21630580723285675,0.8512697219848633
SVHN,ConvNetBN,9-2,24921,1,12,155,0.004411214031279087,0.14175371825695038,0.4680938720703125
SVHN,ConvNetBN,9-2,24921,1,13,155,0.00276758661493659,0.08703041076660156,0.2889404296875
SVHN,ConvNetBN,9-2,24921,1,14,156,0.0016830377862788737,0.054038671776652336,0.19243431091308594
SVHN,ConvNetBN,9-2,24921,1,15,155,0.0009611257119104266,0.03183557465672493,0.11888885498046875
SVHN,ConvNetBN,9-2,24921,1,16,155,0.0006031927186995745,0.021241409704089165,0.05665326118469238
SVHN,ConvNetBN,9-2,24921,1,17,156,0.000368013177649118,0.01259954646229744,0.042964935302734375
SVHN,ConvNetBN,9-2,24921,1,18,155,0.00023784649965818971,0.008505451492965221,0.029205322265625
SVHN,ConvNetBN,9-2,24921,1,19,155,0.00013838664744980633,0.004879942629486322,0.017017364501953125
SVHN,ConvNetBN,9-2,24921,1,20,155,8.022202382562682e-05,0.0027549490332603455,0.00946044921875
SVHN,ConvNetBN,9-2,24921,1,21,156,4.926176734443288e-05,0.0019242936396040022,0.005901336669921875
SVHN,ConvNetBN,9-2,24921,1,22,155,2.7632666387944482e-05,0.0010589307639747858,0.00290679931640625
SVHN,ConvNetBN,9-2,24921,1,23,155,1.7252281395485625e-05,0.0005964846350252628,0.001800537109375
SVHN,ConvNetBN,9-2,24921,1,24,156,9.087715170608135e-06,0.00035286399361211807,0.000988006591796875
SVHN,ConvNetBN,9-2,24921,1,25,155,4.891780918114819e-06,0.00018472738156560808,0.000469207763671875
SVHN,ConvNetBN,9-2,24921,1,26,155,2.541483354434604e-06,9.377795504406095e-05,0.0002651214599609375
SVHN,ConvNetBN,9-2,24921,1,27,156,1.1121737202302029e-06,4.432816058397293e-05,0.00011444091796875
SVHN,ConvNetBN,9-2,24921,1,28,155,4.1301709075014514e-07,1.7262049368582666e-05,4.9591064453125e-05
SVHN,ConvNetBN,9-2,24921,1,29,155,1.4182042207266932e-07,5.477199920278508e-06,1.52587890625e-05
SVHN,ConvNetBN,9-2,24921,1,30,155,5.829900118214937e-09,1.1590430837316035e-08,0.0
SVHN,ConvNetBN,9-2,24921,2,1,156,0.052028922364115715,3.988471031188965,24.573745727539062
SVHN,ConvNetBN,9-2,24921,2,2,155,0.01998249627649784,1.6904683113098145,9.0633544921875
SVHN,ConvNetBN,9-2,24921,2,3,155,0.010850237682461739,0.943035900592804,4.50970458984375
SVHN,ConvNetBN,9-2,24921,2,4,156,0.005697222892194986,0.5209174156188965,2.523651123046875
SVHN,ConvNetBN,9-2,24921,2,5,155,0.0030478087719529867,0.28098782896995544,1.2431640625
SVHN,ConvNetBN,9-2,24921,2,6,155,0.0014913539635017514,0.13270358741283417,0.590728759765625
SVHN,ConvNetBN,9-2,24921,2,7,156,0.0008178419375326484,0.0774301066994667,0.354766845703125
SVHN,ConvNetBN,9-2,24921,2,8,155,0.0003658784262370318,0.03523510694503784,0.1434326171875
SVHN,ConvNetBN,9-2,24921,2,9,155,0.00018283622921444476,0.017845548689365387,0.0888671875
SVHN,ConvNetBN,9-2,24921,2,10,155,7.651459600310773e-05,0.008253423497080803,0.029388427734375
SVHN,ConvNetBN,9-2,24921,2,11,156,3.6444740544538945e-05,0.0036988643696531653,0.0168609619140625
SVHN,ConvNetBN,9-2,24921,2,12,155,1.651033562666271e-05,0.0016039967304095626,0.0064697265625
SVHN,ConvNetBN,9-2,24921,2,13,155,7.028700110822683e-06,0.000758382782805711,0.00250244140625
SVHN,ConvNetBN,9-2,24921,2,14,156,3.0513632509610034e-06,0.0003217941557522863,0.00125885009765625
SVHN,ConvNetBN,9-2,24921,2,15,155,1.3602166291093454e-06,0.00014205418119672686,0.00054931640625
SVHN,ConvNetBN,9-2,24921,2,16,155,6.190632575453492e-07,6.717439100611955e-05,0.000244140625
SVHN,ConvNetBN,9-2,24921,2,17,156,2.9961064740291476e-07,2.7832733394461684e-05,6.103515625e-05
SVHN,ConvNetBN,9-2,24921,2,18,155,1.3950983657196048e-07,1.5105902093637269e-05,4.57763671875e-05
SVHN,ConvNetBN,9-2,24921,2,19,155,2.915214558640855e-08,1.327236431869494e-09,0.0
SVHN,ConvNetBN,9-2,24921,2,20,155,1.2338299271164033e-08,5.752790466218016e-10,0.0
SVHN,ConvNetBN,9-2,24921,2,21,156,5.276449499547198e-09,3.1833785607560117e-10,0.0
SVHN,ConvNetBN,9-2,24921,2,22,155,1.9176633614392813e-09,5.83747564175674e-11,0.0
SVHN,ConvNetBN,9-2,24921,2,23,155,7.549459946076809e-10,8.234952997288048e-11,0.0
SVHN,ConvNetBN,9-2,24921,2,24,156,3.199298326261868e-10,1.8874026473658656e-11,0.0
SVHN,ConvNetBN,9-2,24921,2,25,155,9.632249164948092e-11,9.695666144948767e-12,0.0
SVHN,ConvNetBN,9-2,24921,2,26,155,3.09395842279514e-11,2.8905137831880534e-12,0.0
SVHN,ConvNetBN,9-2,24921,2,27,156,8.115785387480257e-12,1.5175719838764201e-12,0.0
SVHN,ConvNetBN,9-2,24921,2,28,155,1.8763157260542895e-12,2.398847179924113e-13,0.0
SVHN,ConvNetBN,9-2,24921,2,29,155,2.12253893389254e-13,7.748307068655355e-14,0.0
SVHN,ConvNetBN,9-2,24921,2,30,155,3.646351477053569e-15,3.021342964752244e-16,0.0
SVHN,ConvNetBN,9-2,24921,3,1,156,0.06470318511128426,5.955584287643433,22.084284782409668
SVHN,ConvNetBN,9-2,24921,3,2,155,0.02485504187643528,2.1419520378112793,6.7445526123046875
SVHN,ConvNetBN,9-2,24921,3,3,155,0.013283362612128258,1.3617899417877197,3.6444778442382812
SVHN,ConvNetBN,9-2,24921,3,4,156,0.006797445239499211,0.7124669551849365,1.7589054107666016
SVHN,ConvNetBN,9-2,24921,3,5,155,0.0035976918879896402,0.36213815212249756,0.881103515625
SVHN,ConvNetBN,9-2,24921,3,6,155,0.0018835883820429444,0.1899314820766449,0.5594482421875
SVHN,ConvNetBN,9-2,24921,3,7,156,0.0009580859623383731,0.0973890870809555,0.22816085815429688
SVHN,ConvNetBN,9-2,24921,3,8,155,0.00047214614460244775,0.052735406905412674,0.1053466796875
SVHN,ConvNetBN,9-2,24921,3,9,155,0.00021132825349923223,0.021233132109045982,0.04300498962402344
SVHN,ConvNetBN,9-2,24921,3,10,155,0.00010293230297975242,0.01129353977739811,0.02197265625
SVHN,ConvNetBN,9-2,24921,3,11,156,5.156671250006184e-05,0.005949527258053422,0.009511947631835938
SVHN,ConvNetBN,9-2,24921,3,12,155,2.2097303371992894e-05,0.00267513538710773,0.0046234130859375
SVHN,ConvNetBN,9-2,24921,3,13,155,8.927437193051446e-06,0.0009942875476554036,0.0017118453979492188
SVHN,ConvNetBN,9-2,24921,3,14,156,4.010524207842536e-06,0.00046974750875961035,0.0008792877197265625
SVHN,ConvNetBN,9-2,24921,3,15,155,1.9775952750933357e-06,0.00023586519819218665,0.000335693359375
SVHN,ConvNetBN,9-2,24921,3,16,155,8.81039170508302e-07,0.00010747913620434701,0.00017547607421875
SVHN,ConvNetBN,9-2,24921,3,17,156,3.362952014640541e-07,4.5527051042881794e-05,6.151199340820312e-05
SVHN,ConvNetBN,9-2,24921,3,18,155,1.589715878935749e-07,1.990062628465239e-05,3.0517578125e-05
SVHN,ConvNetBN,9-2,24921,3,19,155,3.9958230502179504e-08,7.204797203286262e-09,7.62939453125e-06
SVHN,ConvNetBN,9-2,24921,3,20,155,1.6250492507197123e-08,1.286788231524838e-09,0.0
SVHN,ConvNetBN,9-2,24921,3,21,156,5.828620031067544e-09,3.051593311376166e-09,0.0
SVHN,ConvNetBN,9-2,24921,3,22,155,2.0485286800209224e-09,8.451908617423953e-10,0.0
SVHN,ConvNetBN,9-2,24921,3,23,155,6.687858600251673e-10,2.5931376490540003e-10,0.0
SVHN,ConvNetBN,9-2,24921,3,24,156,2.1268652811157196e-10,6.100786542617698e-11,0.0
SVHN,ConvNetBN,9-2,24921,3,25,155,6.915476524760322e-11,2.89401731745631e-11,0.0
SVHN,ConvNetBN,9-2,24921,3,26,155,2.0153028551517238e-11,7.775222306272145e-12,0.0
SVHN,ConvNetBN,9-2,24921,3,27,156,4.832560133311015e-12,3.8605696330712425e-12,0.0
SVHN,ConvNetBN,9-2,24921,3,28,155,7.828605927580334e-13,1.8286153841140518e-12,0.0
SVHN,ConvNetBN,9-2,24921,3,29,155,7.7843005479028e-14,5.0331290648913604e-14,0.0
SVHN,ConvNetBN,9-2,24921,3,30,155,2.536000232816022e-16,1.3340580983820058e-16,0.0
SVHN,ConvNetBN,9-2,24921,4,1,156,0.9581566154956818,28.52022361755371,171.27879333496094
SVHN,ConvNetBN,9-2,24921,4,2,155,0.4974266588687897,16.31300163269043,64.488525390625
SVHN,ConvNetBN,9-2,24921,4,3,155,0.2865963876247406,9.453644752502441,34.419166564941406
SVHN,ConvNetBN,9-2,24921,4,4,156,0.16975567489862442,5.5320703983306885,23.739904403686523
SVHN,ConvNetBN,9-2,24921,4,5,155,0.1099960133433342,4.151367664337158,16.55508804321289
SVHN,ConvNetBN,9-2,24921,4,6,155,0.06838582456111908,2.464221477508545,10.202926635742188
SVHN,ConvNetBN,9-2,24921,4,7,156,0.0400095209479332,1.4997260570526123,4.426555633544922
SVHN,ConvNetBN,9-2,24921,4,8,155,0.024611711502075195,0.9894217252731323,2.7673797607421875
SVHN,ConvNetBN,9-2,24921,4,9,155,0.013839669525623322,0.512611448764801,1.4037094116210938
SVHN,ConvNetBN,9-2,24921,4,10,155,0.008475864306092262,0.321968138217926,0.8973541259765625
SVHN,ConvNetBN,9-2,24921,4,11,156,0.004974039504304528,0.2038544863462448,0.6097431182861328
SVHN,ConvNetBN,9-2,24921,4,12,155,0.00302479462698102,0.1225961297750473,0.32189178466796875
SVHN,ConvNetBN,9-2,24921,4,13,155,0.0016907777171581984,0.06747589260339737,0.1998138427734375
SVHN,ConvNetBN,9-2,24921,4,14,156,0.001028882572427392,0.04212035611271858,0.10322952270507812
SVHN,ConvNetBN,9-2,24921,4,15,155,0.0005993100348860025,0.0258804801851511,0.066314697265625
SVHN,ConvNetBN,9-2,24921,4,16,155,0.0003470421943347901,0.015511116944253445,0.032684326171875
SVHN,ConvNetBN,9-2,24921,4,17,156,0.00019413088011788204,0.00884414417669177,0.025428056716918945
SVHN,ConvNetBN,9-2,24921,4,18,155,0.00011116993118776008,0.004505586810410023,0.010504007339477539
SVHN,ConvNetBN,9-2,24921,4,19,155,6.860076973680407e-05,0.0031937826424837112,0.006855010986328125
SVHN,ConvNetBN,9-2,24921,4,20,155,3.8507612771354616e-05,0.0017869361909106374,0.004162788391113281
SVHN,ConvNetBN,9-2,24921,4,21,156,2.3485426027036738e-05,0.0010915282182395458,0.0024051666259765625
SVHN,ConvNetBN,9-2,24921,4,22,155,1.2631338904611766e-05,0.0005937027744948864,0.001461029052734375
SVHN,ConvNetBN,9-2,24921,4,23,155,6.698459856124828e-06,0.00032362606725655496,0.000728607177734375
SVHN,ConvNetBN,9-2,24921,4,24,156,3.2411359143225127e-06,0.00016576017515035346,0.00031280517578125
SVHN,ConvNetBN,9-2,24921,4,25,155,1.6170603203136125e-06,7.931502477731556e-05,0.00016021728515625
SVHN,ConvNetBN,9-2,24921,4,26,155,6.906312250976043e-07,3.5820903576677665e-05,7.62939453125e-05
SVHN,ConvNetBN,9-2,24921,4,27,156,2.891968904350506e-07,1.3683549241250148e-05,3.0517578125e-05
SVHN,ConvNetBN,9-2,24921,4,28,155,5.0585665434255134e-08,1.4042359453014797e-06,7.62939453125e-06
SVHN,ConvNetBN,9-2,24921,4,29,155,1.133768279260039e-08,1.2162773899149215e-08,0.0
SVHN,ConvNetBN,9-2,24921,4,30,155,5.173829698001953e-10,3.087355648911938e-10,0.0
SVHN,ConvNetBN,9-2,25983,0,1,156,0.08079607412219048,5.490615367889404,17.963747024536133
SVHN,ConvNetBN,9-2,25983,0,2,155,0.031154971569776535,2.0380971431732178,7.475681304931641
SVHN,ConvNetBN,9-2,25983,0,3,155,0.015188348479568958,1.0190503597259521,3.752471923828125
SVHN,ConvNetBN,9-2,25983,0,4,156,0.0077346935868263245,0.521891176700592,1.623046875
SVHN,ConvNetBN,9-2,25983,0,5,155,0.0038739528972655535,0.2700824737548828,0.67437744140625
SVHN,ConvNetBN,9-2,25983,0,6,155,0.0021094500552862883,0.1525159478187561,0.429229736328125
SVHN,ConvNetBN,9-2,25983,0,7,156,0.0010318065760657191,0.0753302089869976,0.2051544189453125
SVHN,ConvNetBN,9-2,25983,0,8,155,0.00043803322478197515,0.02906802110373974,0.084320068359375
SVHN,ConvNetBN,9-2,25983,0,9,155,0.0002149526699213311,0.014771278947591782,0.043731689453125
SVHN,ConvNetBN,9-2,25983,0,10,155,0.0001027104226523079,0.007308898493647575,0.016937255859375
SVHN,ConvNetBN,9-2,25983,0,11,156,5.4815445764688775e-05,0.003947946708649397,0.008945286273956299
SVHN,ConvNetBN,9-2,25983,0,12,155,2.358741403440945e-05,0.001728629576973617,0.0048370361328125
SVHN,ConvNetBN,9-2,25983,0,13,155,1.110345601773588e-05,0.0007611581240780652,0.0019378662109375
SVHN,ConvNetBN,9-2,25983,0,14,156,4.67365066469938e-06,0.0003306012222310528,0.0007648468017578125
SVHN,ConvNetBN,9-2,25983,0,15,155,2.0823954400839284e-06,0.0001548138534417376,0.0003662109375
SVHN,ConvNetBN,9-2,25983,0,16,155,8.475973913846246e-07,5.873367263120599e-05,0.00012969970703125
SVHN,ConvNetBN,9-2,25983,0,17,156,3.4131593906749913e-07,2.5746756364242174e-05,6.103515625e-05
SVHN,ConvNetBN,9-2,25983,0,18,155,1.5653600371479115e-07,1.164463537861593e-05,3.0517578125e-05
SVHN,ConvNetBN,9-2,25983,0,19,155,4.066757242071617e-08,3.146638505313604e-08,9.5367431640625e-06
SVHN,ConvNetBN,9-2,25983,0,20,155,1.7333709578792877e-08,2.4396060727127633e-09,0.0
SVHN,ConvNetBN,9-2,25983,0,21,156,7.041117466854985e-09,1.924619630333524e-09,0.0
SVHN,ConvNetBN,9-2,25983,0,22,155,2.518530717310341e-09,4.114585894221534e-10,0.0
SVHN,ConvNetBN,9-2,25983,0,23,155,9.661889066592266e-10,1.263083665437037e-10,0.0
SVHN,ConvNetBN,9-2,25983,0,24,156,3.0639282777578103e-10,5.658560078836139e-11,0.0
SVHN,ConvNetBN,9-2,25983,0,25,155,1.0175765785547242e-10,4.4774069868358524e-11,0.0
SVHN,ConvNetBN,9-2,25983,0,26,155,2.941073426465657e-11,1.8899258893978477e-11,0.0
SVHN,ConvNetBN,9-2,25983,0,27,156,6.742602136344811e-12,2.510907497546566e-12,0.0
SVHN,ConvNetBN,9-2,25983,0,28,155,1.3171702227185444e-12,7.746593080545927e-13,0.0
SVHN,ConvNetBN,9-2,25983,0,29,155,9.548460112862589e-14,1.3586943798781642e-14,0.0
SVHN,ConvNetBN,9-2,25983,0,30,155,6.413891236495988e-16,1.580524701349408e-16,0.0
SVHN,ConvNetBN,9-2,25983,1,1,156,1.0977012515068054,27.417068481445312,174.43706512451172
SVHN,ConvNetBN,9-2,25983,1,2,155,0.6349021196365356,16.036401748657227,77.32048034667969
SVHN,ConvNetBN,9-2,25983,1,3,155,0.3762548565864563,10.242175102233887,38.07051086425781
SVHN,ConvNetBN,9-2,25983,1,4,156,0.20628441125154495,5.394930601119995,23.802796363830566
SVHN,ConvNetBN,9-2,25983,1,5,155,0.1259191781282425,3.527275562286377,12.770095825195312
SVHN,ConvNetBN,9-2,25983,1,6,155,0.08050840348005295,2.199005365371704,9.259943008422852
SVHN,ConvNetBN,9-2,25983,1,7,156,0.050278954207897186,1.4852494597434998,5.75087833404541
SVHN,ConvNetBN,9-2,25983,1,8,155,0.031140556558966637,0.9032891392707825,3.226959228515625
SVHN,ConvNetBN,9-2,25983,1,9,155,0.018529700115323067,0.5169995427131653,1.8714942932128906
SVHN,ConvNetBN,9-2,25983,1,10,155,0.011911527253687382,0.3429105281829834,1.1930389404296875
SVHN,ConvNetBN,9-2,25983,1,11,156,0.006709567969664931,0.20290610939264297,0.7092685699462891
SVHN,ConvNetBN,9-2,25983,1,12,155,0.004411214031279087,0.1256595402956009,0.44437408447265625
SVHN,ConvNetBN,9-2,25983,1,13,155,0.00276758661493659,0.07419723272323608,0.2907295227050781
SVHN,ConvNetBN,9-2,25983,1,14,156,0.0016830377862788737,0.048894209787249565,0.18120193481445312
SVHN,ConvNetBN,9-2,25983,1,15,155,0.0009611257119104266,0.02768683061003685,0.09349822998046875
SVHN,ConvNetBN,9-2,25983,1,16,155,0.0006031927186995745,0.020076118409633636,0.0615234375
SVHN,ConvNetBN,9-2,25983,1,17,156,0.000368013177649118,0.011442003306001425,0.040958404541015625
SVHN,ConvNetBN,9-2,25983,1,18,155,0.00023784649965818971,0.006937897298485041,0.027599334716796875
SVHN,ConvNetBN,9-2,25983,1,19,155,0.00013838664744980633,0.004215211141854525,0.0146942138671875
SVHN,ConvNetBN,9-2,25983,1,20,155,8.022202382562682e-05,0.002351538510993123,0.00843048095703125
SVHN,ConvNetBN,9-2,25983,1,21,156,4.926176734443288e-05,0.0016007549711503088,0.00478363037109375
SVHN,ConvNetBN,9-2,25983,1,22,155,2.7632666387944482e-05,0.0009127451339736581,0.003021240234375
SVHN,ConvNetBN,9-2,25983,1,23,155,1.7252281395485625e-05,0.0005343730445019901,0.00171661376953125
SVHN,ConvNetBN,9-2,25983,1,24,156,9.087715170608135e-06,0.0003022195596713573,0.000965118408203125
SVHN,ConvNetBN,9-2,25983,1,25,155,4.891780918114819e-06,0.00015294634795282036,0.00054931640625
SVHN,ConvNetBN,9-2,25983,1,26,155,2.541483354434604e-06,8.445076673524454e-05,0.000244140625
SVHN,ConvNetBN,9-2,25983,1,27,156,1.1121737202302029e-06,3.7087620512465946e-05,0.0001220703125
SVHN,ConvNetBN,9-2,25983,1,28,155,4.1301709075014514e-07,1.4832809938525315e-05,4.57763671875e-05
SVHN,ConvNetBN,9-2,25983,1,29,155,1.4182042207266932e-07,4.584906946547562e-06,1.52587890625e-05
SVHN,ConvNetBN,9-2,25983,1,30,155,5.829900118214937e-09,9.374383935778496e-09,0.0
SVHN,ConvNetBN,9-2,25983,2,1,156,0.052028922364115715,3.6414434909820557,14.879219055175781
SVHN,ConvNetBN,9-2,25983,2,2,155,0.01998249627649784,1.3887474536895752,5.36553955078125
SVHN,ConvNetBN,9-2,25983,2,3,155,0.010850237682461739,0.7728471159934998,2.3976593017578125
SVHN,ConvNetBN,9-2,25983,2,4,156,0.005697222892194986,0.42172953486442566,1.3807471990585327
SVHN,ConvNetBN,9-2,25983,2,5,155,0.0030478087719529867,0.22150900959968567,0.7664947509765625
SVHN,ConvNetBN,9-2,25983,2,6,155,0.0014913539635017514,0.10732106119394302,0.32564544677734375
SVHN,ConvNetBN,9-2,25983,2,7,156,0.0008178419375326484,0.05979157239198685,0.19254302978515625
SVHN,ConvNetBN,9-2,25983,2,8,155,0.0003658784262370318,0.02764018066227436,0.06662750244140625
SVHN,ConvNetBN,9-2,25983,2,9,155,0.00018283622921444476,0.014118566177785397,0.0510101318359375
SVHN,ConvNetBN,9-2,25983,2,10,155,7.651459600310773e-05,0.006095546763390303,0.013275146484375
SVHN,ConvNetBN,9-2,25983,2,11,156,3.6444740544538945e-05,0.002855481463484466,0.00746917724609375
SVHN,ConvNetBN,9-2,25983,2,12,155,1.651033562666271e-05,0.001267866464331746,0.00396728515625
SVHN,ConvNetBN,9-2,25983,2,13,155,7.028700110822683e-06,0.000556692888494581,0.0012054443359375
SVHN,ConvNetBN,9-2,25983,2,14,156,3.0513632509610034e-06,0.00023257060820469633,0.0006504058837890625
SVHN,ConvNetBN,9-2,25983,2,15,155,1.3602166291093454e-06,0.00010685883898986503,0.000244140625
SVHN,ConvNetBN,9-2,25983,2,16,155,6.190632575453492e-07,4.620282561518252e-05,0.00011444091796875
SVHN,ConvNetBN,9-2,25983,2,17,156,2.9961064740291476e-07,2.115282495651627e-05,4.5299530029296875e-05
SVHN,ConvNetBN,9-2,25983,2,18,155,1.3950983657196048e-07,1.079712365026353e-05,3.0517578125e-05
SVHN,ConvNetBN,9-2,25983,2,19,155,2.915214558640855e-08,8.584478128348394e-10,0.0
SVHN,ConvNetBN,9-2,25983,2,20,155,1.2338299271164033e-08,3.621366817530003e-10,0.0
SVHN,ConvNetBN,9-2,25983,2,21,156,5.276449499547198e-09,2.2705325813943134e-10,0.0
SVHN,ConvNetBN,9-2,25983,2,22,155,1.9176633614392813e-09,3.922881117168764e-11,0.0
SVHN,ConvNetBN,9-2,25983,2,23,155,7.549459946076809e-10,6.014539560839083e-11,0.0
SVHN,ConvNetBN,9-2,25983,2,24,156,3.199298326261868e-10,1.3239172778900521e-11,0.0
SVHN,ConvNetBN,9-2,25983,2,25,155,9.632249164948092e-11,6.508334236127178e-12,0.0
SVHN,ConvNetBN,9-2,25983,2,26,155,3.09395842279514e-11,2.2616921356577446e-12,0.0
SVHN,ConvNetBN,9-2,25983,2,27,156,8.115785387480257e-12,9.983099416577268e-13,0.0
SVHN,ConvNetBN,9-2,25983,2,28,155,1.8763157260542895e-12,1.7060491745452683e-13,0.0
SVHN,ConvNetBN,9-2,25983,2,29,155,2.12253893389254e-13,4.60737913478889e-14,0.0
SVHN,ConvNetBN,9-2,25983,2,30,155,3.646351477053569e-15,2.0405685443846138e-16,0.0
SVHN,ConvNetBN,9-2,25983,3,1,156,0.06470318511128426,5.025666236877441,11.705761909484863
SVHN,ConvNetBN,9-2,25983,3,2,155,0.02485504187643528,2.003502130508423,4.3526716232299805
SVHN,ConvNetBN,9-2,25983,3,3,155,0.013283362612128258,1.1777622699737549,2.4196815490722656
SVHN,ConvNetBN,9-2,25983,3,4,156,0.006797445239499211,0.5693434774875641,1.1954669952392578
SVHN,ConvNetBN,9-2,25983,3,5,155,0.0035976918879896402,0.3067692816257477,0.632293701171875
SVHN,ConvNetBN,9-2,25983,3,6,155,0.0018835883820429444,0.16458000242710114,0.27858734130859375
SVHN,ConvNetBN,9-2,25983,3,7,156,0.0009580859623383731,0.08111489936709404,0.16840553283691406
SVHN,ConvNetBN,9-2,25983,3,8,155,0.00047214614460244775,0.044586874544620514,0.0845947265625
SVHN,ConvNetBN,9-2,25983,3,9,155,0.00021132825349923223,0.016540244221687317,0.033050537109375
SVHN,ConvNetBN,9-2,25983,3,10,155,0.00010293230297975242,0.009067711420357227,0.016448974609375
SVHN,ConvNetBN,9-2,25983,3,11,156,5.156671250006184e-05,0.0047550261951982975,0.008544921875
SVHN,ConvNetBN,9-2,25983,3,12,155,2.2097303371992894e-05,0.0022322030272334814,0.003997802734375
SVHN,ConvNetBN,9-2,25983,3,13,155,8.927437193051446e-06,0.0007982752285897732,0.001556396484375
SVHN,ConvNetBN,9-2,25983,3,14,156,4.010524207842536e-06,0.00038307787326630205,0.000732421875
SVHN,ConvNetBN,9-2,25983,3,15,155,1.9775952750933357e-06,0.00018424642621539533,0.0003662109375
SVHN,ConvNetBN,9-2,25983,3,16,155,8.81039170508302e-07,8.21905632619746e-05,0.000152587890625
SVHN,ConvNetBN,9-2,25983,3,17,156,3.362952014640541e-07,3.36216289724689e-05,6.103515625e-05
SVHN,ConvNetBN,9-2,25983,3,18,155,1.589715878935749e-07,1.5186185009952169e-05,3.0517578125e-05
SVHN,ConvNetBN,9-2,25983,3,19,155,3.9958230502179504e-08,5.650672374457599e-09,3.814697265625e-06
SVHN,ConvNetBN,9-2,25983,3,20,155,1.6250492507197123e-08,8.756205760462876e-10,0.0
SVHN,ConvNetBN,9-2,25983,3,21,156,5.828620031067544e-09,2.145494670813264e-09,0.0
SVHN,ConvNetBN,9-2,25983,3,22,155,2.0485286800209224e-09,7.146050418072036e-10,0.0
SVHN,ConvNetBN,9-2,25983,3,23,155,6.687858600251673e-10,1.9360073266749822e-10,0.0
SVHN,ConvNetBN,9-2,25983,3,24,156,2.1268652811157196e-10,4.590420404904094e-11,0.0
SVHN,ConvNetBN,9-2,25983,3,25,155,6.915476524760322e-11,2.040871811825884e-11,0.0
SVHN,ConvNetBN,9-2,25983,3,26,155,2.0153028551517238e-11,6.080273437514272e-12,0.0
SVHN,ConvNetBN,9-2,25983,3,27,156,4.832560133311015e-12,2.7106744583324516e-12,0.0
SVHN,ConvNetBN,9-2,25983,3,28,155,7.828605927580334e-13,1.2601863996763996e-12,0.0
SVHN,ConvNetBN,9-2,25983,3,29,155,7.7843005479028e-14,3.318622571299619e-14,0.0
SVHN,ConvNetBN,9-2,25983,3,30,155,2.536000232816022e-16,9.277767599980105e-17,0.0
SVHN,ConvNetBN,9-2,25983,4,1,156,0.9581566154956818,26.17429542541504,274.6498107910156
SVHN,ConvNetBN,9-2,25983,4,2,155,0.4974266588687897,14.276670455932617,105.26888275146484
SVHN,ConvNetBN,9-2,25983,4,3,155,0.2865963876247406,8.338486671447754,52.45460510253906
SVHN,ConvNetBN,9-2,25983,4,4,156,0.16975567489862442,5.047008752822876,32.03578567504883
SVHN,ConvNetBN,9-2,25983,4,5,155,0.1099960133433342,3.7944986820220947,25.004981994628906
SVHN,ConvNetBN,9-2,25983,4,6,155,0.06838582456111908,2.239337682723999,11.959972381591797
SVHN,ConvNetBN,9-2,25983,4,7,156,0.0400095209479332,1.2915628552436829,8.3187255859375
SVHN,ConvNetBN,9-2,25983,4,8,155,0.024611711502075195,0.8354514837265015,4.881492614746094
SVHN,ConvNetBN,9-2,25983,4,9,155,0.013839669525623322,0.418575644493103,2.509765625
SVHN,ConvNetBN,9-2,25983,4,10,155,0.008475864306092262,0.2782942056655884,1.2975921630859375
SVHN,ConvNetBN,9-2,25983,4,11,156,0.004974039504304528,0.1775301769375801,0.8203086853027344
SVHN,ConvNetBN,9-2,25983,4,12,155,0.00302479462698102,0.10745866596698761,0.432403564453125
SVHN,ConvNetBN,9-2,25983,4,13,155,0.0016907777171581984,0.05639800801873207,0.23614501953125
SVHN,ConvNetBN,9-2,25983,4,14,156,0.001028882572427392,0.036474766209721565,0.162384033203125
SVHN,ConvNetBN,9-2,25983,4,15,155,0.0005993100348860025,0.021004680544137955,0.0838775634765625
SVHN,ConvNetBN,9-2,25983,4,16,155,0.0003470421943347901,0.012087740004062653,0.041767239570617676
SVHN,ConvNetBN,9-2,25983,4,17,156,0.00019413088011788204,0.007276956690475345,0.030035018920898438
SVHN,ConvNetBN,9-2,25983,4,18,155,0.00011116993118776008,0.003646880155429244,0.013299942016601562
SVHN,ConvNetBN,9-2,25983,4,19,155,6.860076973680407e-05,0.0026322095654904842,0.009120941162109375
SVHN,ConvNetBN,9-2,25983,4,20,155,3.8507612771354616e-05,0.0014616227708756924,0.0052490234375
SVHN,ConvNetBN,9-2,25983,4,21,156,2.3485426027036738e-05,0.0008676362049300224,0.0029125213623046875
SVHN,ConvNetBN,9-2,25983,4,22,155,1.2631338904611766e-05,0.0004921247600577772,0.0015869140625
SVHN,ConvNetBN,9-2,25983,4,23,155,6.698459856124828e-06,0.0002570954675320536,0.0009212493896484375
SVHN,ConvNetBN,9-2,25983,4,24,156,3.2411359143225127e-06,0.00013297405530465767,0.00038909912109375
