dataset,class_pair,target_id,surrogate_id,n_candidates,spearman_neg_margin_residual_dot,margin_source,cache_shard
CIFAR100,sea-willow_tree,1132,17,500,0.9891005004020016,direct,/scratch/mmoslem3/attack_if/results/margin_residual_chain_candidates/CIFAR100/ResNet18BN/sea-willow_tree/target_1132/panel_b_surrogate_017.npz
CIFAR100,sea-willow_tree,1132,18,500,0.9879839199356797,direct,/scratch/mmoslem3/attack_if/results/margin_residual_chain_candidates/CIFAR100/ResNet18BN/sea-willow_tree/target_1132/panel_b_surrogate_018.npz
CIFAR100,sea-willow_tree,1132,19,500,0.9888992835971344,direct,/scratch/mmoslem3/attack_if/results/margin_residual_chain_candidates/CIFAR100/ResNet18BN/sea-willow_tree/target_1132/panel_b_surrogate_019.npz
CIFAR100,sea-willow_tree,2612,0,500,0.9900189360757443,direct,/scratch/mmoslem3/attack_if/results/margin_residual_chain_candidates/CIFAR100/ResNet18BN/sea-willow_tree/target_2612/panel_b_surrogate_000.npz
CIFAR100,sea-willow_tree,2612,1,500,0.9919214716858867,direct,/scratch/mmoslem3/attack_if/results/margin_residual_chain_candidates/CIFAR100/ResNet18BN/sea-willow_tree/target_2612/panel_b_surrogate_001.npz
CIFAR100,sea-willow_tree,2612,2,500,0.9896723746894988,direct,/scratch/mmoslem3/attack_if/results/margin_residual_chain_candidates/CIFAR100/ResNet18BN/sea-willow_tree/target_2612/panel_b_surrogate_002.npz
CIFAR100,sea-willow_tree,2612,3,500,0.9897873831495326,direct,/scratch/mmoslem3/attack_if/results/margin_residual_chain_candidates/CIFAR100/ResNet18BN/sea-willow_tree/target_2612/panel_b_surrogate_003.npz
CIFAR100,sea-willow_tree,2612,4,500,0.991312157248629,direct,/scratch/mmoslem3/attack_if/results/margin_residual_chain_candidates/CIFAR100/ResNet18BN/sea-willow_tree/target_2612/panel_b_surrogate_004.npz
CIFAR100,sea-willow_tree,2612,5,500,0.9884070896283585,direct,/scratch/mmoslem3/attack_if/results/margin_residual_chain_candidates/CIFAR100/ResNet18BN/sea-willow_tree/target_2612/panel_b_surrogate_005.npz
CIFAR100,sea-willow_tree,2612,6,500,0.9912119328477313,direct,/scratch/mmoslem3/attack_if/results/margin_residual_chain_candidates/CIFAR100/ResNet18BN/sea-willow_tree/target_2612/panel_b_surrogate_006.npz
CIFAR100,sea-willow_tree,2612,7,500,0.9877941271765087,direct,/scratch/mmoslem3/attack_if/results/margin_residual_chain_candidates/CIFAR100/ResNet18BN/sea-willow_tree/target_2612/panel_b_surrogate_007.npz
CIFAR100,sea-willow_tree,2612,8,500,0.9883351853407414,direct,/scratch/mmoslem3/attack_if/results/margin_residual_chain_candidates/CIFAR100/ResNet18BN/sea-willow_tree/target_2612/panel_b_surrogate_008.npz
CIFAR100,sea-willow_tree,2612,9,500,0.9911447325789303,direct,/scratch/mmoslem3/attack_if/results/margin_residual_chain_candidates/CIFAR100/ResNet18BN/sea-willow_tree/target_2612/panel_b_surrogate_009.npz
CIFAR100,sea-willow_tree,2612,10,500,0.9900907443629775,direct,/scratch/mmoslem3/attack_if/results/margin_residual_chain_candidates/CIFAR100/ResNet18BN/sea-willow_tree/target_2612/panel_b_surrogate_010.npz
CIFAR100,sea-willow_tree,2612,11,500,0.9881203121961365,direct,/scratch/mmoslem3/attack_if/results/margin_residual_chain_candidates/CIFAR100/ResNet18BN/sea-willow_tree/target_2612/panel_b_surrogate_011.npz
CIFAR100,sea-willow_tree,2612,12,500,0.9909852759411037,direct,/scratch/mmoslem3/attack_if/results/margin_residual_chain_candidates/CIFAR100/ResNet18BN/sea-willow_tree/target_2612/panel_b_surrogate_012.npz
CIFAR100,sea-willow_tree,2612,13,500,0.9898831915327662,direct,/scratch/mmoslem3/attack_if/results/margin_residual_chain_candidates/CIFAR100/ResNet18BN/sea-willow_tree/target_2612/panel_b_surrogate_013.npz
CIFAR100,sea-willow_tree,2612,14,500,0.9908267793071173,direct,/scratch/mmoslem3/attack_if/results/margin_residual_chain_candidates/CIFAR100/ResNet18BN/sea-willow_tree/target_2612/panel_b_surrogate_014.npz
CIFAR100,sea-willow_tree,2612,15,500,0.9886004344017376,direct,/scratch/mmoslem3/attack_if/results/margin_residual_chain_candidates/CIFAR100/ResNet18BN/sea-willow_tree/target_2612/panel_b_surrogate_015.npz
CIFAR100,sea-willow_tree,2612,16,500,0.9899473197892792,direct,/scratch/mmoslem3/attack_if/results/margin_residual_chain_candidates/CIFAR100/ResNet18BN/sea-willow_tree/target_2612/panel_b_surrogate_016.npz
CIFAR100,sea-willow_tree,2612,17,500,0.9890944523778095,direct,/scratch/mmoslem3/attack_if/results/margin_residual_chain_candidates/CIFAR100/ResNet18BN/sea-willow_tree/target_2612/panel_b_surrogate_017.npz
CIFAR100,sea-willow_tree,2612,18,500,0.9879881439525758,direct,/scratch/mmoslem3/attack_if/results/margin_residual_chain_candidates/CIFAR100/ResNet18BN/sea-willow_tree/target_2612/panel_b_surrogate_018.npz
CIFAR100,sea-willow_tree,2612,19,500,0.9888992835971344,direct,/scratch/mmoslem3/attack_if/results/margin_residual_chain_candidates/CIFAR100/ResNet18BN/sea-willow_tree/target_2612/panel_b_surrogate_019.npz
CIFAR100,sea-willow_tree,411,0,500,0.9900154800619202,direct,/scratch/mmoslem3/attack_if/results/margin_residual_chain_candidates/CIFAR100/ResNet18BN/sea-willow_tree/target_411/panel_b_surrogate_000.npz
CIFAR100,sea-willow_tree,411,1,500,0.9919215676862707,direct,/scratch/mmoslem3/attack_if/results/margin_residual_chain_candidates/CIFAR100/ResNet18BN/sea-willow_tree/target_411/panel_b_surrogate_001.npz
CIFAR100,sea-willow_tree,411,2,500,0.9896723746894988,direct,/scratch/mmoslem3/attack_if/results/margin_residual_chain_candidates/CIFAR100/ResNet18BN/sea-willow_tree/target_411/panel_b_surrogate_002.npz
CIFAR100,sea-willow_tree,411,3,500,0.9897873831495326,direct,/scratch/mmoslem3/attack_if/results/margin_residual_chain_candidates/CIFAR100/ResNet18BN/sea-willow_tree/target_411/panel_b_surrogate_003.npz
CIFAR100,sea-willow_tree,411,4,500,0.991312157248629,direct,/scratch/mmoslem3/attack_if/results/margin_residual_chain_candidates/CIFAR100/ResNet18BN/sea-willow_tree/target_411/panel_b_surrogate_004.npz
CIFAR100,sea-willow_tree,411,5,500,0.9884070896283585,direct,/scratch/mmoslem3/attack_if/results/margin_residual_chain_candidates/CIFAR100/ResNet18BN/sea-willow_tree/target_411/panel_b_surrogate_005.npz
CIFAR100,sea-willow_tree,411,6,500,0.9912232608930436,direct,/scratch/mmoslem3/attack_if/results/margin_residual_chain_candidates/CIFAR100/ResNet18BN/sea-willow_tree/target_411/panel_b_surrogate_006.npz
CIFAR100,sea-willow_tree,411,7,500,0.9877902871611487,direct,/scratch/mmoslem3/attack_if/results/margin_residual_chain_candidates/CIFAR100/ResNet18BN/sea-willow_tree/target_411/panel_b_surrogate_007.npz
CIFAR100,sea-willow_tree,411,8,500,0.9883351853407414,direct,/scratch/mmoslem3/attack_if/results/margin_residual_chain_candidates/CIFAR100/ResNet18BN/sea-willow_tree/target_411/panel_b_surrogate_008.npz
CIFAR100,sea-willow_tree,411,9,500,0.9911370525482102,direct,/scratch/mmoslem3/attack_if/results/margin_residual_chain_candidates/CIFAR100/ResNet18BN/sea-willow_tree/target_411/panel_b_surrogate_009.npz
CIFAR100,sea-willow_tree,411,10,500,0.9900959283837135,direct,/scratch/mmoslem3/attack_if/results/margin_residual_chain_candidates/CIFAR100/ResNet18BN/sea-willow_tree/target_411/panel_b_surrogate_010.npz
CIFAR100,sea-willow_tree,411,11,500,0.9881182001876377,direct,/scratch/mmoslem3/attack_if/results/margin_residual_chain_candidates/CIFAR100/ResNet18BN/sea-willow_tree/target_411/panel_b_surrogate_011.npz
CIFAR100,sea-willow_tree,411,12,500,0.9909917079668319,direct,/scratch/mmoslem3/attack_if/results/margin_residual_chain_candidates/CIFAR100/ResNet18BN/sea-willow_tree/target_411/panel_b_surrogate_012.npz
CIFAR100,sea-willow_tree,411,13,500,0.9898886635546542,direct,/scratch/mmoslem3/attack_if/results/margin_residual_chain_candidates/CIFAR100/ResNet18BN/sea-willow_tree/target_411/panel_b_surrogate_013.npz
CIFAR100,sea-willow_tree,411,14,500,0.9908250513002052,direct,/scratch/mmoslem3/attack_if/results/margin_residual_chain_candidates/CIFAR100/ResNet18BN/sea-willow_tree/target_411/panel_b_surrogate_014.npz
CIFAR100,sea-willow_tree,411,15,500,0.9885720182880732,direct,/scratch/mmoslem3/attack_if/results/margin_residual_chain_candidates/CIFAR100/ResNet18BN/sea-willow_tree/target_411/panel_b_surrogate_015.npz
CIFAR100,sea-willow_tree,411,16,500,0.9899473197892792,direct,/scratch/mmoslem3/attack_if/results/margin_residual_chain_candidates/CIFAR100/ResNet18BN/sea-willow_tree/target_411/panel_b_surrogate_016.npz
CIFAR100,sea-willow_tree,411,17,500,0.9891005004020016,direct,/scratch/mmoslem3/attack_if/results/margin_residual_chain_candidates/CIFAR100/ResNet18BN/sea-willow_tree/target_411/panel_b_surrogate_017.npz
CIFAR100,sea-willow_tree,411,18,500,0.9879881439525758,direct,/scratch/mmoslem3/attack_if/results/margin_residual_chain_candidates/CIFAR100/ResNet18BN/sea-willow_tree/target_411/panel_b_surrogate_018.npz
CIFAR100,sea-willow_tree,411,19,500,0.9888992835971344,direct,/scratch/mmoslem3/attack_if/results/margin_residual_chain_candidates/CIFAR100/ResNet18BN/sea-willow_tree/target_411/panel_b_surrogate_019.npz
CIFAR100,sea-willow_tree,5303,0,500,0.9900182640730563,direct,/scratch/mmoslem3/attack_if/results/margin_residual_chain_candidates/CIFAR100/ResNet18BN/sea-willow_tree/target_5303/panel_b_surrogate_000.npz
CIFAR100,sea-willow_tree,5303,1,500,0.9919215676862707,direct,/scratch/mmoslem3/attack_if/results/margin_residual_chain_candidates/CIFAR100/ResNet18BN/sea-willow_tree/target_5303/panel_b_surrogate_001.npz
CIFAR100,sea-willow_tree,5303,2,500,0.9896723746894988,direct,/scratch/mmoslem3/attack_if/results/margin_residual_chain_candidates/CIFAR100/ResNet18BN/sea-willow_tree/target_5303/panel_b_surrogate_002.npz
CIFAR100,sea-willow_tree,5303,3,500,0.9897873831495326,direct,/scratch/mmoslem3/attack_if/results/margin_residual_chain_candidates/CIFAR100/ResNet18BN/sea-willow_tree/target_5303/panel_b_surrogate_003.npz
CIFAR100,sea-willow_tree,5303,4,500,0.991309949239797,direct,/scratch/mmoslem3/attack_if/results/margin_residual_chain_candidates/CIFAR100/ResNet18BN/sea-willow_tree/target_5303/panel_b_surrogate_004.npz
CIFAR100,sea-willow_tree,5303,5,500,0.9884070896283585,direct,/scratch/mmoslem3/attack_if/results/margin_residual_chain_candidates/CIFAR100/ResNet18BN/sea-willow_tree/target_5303/panel_b_surrogate_005.npz
CIFAR100,sea-willow_tree,5303,6,500,0.9912232608930436,direct,/scratch/mmoslem3/attack_if/results/margin_residual_chain_candidates/CIFAR100/ResNet18BN/sea-willow_tree/target_5303/panel_b_surrogate_006.npz
CIFAR100,sea-willow_tree,5303,7,500,0.9877941271765087,direct,/scratch/mmoslem3/attack_if/results/margin_residual_chain_candidates/CIFAR100/ResNet18BN/sea-willow_tree/target_5303/panel_b_surrogate_007.npz
CIFAR100,sea-willow_tree,5303,8,500,0.9883351853407414,direct,/scratch/mmoslem3/attack_if/results/margin_residual_chain_candidates/CIFAR100/ResNet18BN/sea-willow_tree/target_5303/panel_b_surrogate_008.npz
CIFAR100,sea-willow_tree,5303,9,500,0.9911370525482102,direct,/scratch/mmoslem3/attack_if/results/margin_residual_chain_candidates/CIFAR100/ResNet18BN/sea-willow_tree/target_5303/panel_b_surrogate_009.npz
CIFAR100,sea-willow_tree,5303,10,500,0.9900907443629775,direct,/scratch/mmoslem3/attack_if/results/margin_residual_chain_candidates/CIFAR100/ResNet18BN/sea-willow_tree/target_5303/panel_b_surrogate_010.npz
CIFAR100,sea-willow_tree,5303,11,500,0.9881203121961365,direct,/scratch/mmoslem3/attack_if/results/margin_residual_chain_candidates/CIFAR100/ResNet18BN/sea-willow_tree/target_5303/panel_b_surrogate_011.npz
CIFAR100,sea-willow_tree,5303,12,500,0.9909852759411037,direct,/scratch/mmoslem3/attack_if/results/margin_residual_chain_candidates/CIFAR100/ResNet18BN/sea-willow_tree/target_5303/panel_b_surrogate_012.npz
CIFAR100,sea-willow_tree,5303,13,500,0.9898831915327662,direct,/scratch/mmoslem3/attack_if/results/margin_residual_chain_candidates/CIFAR100/ResNet18BN/sea-willow_tree/target_5303/panel_b_surrogate_013.npz
CIFAR100,sea-willow_tree,5303,14,500,0.9908261073044292,direct,/scratch/mmoslem3/attack_if/results/margin_residual_chain_candidates/CIFAR100/ResNet18BN/sea-willow_tree/target_5303/panel_b_surrogate_014.npz
CIFAR100,sea-willow_tree,5303,15,500,0.9886004344017376,direct,/scratch/mmoslem3/attack_if/results/margin_residual_chain_candidates/CIFAR100/ResNet18BN/sea-willow_tree/target_5303/panel_b_surrogate_015.npz
CIFAR100,sea-willow_tree,5303,16,500,0.9899473197892792,direct,/scratch/mmoslem3/attack_if/results/margin_residual_chain_candidates/CIFAR100/ResNet18BN/sea-willow_tree/target_5303/panel_b_surrogate_016.npz
CIFAR100,sea-willow_tree,5303,17,500,0.9890944523778095,direct,/scratch/mmoslem3/attack_if/results/margin_residual_chain_candidates/CIFAR100/ResNet18BN/sea-willow_tree/target_5303/panel_b_surrogate_017.npz
CIFAR100,sea-willow_tree,5303,18,500,0.9879881439525758,direct,/scratch/mmoslem3/attack_if/results/margin_residual_chain_candidates/CIFAR100/ResNet18BN/sea-willow_tree/target_5303/panel_b_surrogate_018.npz
CIFAR100,sea-willow_tree,5303,19,500,0.9888992835971344,direct,/scratch/mmoslem3/attack_if/results/margin_residual_chain_candidates/CIFAR100/ResNet18BN/sea-willow_tree/target_5303/panel_b_surrogate_019.npz
CIFAR100,sea-willow_tree,579,0,500,0.9900182640730563,direct,/scratch/mmoslem3/attack_if/results/margin_residual_chain_candidates/CIFAR100/ResNet18BN/sea-willow_tree/target_579/panel_b_surrogate_000.npz
CIFAR100,sea-willow_tree,579,1,500,0.9919215676862707,direct,/scratch/mmoslem3/attack_if/results/margin_residual_chain_candidates/CIFAR100/ResNet18BN/sea-willow_tree/target_579/panel_b_surrogate_001.npz
CIFAR100,sea-willow_tree,579,2,500,0.9896723746894988,direct,/scratch/mmoslem3/attack_if/results/margin_residual_chain_candidates/CIFAR100/ResNet18BN/sea-willow_tree/target_579/panel_b_surrogate_002.npz
CIFAR100,sea-willow_tree,579,3,500,0.9897873831495326,direct,/scratch/mmoslem3/attack_if/results/margin_residual_chain_candidates/CIFAR100/ResNet18BN/sea-willow_tree/target_579/panel_b_surrogate_003.npz
CIFAR100,sea-willow_tree,579,4,500,0.991309949239797,direct,/scratch/mmoslem3/attack_if/results/margin_residual_chain_candidates/CIFAR100/ResNet18BN/sea-willow_tree/target_579/panel_b_surrogate_004.npz
CIFAR100,sea-willow_tree,579,5,500,0.9884070896283585,direct,/scratch/mmoslem3/attack_if/results/margin_residual_chain_candidates/CIFAR100/ResNet18BN/sea-willow_tree/target_579/panel_b_surrogate_005.npz
CIFAR100,sea-willow_tree,579,6,500,0.9912232608930436,direct,/scratch/mmoslem3/attack_if/results/margin_residual_chain_candidates/CIFAR100/ResNet18BN/sea-willow_tree/target_579/panel_b_surrogate_006.npz
CIFAR100,sea-willow_tree,579,7,500,0.9877941271765087,direct,/scratch/mmoslem3/attack_if/results/margin_residual_chain_candidates/CIFAR100/ResNet18BN/sea-willow_tree/target_579/panel_b_surrogate_007.npz
CIFAR100,sea-willow_tree,579,8,500,0.9883351853407414,direct,/scratch/mmoslem3/attack_if/results/margin_residual_chain_candidates/CIFAR100/ResNet18BN/sea-willow_tree/target_579/panel_b_surrogate_008.npz
CIFAR100,sea-willow_tree,579,9,500,0.9911370525482102,direct,/scratch/mmoslem3/attack_if/results/margin_residual_chain_candidates/CIFAR100/ResNet18BN/sea-willow_tree/target_579/panel_b_surrogate_009.npz
CIFAR100,sea-willow_tree,579,10,500,0.9900907443629775,direct,/scratch/mmoslem3/attack_if/results/margin_residual_chain_candidates/CIFAR100/ResNet18BN/sea-willow_tree/target_579/panel_b_surrogate_010.npz
CIFAR100,sea-willow_tree,579,11,500,0.9881203121961365,direct,/scratch/mmoslem3/attack_if/results/margin_residual_chain_candidates/CIFAR100/ResNet18BN/sea-willow_tree/target_579/panel_b_surrogate_011.npz
CIFAR100,sea-willow_tree,579,12,500,0.9909852759411037,direct,/scratch/mmoslem3/attack_if/results/margin_residual_chain_candidates/CIFAR100/ResNet18BN/sea-willow_tree/target_579/panel_b_surrogate_012.npz
CIFAR100,sea-willow_tree,579,13,500,0.9898831915327662,direct,/scratch/mmoslem3/attack_if/results/margin_residual_chain_candidates/CIFAR100/ResNet18BN/sea-willow_tree/target_579/panel_b_surrogate_013.npz
CIFAR100,sea-willow_tree,579,14,500,0.9908261073044292,direct,/scratch/mmoslem3/attack_if/results/margin_residual_chain_candidates/CIFAR100/ResNet18BN/sea-willow_tree/target_579/panel_b_surrogate_014.npz
CIFAR100,sea-willow_tree,579,15,500,0.9886004344017376,direct,/scratch/mmoslem3/attack_if/results/margin_residual_chain_candidates/CIFAR100/ResNet18BN/sea-willow_tree/target_579/panel_b_surrogate_015.npz
CIFAR100,sea-willow_tree,579,16,500,0.9899473197892792,direct,/scratch/mmoslem3/attack_if/results/margin_residual_chain_candidates/CIFAR100/ResNet18BN/sea-willow_tree/target_579/panel_b_surrogate_016.npz
CIFAR100,sea-willow_tree,579,17,500,0.9890944523778095,direct,/scratch/mmoslem3/attack_if/results/margin_residual_chain_candidates/CIFAR100/ResNet18BN/sea-willow_tree/target_579/panel_b_surrogate_017.npz
CIFAR100,sea-willow_tree,579,18,500,0.9879881439525758,direct,/scratch/mmoslem3/attack_if/results/margin_residual_chain_candidates/CIFAR100/ResNet18BN/sea-willow_tree/target_579/panel_b_surrogate_018.npz
CIFAR100,sea-willow_tree,579,19,500,0.9888992835971344,direct,/scratch/mmoslem3/attack_if/results/margin_residual_chain_candidates/CIFAR100/ResNet18BN/sea-willow_tree/target_579/panel_b_surrogate_019.npz
CIFAR100,sea-willow_tree,5850,0,500,0.9900182640730563,direct,/scratch/mmoslem3/attack_if/results/margin_residual_chain_candidates/CIFAR100/ResNet18BN/sea-willow_tree/target_5850/panel_b_surrogate_000.npz
CIFAR100,sea-willow_tree,5850,1,500,0.9919182076728307,direct,/scratch/mmoslem3/attack_if/results/margin_residual_chain_candidates/CIFAR100/ResNet18BN/sea-willow_tree/target_5850/panel_b_surrogate_001.npz
CIFAR100,sea-willow_tree,5850,2,500,0.9896723746894988,direct,/scratch/mmoslem3/attack_if/results/margin_residual_chain_candidates/CIFAR100/ResNet18BN/sea-willow_tree/target_5850/panel_b_surrogate_002.npz
CIFAR100,sea-willow_tree,5850,3,500,0.9897873831495326,direct,/scratch/mmoslem3/attack_if/results/margin_residual_chain_candidates/CIFAR100/ResNet18BN/sea-willow_tree/target_5850/panel_b_surrogate_003.npz
CIFAR100,sea-willow_tree,5850,4,500,0.991309949239797,direct,/scratch/mmoslem3/attack_if/results/margin_residual_chain_candidates/CIFAR100/ResNet18BN/sea-willow_tree/target_5850/panel_b_surrogate_004.npz
CIFAR100,sea-willow_tree,5850,5,500,0.9884070896283585,direct,/scratch/mmoslem3/attack_if/results/margin_residual_chain_candidates/CIFAR100/ResNet18BN/sea-willow_tree/target_5850/panel_b_surrogate_005.npz
CIFAR100,sea-willow_tree,5850,6,500,0.9912232608930436,direct,/scratch/mmoslem3/attack_if/results/margin_residual_chain_candidates/CIFAR100/ResNet18BN/sea-willow_tree/target_5850/panel_b_surrogate_006.npz
CIFAR100,sea-willow_tree,5850,7,500,0.9877941271765087,direct,/scratch/mmoslem3/attack_if/results/margin_residual_chain_candidates/CIFAR100/ResNet18BN/sea-willow_tree/target_5850/panel_b_surrogate_007.npz
CIFAR100,sea-willow_tree,5850,8,500,0.9883351853407414,direct,/scratch/mmoslem3/attack_if/results/margin_residual_chain_candidates/CIFAR100/ResNet18BN/sea-willow_tree/target_5850/panel_b_surrogate_008.npz
CIFAR100,sea-willow_tree,5850,9,500,0.9911370525482102,direct,/scratch/mmoslem3/attack_if/results/margin_residual_chain_candidates/CIFAR100/ResNet18BN/sea-willow_tree/target_5850/panel_b_surrogate_009.npz
CIFAR100,sea-willow_tree,5850,10,500,0.9900907443629775,direct,/scratch/mmoslem3/attack_if/results/margin_residual_chain_candidates/CIFAR100/ResNet18BN/sea-willow_tree/target_5850/panel_b_surrogate_010.npz
CIFAR100,sea-willow_tree,5850,11,500,0.9881203121961365,direct,/scratch/mmoslem3/attack_if/results/margin_residual_chain_candidates/CIFAR100/ResNet18BN/sea-willow_tree/target_5850/panel_b_surrogate_011.npz
CIFAR100,sea-willow_tree,5850,12,500,0.9909852759411037,direct,/scratch/mmoslem3/attack_if/results/margin_residual_chain_candidates/CIFAR100/ResNet18BN/sea-willow_tree/target_5850/panel_b_surrogate_012.npz
CIFAR100,sea-willow_tree,5850,13,500,0.9898831915327662,direct,/scratch/mmoslem3/attack_if/results/margin_residual_chain_candidates/CIFAR100/ResNet18BN/sea-willow_tree/target_5850/panel_b_surrogate_013.npz
CIFAR100,sea-willow_tree,5850,14,500,0.9908261073044292,direct,/scratch/mmoslem3/attack_if/results/margin_residual_chain_candidates/CIFAR100/ResNet18BN/sea-willow_tree/target_5850/panel_b_surrogate_014.npz
CIFAR100,sea-willow_tree,5850,15,500,0.9886004344017376,direct,/scratch/mmoslem3/attack_if/results/margin_residual_chain_candidates/CIFAR100/ResNet18BN/sea-willow_tree/target_5850/panel_b_surrogate_015.npz
CIFAR100,sea-willow_tree,5850,16,500,0.9899473197892792,direct,/scratch/mmoslem3/attack_if/results/margin_residual_chain_candidates/CIFAR100/ResNet18BN/sea-willow_tree/target_5850/panel_b_surrogate_016.npz
CIFAR100,sea-willow_tree,5850,17,500,0.9890944523778095,direct,/scratch/mmoslem3/attack_if/results/margin_residual_chain_candidates/CIFAR100/ResNet18BN/sea-willow_tree/target_5850/panel_b_surrogate_017.npz
CIFAR100,sea-willow_tree,5850,18,500,0.9879881439525758,direct,/scratch/mmoslem3/attack_if/results/margin_residual_chain_candidates/CIFAR100/ResNet18BN/sea-willow_tree/target_5850/panel_b_surrogate_018.npz
CIFAR100,sea-willow_tree,5850,19,500,0.9888992835971344,direct,/scratch/mmoslem3/attack_if/results/margin_residual_chain_candidates/CIFAR100/ResNet18BN/sea-willow_tree/target_5850/panel_b_surrogate_019.npz
CIFAR100,sea-willow_tree,6836,0,500,0.9900165360661443,direct,/scratch/mmoslem3/attack_if/results/margin_residual_chain_candidates/CIFAR100/ResNet18BN/sea-willow_tree/target_6836/panel_b_surrogate_000.npz
CIFAR100,sea-willow_tree,6836,1,500,0.9919215676862707,direct,/scratch/mmoslem3/attack_if/results/margin_residual_chain_candidates/CIFAR100/ResNet18BN/sea-willow_tree/target_6836/panel_b_surrogate_001.npz
CIFAR100,sea-willow_tree,6836,2,500,0.9896754467017868,direct,/scratch/mmoslem3/attack_if/results/margin_residual_chain_candidates/CIFAR100/ResNet18BN/sea-willow_tree/target_6836/panel_b_surrogate_002.npz
CIFAR100,sea-willow_tree,6836,3,500,0.9897814311257245,direct,/scratch/mmoslem3/attack_if/results/margin_residual_chain_candidates/CIFAR100/ResNet18BN/sea-willow_tree/target_6836/panel_b_surrogate_003.npz
CIFAR100,sea-willow_tree,6836,4,500,0.9912327649310597,direct,/scratch/mmoslem3/attack_if/results/margin_residual_chain_candidates/CIFAR100/ResNet18BN/sea-willow_tree/target_6836/panel_b_surrogate_004.npz
CIFAR100,sea-willow_tree,6836,5,500,0.9878493273973096,direct,/scratch/mmoslem3/attack_if/results/margin_residual_chain_candidates/CIFAR100/ResNet18BN/sea-willow_tree/target_6836/panel_b_surrogate_005.npz
CIFAR100,sea-willow_tree,6836,6,500,0.9912236448945796,direct,/scratch/mmoslem3/attack_if/results/margin_residual_chain_candidates/CIFAR100/ResNet18BN/sea-willow_tree/target_6836/panel_b_surrogate_006.npz
CIFAR100,sea-willow_tree,6836,7,500,0.9877843351373405,direct,/scratch/mmoslem3/attack_if/results/margin_residual_chain_candidates/CIFAR100/ResNet18BN/sea-willow_tree/target_6836/panel_b_surrogate_007.npz
CIFAR100,sea-willow_tree,6836,8,500,0.9883351853407414,direct,/scratch/mmoslem3/attack_if/results/margin_residual_chain_candidates/CIFAR100/ResNet18BN/sea-willow_tree/target_6836/panel_b_surrogate_008.npz
CIFAR100,sea-willow_tree,6836,9,500,0.9911345565382261,direct,/scratch/mmoslem3/attack_if/results/margin_residual_chain_candidates/CIFAR100/ResNet18BN/sea-willow_tree/target_6836/panel_b_surrogate_009.npz
CIFAR100,sea-willow_tree,6836,10,500,0.9900907443629775,direct,/scratch/mmoslem3/attack_if/results/margin_residual_chain_candidates/CIFAR100/ResNet18BN/sea-willow_tree/target_6836/panel_b_surrogate_010.npz
CIFAR100,sea-willow_tree,6836,11,500,0.9881203121961365,direct,/scratch/mmoslem3/attack_if/results/margin_residual_chain_candidates/CIFAR100/ResNet18BN/sea-willow_tree/target_6836/panel_b_surrogate_011.npz
CIFAR100,sea-willow_tree,6836,12,500,0.9907805071220285,direct,/scratch/mmoslem3/attack_if/results/margin_residual_chain_candidates/CIFAR100/ResNet18BN/sea-willow_tree/target_6836/panel_b_surrogate_012.npz
CIFAR100,sea-willow_tree,6836,13,500,0.9898831915327662,direct,/scratch/mmoslem3/attack_if/results/margin_residual_chain_candidates/CIFAR100/ResNet18BN/sea-willow_tree/target_6836/panel_b_surrogate_013.npz
CIFAR100,sea-willow_tree,6836,14,500,0.990744986979948,direct,/scratch/mmoslem3/attack_if/results/margin_residual_chain_candidates/CIFAR100/ResNet18BN/sea-willow_tree/target_6836/panel_b_surrogate_014.npz
CIFAR100,sea-willow_tree,6836,15,500,0.9885739382957531,direct,/scratch/mmoslem3/attack_if/results/margin_residual_chain_candidates/CIFAR100/ResNet18BN/sea-willow_tree/target_6836/panel_b_surrogate_015.npz
CIFAR100,sea-willow_tree,6836,16,500,0.9899369517478069,direct,/scratch/mmoslem3/attack_if/results/margin_residual_chain_candidates/CIFAR100/ResNet18BN/sea-willow_tree/target_6836/panel_b_surrogate_016.npz
CIFAR100,sea-willow_tree,6836,17,500,0.9890944523778095,direct,/scratch/mmoslem3/attack_if/results/margin_residual_chain_candidates/CIFAR100/ResNet18BN/sea-willow_tree/target_6836/panel_b_surrogate_017.npz
CIFAR100,sea-willow_tree,6836,18,500,0.9877682070728283,direct,/scratch/mmoslem3/attack_if/results/margin_residual_chain_candidates/CIFAR100/ResNet18BN/sea-willow_tree/target_6836/panel_b_surrogate_018.npz
CIFAR100,sea-willow_tree,6836,19,500,0.9888992835971344,direct,/scratch/mmoslem3/attack_if/results/margin_residual_chain_candidates/CIFAR100/ResNet18BN/sea-willow_tree/target_6836/panel_b_surrogate_019.npz
CIFAR100,sea-willow_tree,7005,0,500,0.9900161520646082,direct,/scratch/mmoslem3/attack_if/results/margin_residual_chain_candidates/CIFAR100/ResNet18BN/sea-willow_tree/target_7005/panel_b_surrogate_000.npz
CIFAR100,sea-willow_tree,7005,1,500,0.9919215676862707,direct,/scratch/mmoslem3/attack_if/results/margin_residual_chain_candidates/CIFAR100/ResNet18BN/sea-willow_tree/target_7005/panel_b_surrogate_001.npz
CIFAR100,sea-willow_tree,7005,2,500,0.9896723746894988,direct,/scratch/mmoslem3/attack_if/results/margin_residual_chain_candidates/CIFAR100/ResNet18BN/sea-willow_tree/target_7005/panel_b_surrogate_002.npz
