model,attack,pair,budget,eps,seed,tags,target_idx,n_victims,sel_a,asr_a,sel_b,asr_b,gain
VGG13BN,sapa,frog-airplane,0.002,8,42,worst0.05_ce5_tgt12,7356,6,random,0.0,dpp2,50.0,50.0
VGG13BN,sapa,frog-airplane,0.002,8,42,worst0.05_ce5_tgt12,7815,6,random,33.333333333333336,dpp2,66.66666666666667,33.333333333333336
VGG13BN,sapa,frog-airplane,0.002,8,42,worst0.05_ce5_tgt12,8267,6,random,16.666666666666668,dpp2,33.333333333333336,16.666666666666668
VGG13BN,sapa,frog-airplane,0.005,8,42,worst0.05_ce5_tgt12,2264,6,random,16.666666666666668,dpp2,100.0,83.33333333333333
VGG13BN,sapa,frog-airplane,0.005,8,42,worst0.05_ce5_tgt12,2507,6,random,0.0,dpp2,66.66666666666667,66.66666666666667
VGG13BN,sapa,frog-airplane,0.005,8,42,worst0.05_ce5_tgt12,2783,6,random,0.0,dpp2,83.33333333333333,83.33333333333333
VGG13BN,sapa,frog-airplane,0.005,8,42,worst0.05_ce5_tgt12,5074,6,random,66.66666666666667,dpp2,100.0,33.33333333333333
VGG13BN,sapa,frog-airplane,0.005,8,42,worst0.05_ce5_tgt12,5787,6,random,0.0,dpp2,83.33333333333333,83.33333333333333
VGG13BN,sapa,frog-airplane,0.005,8,42,worst0.05_ce5_tgt12,6481,6,random,0.0,dpp2,66.66666666666667,66.66666666666667
VGG13BN,sapa,frog-airplane,0.005,8,42,worst0.05_ce5_tgt12,6738,6,random,0.0,dpp2,0.0,0.0
VGG13BN,sapa,frog-airplane,0.005,8,42,worst0.05_ce5_tgt12,7356,6,random,16.666666666666668,dpp2,100.0,83.33333333333333
VGG13BN,sapa,frog-airplane,0.005,8,42,worst0.05_ce5_tgt12,7815,6,random,33.333333333333336,dpp2,100.0,66.66666666666666
VGG13BN,sapa,frog-airplane,0.005,8,42,worst0.05_ce5_tgt12,8267,6,random,16.666666666666668,dpp2,33.333333333333336,16.666666666666668
VGG13BN,sapa,frog-airplane,0.01,8,42,worst0.05_ce5_tgt12,2264,6,random,0.0,dpp2,100.0,100.0
VGG13BN,sapa,frog-airplane,0.01,8,42,worst0.05_ce5_tgt12,2507,6,random,0.0,dpp2,100.0,100.0
VGG13BN,sapa,frog-airplane,0.01,8,42,worst0.05_ce5_tgt12,2783,6,random,66.66666666666667,dpp2,100.0,33.33333333333333
VGG13BN,sapa,frog-airplane,0.01,8,42,worst0.05_ce5_tgt12,5074,6,random,66.66666666666667,dpp2,100.0,33.33333333333333
VGG13BN,sapa,frog-airplane,0.01,8,42,worst0.05_ce5_tgt12,5787,6,random,0.0,dpp2,83.33333333333333,83.33333333333333
VGG13BN,sapa,frog-airplane,0.01,8,42,worst0.05_ce5_tgt12,6481,6,random,33.333333333333336,dpp2,83.33333333333333,49.99999999999999
VGG13BN,sapa,frog-airplane,0.01,8,42,worst0.05_ce5_tgt12,6738,6,random,0.0,dpp2,16.666666666666668,16.666666666666668
VGG13BN,sapa,frog-airplane,0.01,8,42,worst0.05_ce5_tgt12,7356,6,random,0.0,dpp2,100.0,100.0
VGG13BN,sapa,frog-airplane,0.01,8,42,worst0.05_ce5_tgt12,7815,6,random,16.666666666666668,dpp2,100.0,83.33333333333333
VGG13BN,sapa,frog-airplane,0.01,8,42,worst0.05_ce5_tgt12,8267,6,random,16.666666666666668,dpp2,83.33333333333333,66.66666666666666
VGG13BN,sapa,frog-airplane,0.02,8,42,worst0.05_ce5_tgt12,2264,6,random,66.66666666666667,dpp2,100.0,33.33333333333333
VGG13BN,sapa,frog-airplane,0.02,8,42,worst0.05_ce5_tgt12,2507,6,random,33.333333333333336,dpp2,83.33333333333333,49.99999999999999
VGG13BN,sapa,frog-airplane,0.02,8,42,worst0.05_ce5_tgt12,2783,6,random,83.33333333333333,dpp2,100.0,16.66666666666667
VGG13BN,sapa,frog-airplane,0.02,8,42,worst0.05_ce5_tgt12,5074,6,random,83.33333333333333,dpp2,100.0,16.66666666666667
VGG13BN,sapa,frog-airplane,0.02,8,42,worst0.05_ce5_tgt12,5787,6,random,83.33333333333333,dpp2,100.0,16.66666666666667
VGG13BN,sapa,frog-airplane,0.02,8,42,worst0.05_ce5_tgt12,6481,6,random,33.333333333333336,dpp2,100.0,66.66666666666666
VGG13BN,sapa,frog-airplane,0.02,8,42,worst0.05_ce5_tgt12,6738,6,random,0.0,dpp2,0.0,0.0
VGG13BN,sapa,frog-airplane,0.02,8,42,worst0.05_ce5_tgt12,7356,6,random,50.0,dpp2,100.0,50.0
VGG13BN,sapa,frog-airplane,0.02,8,42,worst0.05_ce5_tgt12,7815,6,random,83.33333333333333,dpp2,100.0,16.66666666666667
VGG13BN,sapa,frog-airplane,0.02,8,42,worst0.05_ce5_tgt12,8267,6,random,16.666666666666668,dpp2,100.0,83.33333333333333
VGG13BN,sapa,frog-airplane,0.04,8,42,worst0.05_ce5_tgt12,2264,6,random,100.0,dpp2,100.0,0.0
VGG13BN,sapa,frog-airplane,0.04,8,42,worst0.05_ce5_tgt12,2507,6,random,100.0,dpp2,100.0,0.0
VGG13BN,sapa,frog-airplane,0.04,8,42,worst0.05_ce5_tgt12,2783,6,random,100.0,dpp2,100.0,0.0
VGG13BN,sapa,frog-airplane,0.04,8,42,worst0.05_ce5_tgt12,5074,6,random,100.0,dpp2,100.0,0.0
VGG13BN,sapa,frog-airplane,0.04,8,42,worst0.05_ce5_tgt12,5787,6,random,100.0,dpp2,100.0,0.0
VGG13BN,sapa,frog-airplane,0.04,8,42,worst0.05_ce5_tgt12,6481,6,random,66.66666666666667,dpp2,100.0,33.33333333333333
VGG13BN,sapa,frog-airplane,0.04,8,42,worst0.05_ce5_tgt12,6738,6,random,0.0,dpp2,0.0,0.0
VGG13BN,sapa,frog-airplane,0.04,8,42,worst0.05_ce5_tgt12,7356,6,random,100.0,dpp2,100.0,0.0
VGG13BN,sapa,frog-airplane,0.04,8,42,worst0.05_ce5_tgt12,7815,6,random,83.33333333333333,dpp2,100.0,16.66666666666667
VGG13BN,sapa,frog-airplane,0.04,8,42,worst0.05_ce5_tgt12,8267,6,random,100.0,dpp2,100.0,0.0
