model,attack,pair,budget,tags,target_idx,n_victims,asr_a,asr_b,gain,target_score,clean_asr,craft_obj_a,craft_obj_b,cta_a,cta_b
ResNet20BN,fc,frog-airplane,0.02,ce5_tgt2,313,6,0.0,0.0,0.0,0.022839844226837158,0.0,0.027718229219317436,0.02101724036037922,0.8336,0.8394
ResNet20BN,fc,frog-airplane,0.02,ce5_tgt2,3342,6,16.666666666666668,66.66666666666667,50.0,0.027061982080340385,0.0,0.023597776889801025,0.02002064697444439,0.8372,0.8283
ResNet20BN,fc,frog-airplane,0.02,ce5_tgt2,4118,6,0.0,0.0,0.0,0.042715828865766525,0.0,0.029960576444864273,0.024118050932884216,0.8372,0.8331
ResNet20BN,fc,frog-airplane,0.02,ce5_tgt2,4490,6,50.0,83.33333333333333,33.33333333333333,0.02202930860221386,0.0,0.02176675759255886,0.019988594576716423,0.8341,0.8371
ResNet20BN,fc,frog-airplane,0.02,ce5_tgt2,5462,6,0.0,0.0,0.0,0.03297711908817291,0.0,0.024941539391875267,0.020969999954104424,0.8433,0.8344
ResNet20BN,fc,frog-airplane,0.02,ce5_tgt2,6481,6,33.333333333333336,66.66666666666667,33.333333333333336,0.019991809502243996,0.0,0.039486177265644073,0.03240592032670975,0.8368,0.8304
ResNet20BN,fc,frog-airplane,0.02,ce5_tgt2,8476,6,83.33333333333333,50.0,-33.33333333333333,0.028856463730335236,0.0,0.016679346561431885,0.015169317834079266,0.8377,0.8257
ResNet20BN,fc,frog-airplane,0.02,ce5_tgt2,9273,6,16.666666666666668,0.0,-16.666666666666668,0.04705769941210747,0.0,0.022916316986083984,0.01927036978304386,0.8361,0.8369
ResNet20BN,fc,frog-airplane,0.04,ce5_tgt2,2535,6,50.0,33.333333333333336,-16.666666666666664,0.046117424964904785,0.0,0.018924813717603683,0.01785721443593502,0.8384,0.8379
ResNet20BN,fc,frog-airplane,0.04,ce5_tgt2,2672,6,0.0,16.666666666666668,16.666666666666668,0.021538708359003067,0.0,0.03252394124865532,0.028341874480247498,0.8353,0.8296
ResNet20BN,fc,frog-airplane,0.04,ce5_tgt2,313,6,0.0,0.0,0.0,0.022839844226837158,0.0,0.02705357037484646,0.022903090342879295,0.8403,0.8379
ResNet20BN,fc,frog-airplane,0.04,ce5_tgt2,3342,6,66.66666666666667,66.66666666666667,0.0,0.027061982080340385,0.0,0.023713676258921623,0.02123376913368702,0.8353,0.834
ResNet20BN,fc,frog-airplane,0.04,ce5_tgt2,4118,6,0.0,16.666666666666668,16.666666666666668,0.042715828865766525,0.0,0.03037261962890625,0.025976210832595825,0.83,0.8272
ResNet20BN,fc,frog-airplane,0.04,ce5_tgt2,4490,6,100.0,100.0,0.0,0.02202930860221386,0.0,0.021936384961009026,0.02052544802427292,0.832,0.8324
ResNet20BN,fc,frog-airplane,0.04,ce5_tgt2,5462,6,33.333333333333336,16.666666666666668,-16.666666666666668,0.03297711908817291,0.0,0.02469981089234352,0.021993501111865044,0.8334,0.8362
ResNet20BN,fc,frog-airplane,0.04,ce5_tgt2,6481,6,33.333333333333336,16.666666666666668,-16.666666666666668,0.01988658308982849,0.0,0.03931036219000816,0.034151263535022736,0.8364,0.8298
ResNet20BN,fc,frog-airplane,0.04,ce5_tgt2,8476,6,50.0,16.666666666666668,-33.33333333333333,0.028856463730335236,0.0,0.016795024275779724,0.015483476221561432,0.831,0.8357
ResNet20BN,fc,frog-airplane,0.04,ce5_tgt2,9273,6,0.0,0.0,0.0,0.04705769941210747,0.0,0.022796740755438805,0.019936395809054375,0.8378,0.8242
ResNet20BN,gradmatch,dog-bird,0.001,ce5_tgt14,2065,6,33.333333333333336,100.0,66.66666666666666,0.01569207012653351,0.0,0.22881995141506195,0.20037208497524261,0.8413,0.836
ResNet20BN,gradmatch,dog-bird,0.001,ce5_tgt14,4630,6,16.666666666666668,66.66666666666667,50.0,0.01713879592716694,0.0,0.19583620131015778,0.1896510124206543,0.8364,0.8374
ResNet20BN,gradmatch,dog-bird,0.001,ce5_tgt14,5118,6,0.0,33.333333333333336,33.333333333333336,0.018120048567652702,0.0,0.2556729018688202,0.2305651158094406,0.837,0.8336
ResNet20BN,gradmatch,dog-bird,0.001,ce5_tgt14,5324,6,0.0,50.0,50.0,0.017394747585058212,0.0,0.2290663719177246,0.2060130089521408,0.8424,0.8397
ResNet20BN,gradmatch,dog-bird,0.001,ce5_tgt14,6707,6,16.666666666666668,33.333333333333336,16.666666666666668,0.015512039884924889,0.0,0.24465732276439667,,0.8375,0.8322
ResNet20BN,gradmatch,dog-bird,0.001,ce5_tgt14,7056,6,0.0,33.333333333333336,33.333333333333336,0.01566454954445362,0.0,0.29058486223220825,0.24604491889476776,0.8399,0.8355
ResNet20BN,gradmatch,dog-bird,0.001,ce5_tgt14,833,6,16.666666666666668,50.0,33.33333333333333,0.017085954546928406,0.0,0.2075420618057251,0.20690269768238068,0.8348,0.838
ResNet20BN,gradmatch,dog-bird,0.001,ce5_tgt14,8740,6,0.0,33.333333333333336,33.333333333333336,0.017859889194369316,0.0,0.20627398788928986,0.20051102340221405,0.8381,0.8361
ResNet20BN,gradmatch,dog-bird,0.001,ce5_tgt14,9059,6,50.0,33.333333333333336,-16.666666666666664,0.01555559691041708,0.0,0.23894277215003967,0.23711298406124115,0.8379,0.8356
ResNet20BN,gradmatch,dog-bird,0.001,ce5_tgt14,9874,6,16.666666666666668,83.33333333333333,66.66666666666666,0.014816678129136562,0.0,0.22714190185070038,0.19827857613563538,0.8273,0.8311
ResNet20BN,gradmatch,dog-bird,0.002,ce5_tgt14,2065,6,16.666666666666668,100.0,83.33333333333333,0.01569207012653351,0.0,0.2152099907398224,0.19963762164115906,0.8398,0.8374
ResNet20BN,gradmatch,dog-bird,0.002,ce5_tgt14,4630,6,16.666666666666668,33.333333333333336,16.666666666666668,0.01713879592716694,0.0,0.18759958446025848,0.18414203822612762,0.8384,0.8427
ResNet20BN,gradmatch,dog-bird,0.002,ce5_tgt14,5118,6,16.666666666666668,83.33333333333333,66.66666666666666,0.018120048567652702,0.0,0.24232473969459534,0.2226104736328125,0.8395,0.8378
ResNet20BN,gradmatch,dog-bird,0.002,ce5_tgt14,5324,6,16.666666666666668,0.0,-16.666666666666668,0.017394747585058212,0.0,0.21624331176280975,0.19952093064785004,0.8416,0.8431
ResNet20BN,gradmatch,dog-bird,0.002,ce5_tgt14,6707,6,50.0,83.33333333333333,33.33333333333333,0.015512039884924889,0.0,0.2289600670337677,0.21296314895153046,0.8399,0.8445
ResNet20BN,gradmatch,dog-bird,0.002,ce5_tgt14,7056,6,0.0,33.333333333333336,33.333333333333336,0.01566454954445362,0.0,0.2665260434150696,0.2360193282365799,0.84,0.832
ResNet20BN,gradmatch,dog-bird,0.002,ce5_tgt14,833,6,33.333333333333336,66.66666666666667,33.333333333333336,0.017085954546928406,0.0,0.20511813461780548,0.1979425549507141,0.829,0.8346
ResNet20BN,gradmatch,dog-bird,0.002,ce5_tgt14,8740,6,16.666666666666668,16.666666666666668,0.0,0.017859889194369316,0.0,0.1985233724117279,0.19304746389389038,0.8371,0.8345
ResNet20BN,gradmatch,dog-bird,0.002,ce5_tgt14,9059,6,66.66666666666667,66.66666666666667,0.0,0.01555559691041708,0.0,0.23326782882213593,0.22529295086860657,0.8416,0.8376
ResNet20BN,gradmatch,dog-bird,0.002,ce5_tgt14,9874,6,83.33333333333333,83.33333333333333,0.0,0.014816678129136562,0.0,0.21382570266723633,0.19187168776988983,0.8365,0.8374
ResNet20BN,gradmatch,dog-bird,0.005,ce5,1126,5,0.0,0.0,0.0,5.1727688799019234e-08,0.0,0.3021296560764313,0.2643221318721771,0.8374,0.8367
ResNet20BN,gradmatch,dog-bird,0.005,ce5,3522,5,40.0,100.0,60.0,9.745189890963957e-05,0.0,0.21200597286224365,0.19325512647628784,0.8379,0.8342
ResNet20BN,gradmatch,dog-bird,0.005,ce5,3741,5,80.0,100.0,20.0,0.14932690560817719,20.0,0.19650503993034363,0.18585823476314545,0.8251,0.835
ResNet20BN,gradmatch,dog-bird,0.005,ce5,6857,5,60.0,100.0,40.0,0.00028353111702017486,0.0,0.2131866216659546,0.20345059037208557,0.837,0.8429
ResNet20BN,gradmatch,dog-bird,0.005,ce5,8252,5,60.0,100.0,40.0,6.062588226996013e-07,0.0,0.21840456128120422,0.20990943908691406,0.8382,0.8407
ResNet20BN,gradmatch,dog-bird,0.005,ce5_tgt14,2065,6,66.66666666666667,100.0,33.33333333333333,0.01569207012653351,0.0,0.20319752395153046,0.18261824548244476,0.8416,0.8334
ResNet20BN,gradmatch,dog-bird,0.005,ce5_tgt14,4630,6,33.333333333333336,83.33333333333333,49.99999999999999,0.01713879592716694,0.0,0.17726613581180573,0.1745656579732895,0.838,0.8377
ResNet20BN,gradmatch,dog-bird,0.005,ce5_tgt14,5118,6,66.66666666666667,100.0,33.33333333333333,0.018120048567652702,0.0,0.2182520180940628,0.20544467866420746,0.8359,0.8424
ResNet20BN,gradmatch,dog-bird,0.005,ce5_tgt14,5324,6,0.0,50.0,50.0,0.017394747585058212,0.0,0.20217780768871307,0.19270724058151245,0.8445,0.8377
ResNet20BN,gradmatch,dog-bird,0.005,ce5_tgt14,6707,6,33.333333333333336,83.33333333333333,49.99999999999999,0.015512039884924889,0.0,0.2176680862903595,0.20490692555904388,0.839,0.8387
ResNet20BN,gradmatch,dog-bird,0.005,ce5_tgt14,7056,6,16.666666666666668,50.0,33.33333333333333,0.01566454954445362,0.0,0.2516697943210602,0.214742049574852,0.8426,0.8377
ResNet20BN,gradmatch,dog-bird,0.005,ce5_tgt14,833,6,33.333333333333336,100.0,66.66666666666666,0.017085954546928406,0.0,0.19144436717033386,0.1874057650566101,0.8382,0.8442
ResNet20BN,gradmatch,dog-bird,0.005,ce5_tgt14,8740,6,50.0,66.66666666666667,16.66666666666667,0.017859889194369316,0.0,0.19224430620670319,0.18487177789211273,0.8373,0.8387
ResNet20BN,gradmatch,dog-bird,0.005,ce5_tgt14,9059,6,66.66666666666667,50.0,-16.66666666666667,0.01555559691041708,0.0,0.21851633489131927,0.20354051887989044,0.8388,0.8387
ResNet20BN,gradmatch,dog-bird,0.005,ce5_tgt14,9874,6,66.66666666666667,100.0,33.33333333333333,0.014816678129136562,0.0,0.1970854550600052,0.184895321726799,0.8433,0.8368
ResNet20BN,gradmatch,dog-bird,0.005,selarchConvNetBN_ce5_tgt14,2065,4,75.0,100.0,25.0,0.023661073297262192,0.0,0.1941397488117218,0.1710330694913864,0.8416,0.8401
ResNet20BN,gradmatch,dog-bird,0.005,selarchConvNetBN_ce5_tgt14,4630,4,25.0,75.0,50.0,0.004586247727274895,0.0,0.18019965291023254,0.1726306527853012,0.837,0.8416
ResNet20BN,gradmatch,dog-bird,0.005,selarchConvNetBN_ce5_tgt14,5118,4,75.0,50.0,-25.0,5.7098877732641995e-06,0.0,0.21989083290100098,0.19685932993888855,0.8341,0.8394
ResNet20BN,gradmatch,dog-bird,0.005,selarchConvNetBN_ce5_tgt14,5324,4,0.0,25.0,25.0,0.00014610141806770116,0.0,0.20079775154590607,0.18658499419689178,0.8346,0.831
ResNet20BN,gradmatch,dog-bird,0.005,selarchConvNetBN_ce5_tgt14,833,4,50.0,50.0,0.0,0.025603676214814186,0.0,0.191467747092247,0.1784123033285141,0.8329,0.8347
ResNet20BN,gradmatch,dog-bird,0.005,selarchVGG13BN_ce5_tgt14,2065,4,100.0,100.0,0.0,0.023661073297262192,0.0,0.19492226839065552,0.18426598608493805,0.8352,0.8386
ResNet20BN,gradmatch,dog-bird,0.005,selarchVGG13BN_ce5_tgt14,4630,4,50.0,100.0,50.0,0.004586247727274895,0.0,0.17978553473949432,0.17502407729625702,0.8421,0.8412
ResNet20BN,gradmatch,dog-bird,0.005,selarchVGG13BN_ce5_tgt14,5118,4,50.0,100.0,50.0,5.7098877732641995e-06,0.0,0.21884885430335999,0.21024127304553986,0.8379,0.8392
ResNet20BN,gradmatch,dog-bird,0.005,selarchVGG13BN_ce5_tgt14,5324,4,25.0,0.0,-25.0,0.00014396794722415507,0.0,0.2015700340270996,0.19533751904964447,0.8302,0.8347
ResNet20BN,gradmatch,dog-bird,0.005,selarchVGG13BN_ce5_tgt14,833,4,50.0,50.0,0.0,0.025603676214814186,0.0,0.19258777797222137,0.19330279529094696,0.8353,0.8398
ResNet20BN,gradmatch,dog-bird,0.01,ce5_tgt14,2065,6,100.0,100.0,0.0,0.01569207012653351,0.0,0.19343972206115723,0.18787020444869995,0.8364,0.8355
ResNet20BN,gradmatch,dog-bird,0.01,ce5_tgt14,4630,6,50.0,100.0,50.0,0.01713879592716694,0.0,0.17599759995937347,0.18184559047222137,0.8387,0.839
ResNet20BN,gradmatch,dog-bird,0.01,ce5_tgt14,5118,6,83.33333333333333,100.0,16.66666666666667,0.018120048567652702,0.0,0.2146812528371811,0.21983280777931213,0.8367,0.8392
ResNet20BN,gradmatch,dog-bird,0.01,ce5_tgt14,5324,6,16.666666666666668,100.0,83.33333333333333,0.017394747585058212,0.0,0.2005140632390976,0.19061167538166046,0.8376,0.8371
ResNet20BN,gradmatch,dog-bird,0.01,ce5_tgt14,6707,6,66.66666666666667,100.0,33.33333333333333,0.015512039884924889,0.0,0.20420463383197784,0.19979195296764374,0.8381,0.8417
ResNet20BN,gradmatch,dog-bird,0.01,ce5_tgt14,7056,6,0.0,66.66666666666667,66.66666666666667,0.01566454954445362,0.0,0.241951584815979,0.22165708243846893,0.8323,0.8396
ResNet20BN,gradmatch,dog-bird,0.01,ce5_tgt14,833,6,83.33333333333333,83.33333333333333,0.0,0.017085954546928406,0.0,0.18502242863178253,0.17976590991020203,0.8376,0.8363
ResNet20BN,gradmatch,dog-bird,0.01,ce5_tgt14,8740,6,16.666666666666668,66.66666666666667,50.0,0.017859889194369316,0.0,0.18319132924079895,0.17873074114322662,0.836,0.8344
ResNet20BN,gradmatch,dog-bird,0.01,ce5_tgt14,9059,6,50.0,100.0,50.0,0.01555559691041708,0.0,0.20847797393798828,0.2081650346517563,0.8367,0.838
ResNet20BN,gradmatch,dog-bird,0.01,ce5_tgt14,9874,6,100.0,100.0,0.0,0.014816678129136562,0.0,0.18485622107982635,0.17639152705669403,0.8316,0.8315
ResNet20BN,gradmatch,dog-bird,0.02,ce5_tgt14,2065,6,100.0,100.0,0.0,0.01569207012653351,0.0,0.17692780494689941,0.1766500473022461,0.8362,0.8419
ResNet20BN,gradmatch,dog-bird,0.02,ce5_tgt14,4630,6,100.0,100.0,0.0,0.01713879592716694,0.0,0.16663692891597748,0.16497278213500977,0.8422,0.8404
ResNet20BN,gradmatch,dog-bird,0.02,ce5_tgt14,5118,6,83.33333333333333,100.0,16.66666666666667,0.018120048567652702,0.0,0.2024916708469391,0.19523672759532928,0.8384,0.8389
ResNet20BN,gradmatch,dog-bird,0.02,ce5_tgt14,5324,6,33.333333333333336,100.0,66.66666666666666,0.017394747585058212,0.0,0.18733660876750946,0.18219076097011566,0.8318,0.8341
ResNet20BN,gradmatch,dog-bird,0.02,ce5_tgt14,6707,6,100.0,100.0,0.0,0.015512039884924889,0.0,0.20631317794322968,0.18572747707366943,0.8426,0.8395
ResNet20BN,gradmatch,dog-bird,0.02,ce5_tgt14,7056,6,50.0,100.0,50.0,0.01566454954445362,0.0,0.2191735804080963,0.20256774127483368,0.8373,0.8376
ResNet20BN,gradmatch,dog-bird,0.02,ce5_tgt14,833,6,66.66666666666667,100.0,33.33333333333333,0.017085954546928406,0.0,0.18748246133327484,0.1752205640077591,0.8411,0.8308
ResNet20BN,gradmatch,dog-bird,0.02,ce5_tgt14,8740,6,33.333333333333336,100.0,66.66666666666666,0.017859889194369316,0.0,0.1873554289340973,0.16845127940177917,0.8378,0.8404
ResNet20BN,gradmatch,dog-bird,0.02,ce5_tgt14,9059,6,83.33333333333333,100.0,16.66666666666667,0.01555559691041708,0.0,0.19771787524223328,0.19474369287490845,0.8398,0.8345
ResNet20BN,gradmatch,dog-bird,0.02,ce5_tgt14,9874,6,100.0,100.0,0.0,0.014816678129136562,0.0,0.1723506897687912,0.16899047791957855,0.8341,0.8367
ResNet20BN,gradmatch,dog-bird,0.04,ce5_tgt14,2065,6,100.0,100.0,0.0,0.01569207012653351,0.0,0.17428050935268402,0.18023185431957245,0.833,0.8366
ResNet20BN,gradmatch,dog-bird,0.04,ce5_tgt14,4630,6,100.0,100.0,0.0,0.01713879592716694,0.0,0.1636292189359665,0.15946027636528015,0.8359,0.8334
ResNet20BN,gradmatch,dog-bird,0.04,ce5_tgt14,5118,6,100.0,100.0,0.0,0.018120048567652702,0.0,0.20239411294460297,0.19312483072280884,0.8375,0.8378
ResNet20BN,gradmatch,dog-bird,0.04,ce5_tgt14,5324,6,100.0,100.0,0.0,0.017394747585058212,0.0,0.17350824177265167,0.1791231483221054,0.8413,0.8397
ResNet20BN,gradmatch,dog-bird,0.04,ce5_tgt14,6707,6,100.0,100.0,0.0,0.015512039884924889,0.0,0.1845005303621292,0.18499068915843964,0.8374,0.837
ResNet20BN,gradmatch,dog-bird,0.04,ce5_tgt14,7056,6,83.33333333333333,100.0,16.66666666666667,0.01566454954445362,0.0,0.21291516721248627,0.2004328966140747,0.8367,0.8281
ResNet20BN,gradmatch,dog-bird,0.04,ce5_tgt14,833,6,100.0,100.0,0.0,0.017085954546928406,0.0,0.16885071992874146,0.1685105413198471,0.8342,0.8341
ResNet20BN,gradmatch,dog-bird,0.04,ce5_tgt14,8740,6,100.0,100.0,0.0,0.017859889194369316,0.0,0.16770654916763306,0.16524092853069305,0.8337,0.834
ResNet20BN,gradmatch,dog-bird,0.04,ce5_tgt14,9059,6,100.0,100.0,0.0,0.01555559691041708,0.0,0.19784732162952423,0.1858874410390854,0.8376,0.8329
ResNet20BN,gradmatch,dog-bird,0.04,ce5_tgt14,9874,6,100.0,100.0,0.0,0.014816678129136562,0.0,0.17057543992996216,0.1671232432126999,0.8336,0.8406
ResNet20BN,gradmatch,frog-airplane,0.001,ce5_tgt10,2041,6,0.0,33.333333333333336,33.333333333333336,6.889393262099475e-05,0.0,0.2901754379272461,0.22506387531757355,0.8361,0.8305
ResNet20BN,gradmatch,frog-airplane,0.001,ce5_tgt10,255,6,0.0,16.666666666666668,16.666666666666668,0.00011048816668335348,0.0,0.24730829894542694,0.20878362655639648,0.8393,0.8377
ResNet20BN,gradmatch,frog-airplane,0.001,ce5_tgt10,2570,6,0.0,33.333333333333336,33.333333333333336,9.92030109046027e-05,0.0,0.31425634026527405,0.2527896463871002,0.8378,0.8386
ResNet20BN,gradmatch,frog-airplane,0.001,ce5_tgt10,3117,6,0.0,0.0,0.0,7.558755169156939e-05,0.0,0.28504103422164917,0.2388681024312973,0.8433,0.8357
ResNet20BN,gradmatch,frog-airplane,0.001,ce5_tgt10,3207,6,0.0,0.0,0.0,0.00011008474393747747,0.0,0.22478607296943665,0.2109098732471466,0.8426,0.8408
ResNet20BN,gradmatch,frog-airplane,0.001,ce5_tgt10,338,6,0.0,16.666666666666668,16.666666666666668,0.00011233215627726167,0.0,0.27106887102127075,0.2249874323606491,0.8365,0.8395
ResNet20BN,gradmatch,frog-airplane,0.001,ce5_tgt10,4639,6,0.0,0.0,0.0,9.9704455351457e-05,0.0,0.20715613663196564,0.1966899335384369,0.8403,0.8348
ResNet20BN,gradmatch,frog-airplane,0.001,ce5_tgt10,8563,6,0.0,0.0,0.0,0.00010761751036625355,0.0,0.2162143737077713,0.20080028474330902,0.8384,0.833
ResNet20BN,gradmatch,frog-airplane,0.001,ce5_tgt10,912,6,0.0,0.0,0.0,0.00010079925414174795,0.0,0.21910038590431213,0.20057664811611176,0.839,0.8372
ResNet20BN,gradmatch,frog-airplane,0.001,ce5_tgt10,9235,6,16.666666666666668,50.0,33.33333333333333,0.00011241898027947173,0.0,0.25947925448417664,0.2126876413822174,0.8387,0.8382
ResNet20BN,gradmatch,frog-airplane,0.002,ce5_tgt10,2041,6,0.0,16.666666666666668,16.666666666666668,6.889393262099475e-05,0.0,0.26669636368751526,0.22144865989685059,0.8402,0.8299
ResNet20BN,gradmatch,frog-airplane,0.002,ce5_tgt10,255,6,0.0,16.666666666666668,16.666666666666668,0.00011048816668335348,0.0,0.2372397482395172,0.20590093731880188,0.8323,0.8328
ResNet20BN,gradmatch,frog-airplane,0.002,ce5_tgt10,2570,6,0.0,66.66666666666667,66.66666666666667,9.92030109046027e-05,0.0,0.29068800806999207,0.24925585091114044,0.8409,0.8397
ResNet20BN,gradmatch,frog-airplane,0.002,ce5_tgt10,3117,6,0.0,16.666666666666668,16.666666666666668,7.558755169156939e-05,0.0,0.27615344524383545,0.20247821509838104,0.8403,0.8358
ResNet20BN,gradmatch,frog-airplane,0.002,ce5_tgt10,3207,6,0.0,50.0,50.0,0.00011008474393747747,0.0,0.2147560566663742,0.20320606231689453,0.8324,0.8425
ResNet20BN,gradmatch,frog-airplane,0.002,ce5_tgt10,338,6,0.0,16.666666666666668,16.666666666666668,0.00011233215627726167,0.0,0.2488553524017334,0.220787912607193,0.8422,0.8326
ResNet20BN,gradmatch,frog-airplane,0.002,ce5_tgt10,4639,6,0.0,50.0,50.0,9.9704455351457e-05,0.0,0.20524373650550842,0.1908695250749588,0.8386,0.8368
ResNet20BN,gradmatch,frog-airplane,0.002,ce5_tgt10,8563,6,0.0,16.666666666666668,16.666666666666668,0.00010761751036625355,0.0,0.17427264153957367,0.19532710313796997,0.8375,0.8375
ResNet20BN,gradmatch,frog-airplane,0.002,ce5_tgt10,912,6,0.0,16.666666666666668,16.666666666666668,0.00010079925414174795,0.0,0.20809559524059296,0.1889263242483139,0.8368,0.8356
ResNet20BN,gradmatch,frog-airplane,0.002,ce5_tgt10,9235,6,0.0,50.0,50.0,0.00011241898027947173,0.0,0.25192752480506897,0.20999126136302948,0.8337,0.8397
ResNet20BN,gradmatch,frog-airplane,0.005,ce5_tgt10,2041,6,16.666666666666668,66.66666666666667,50.0,6.889393262099475e-05,0.0,0.2527483105659485,0.21914918720722198,0.8304,0.8319
ResNet20BN,gradmatch,frog-airplane,0.005,ce5_tgt10,255,6,0.0,50.0,50.0,0.00011048816668335348,0.0,0.21291466057300568,0.19496476650238037,0.8347,0.84
ResNet20BN,gradmatch,frog-airplane,0.005,ce5_tgt10,2570,6,0.0,50.0,50.0,9.92030109046027e-05,0.0,0.2658563256263733,0.2473536729812622,0.8388,0.8392
ResNet20BN,gradmatch,frog-airplane,0.005,ce5_tgt10,3117,6,0.0,16.666666666666668,16.666666666666668,7.558755169156939e-05,0.0,0.24643290042877197,0.23194468021392822,0.8353,0.834
ResNet20BN,gradmatch,frog-airplane,0.005,ce5_tgt10,3207,6,16.666666666666668,16.666666666666668,0.0,0.00011008474393747747,0.0,0.20347976684570312,0.19231799244880676,0.8382,0.8326
ResNet20BN,gradmatch,frog-airplane,0.005,ce5_tgt10,338,6,16.666666666666668,33.333333333333336,16.666666666666668,0.00011233215627726167,0.0,0.23758840560913086,0.20905761420726776,0.8409,0.8417
ResNet20BN,gradmatch,frog-airplane,0.005,ce5_tgt10,4639,6,33.333333333333336,83.33333333333333,49.99999999999999,9.9704455351457e-05,0.0,0.19530582427978516,0.18516717851161957,0.8393,0.836
ResNet20BN,gradmatch,frog-airplane,0.005,ce5_tgt10,8563,6,0.0,0.0,0.0,0.00010761751036625355,0.0,0.19321055710315704,0.18631120026111603,0.8364,0.8331
ResNet20BN,gradmatch,frog-airplane,0.005,ce5_tgt10,912,6,0.0,0.0,0.0,0.00010079925414174795,0.0,0.19348908960819244,0.18408723175525665,0.8415,0.8423
ResNet20BN,gradmatch,frog-airplane,0.005,ce5_tgt10,9235,6,0.0,83.33333333333333,83.33333333333333,0.00011241898027947173,0.0,0.22938190400600433,0.20220088958740234,0.8344,0.8391
ResNet20BN,gradmatch,frog-airplane,0.01,ce5_tgt10,2041,6,33.333333333333336,83.33333333333333,49.99999999999999,6.889393262099475e-05,0.0,0.25074177980422974,0.21937814354896545,0.8323,0.8308
ResNet20BN,gradmatch,frog-airplane,0.01,ce5_tgt10,255,6,16.666666666666668,100.0,83.33333333333333,0.00011048816668335348,0.0,0.20535138249397278,0.19680772721767426,0.8383,0.8325
ResNet20BN,gradmatch,frog-airplane,0.01,ce5_tgt10,2570,6,0.0,100.0,100.0,9.92030109046027e-05,0.0,0.26862746477127075,0.2422562688589096,0.837,0.84
ResNet20BN,gradmatch,frog-airplane,0.01,ce5_tgt10,3117,6,0.0,100.0,100.0,7.558755169156939e-05,0.0,0.2525128424167633,0.22994208335876465,0.8379,0.8326
ResNet20BN,gradmatch,frog-airplane,0.01,ce5_tgt10,3207,6,0.0,16.666666666666668,16.666666666666668,0.00011008474393747747,0.0,0.20107455551624298,0.1943625807762146,0.8335,0.8439
ResNet20BN,gradmatch,frog-airplane,0.01,ce5_tgt10,338,6,0.0,83.33333333333333,83.33333333333333,0.00011233215627726167,0.0,0.23198752105236053,0.21672974526882172,0.8309,0.8419
ResNet20BN,gradmatch,frog-airplane,0.01,ce5_tgt10,4639,6,83.33333333333333,100.0,16.66666666666667,9.9704455351457e-05,0.0,0.19325566291809082,0.17466355860233307,0.8468,0.8391
ResNet20BN,gradmatch,frog-airplane,0.01,ce5_tgt10,8563,6,16.666666666666668,16.666666666666668,0.0,0.00010761751036625355,0.0,0.19093237817287445,0.17719285190105438,0.8386,0.8365
ResNet20BN,gradmatch,frog-airplane,0.01,ce5_tgt10,912,6,50.0,83.33333333333333,33.33333333333333,0.00010079925414174795,0.0,0.18587948381900787,0.1749570369720459,0.8371,0.8396
ResNet20BN,gradmatch,frog-airplane,0.01,ce5_tgt10,9235,6,66.66666666666667,100.0,33.33333333333333,0.00011241898027947173,0.0,0.22311381995677948,0.2061205953359604,0.834,0.8341
ResNet20BN,gradmatch,frog-airplane,0.02,ce5_tgt10,2041,6,16.666666666666668,100.0,83.33333333333333,6.889393262099475e-05,0.0,0.232540562748909,0.21192847192287445,0.8388,0.828
ResNet20BN,gradmatch,frog-airplane,0.02,ce5_tgt10,255,6,33.333333333333336,83.33333333333333,49.99999999999999,0.00011048816668335348,0.0,0.19908684492111206,0.1944730132818222,0.8296,0.8346
ResNet20BN,gradmatch,frog-airplane,0.02,ce5_tgt10,2570,6,66.66666666666667,100.0,33.33333333333333,9.92030109046027e-05,0.0,0.24930758774280548,0.2315564900636673,0.8379,0.8334
ResNet20BN,gradmatch,frog-airplane,0.02,ce5_tgt10,3117,6,33.333333333333336,83.33333333333333,49.99999999999999,7.558755169156939e-05,0.0,0.2365885078907013,0.24213457107543945,0.836,0.8302
ResNet20BN,gradmatch,frog-airplane,0.02,ce5_tgt10,3207,6,16.666666666666668,100.0,83.33333333333333,0.00011008474393747747,0.0,0.18683196604251862,0.1833496391773224,0.8364,0.838
ResNet20BN,gradmatch,frog-airplane,0.02,ce5_tgt10,338,6,50.0,66.66666666666667,16.66666666666667,0.00011233215627726167,0.0,0.21958628296852112,0.20264852046966553,0.8361,0.8341
ResNet20BN,gradmatch,frog-airplane,0.02,ce5_tgt10,4639,6,100.0,100.0,0.0,9.9704455351457e-05,0.0,0.174173966050148,0.17082788050174713,0.8295,0.8315
ResNet20BN,gradmatch,frog-airplane,0.02,ce5_tgt10,8563,6,50.0,66.66666666666667,16.66666666666667,0.00010761751036625355,0.0,0.1768980473279953,0.16840237379074097,0.8358,0.8341
ResNet20BN,gradmatch,frog-airplane,0.02,ce5_tgt10,912,6,16.666666666666668,50.0,33.33333333333333,0.00010079925414174795,0.0,0.16894280910491943,0.18000437319278717,0.8431,0.8345
ResNet20BN,gradmatch,frog-airplane,0.02,ce5_tgt10,9235,6,66.66666666666667,100.0,33.33333333333333,0.00011241898027947173,0.0,0.2080603390932083,0.1989288479089737,0.8429,0.8371
