target_index,attack,selection,restart,step,iteration,objective,normalized_objective,best_objective,normalized_best_objective
1126,sapa,random,2,60,560,0.6515469551086426,0.7315629124641418,0.5152701139450073,0.5785500407218933
1126,sapa,random,2,70,570,0.5821345448493958,0.653626024723053,0.5152701139450073,0.5785500407218933
1126,sapa,random,2,80,580,0.7791954278945923,0.8748877644538879,0.5152701139450073,0.5785500407218933
1126,sapa,random,2,90,590,0.6686910390853882,0.7508124709129333,0.5152701139450073,0.5785500407218933
1126,sapa,random,2,100,600,0.707947850227356,0.7948903441429138,0.5152701139450073,0.5785500407218933
1126,sapa,random,2,110,610,0.7606825828552246,0.8541014194488525,0.5152701139450073,0.5785500407218933
1126,sapa,random,2,120,620,0.6185140013694763,0.6944732069969177,0.5152701139450073,0.5785500407218933
1126,sapa,random,2,130,630,0.5809453725814819,0.6522908210754395,0.5152701139450073,0.5785500407218933
1126,sapa,random,2,140,640,0.6734365224838257,0.7561407089233398,0.5152701139450073,0.5785500407218933
1126,sapa,random,2,150,650,0.6520017981529236,0.7320736050605774,0.5152701139450073,0.5785500407218933
1126,sapa,random,2,160,660,0.5512913465499878,0.6189950108528137,0.5152701139450073,0.5785500407218933
1126,sapa,random,2,170,670,0.773110032081604,0.8680550456047058,0.5152701139450073,0.5785500407218933
1126,sapa,random,2,180,680,0.6296681761741638,0.7069972157478333,0.5152701139450073,0.5785500407218933
1126,sapa,random,2,190,690,0.5540809631347656,0.6221271753311157,0.5152701139450073,0.5785500407218933
1126,sapa,random,2,200,700,0.7805109620094299,0.8763648867607117,0.5152701139450073,0.5785500407218933
1126,sapa,random,2,210,710,0.6610922813415527,0.7422804832458496,0.5152701139450073,0.5785500407218933
1126,sapa,random,2,220,720,0.7066179513931274,0.7933971285820007,0.5152701139450073,0.5785500407218933
1126,sapa,random,2,230,730,0.7624427676200867,0.8560777306556702,0.5152701139450073,0.5785500407218933
1126,sapa,random,2,240,740,0.6142741441726685,0.689712643623352,0.5152701139450073,0.5785500407218933
1126,sapa,random,3,0,750,0.9079510569572449,1.0194557905197144,0.5152701139450073,0.5785500407218933
1126,sapa,random,3,10,760,0.7702866196632385,0.8648849129676819,0.5152701139450073,0.5785500407218933
1126,sapa,random,3,20,770,0.7665910720825195,0.8607355356216431,0.5152701139450073,0.5785500407218933
1126,sapa,random,3,30,780,0.6568871736526489,0.7375589609146118,0.5152701139450073,0.5785500407218933
1126,sapa,random,3,40,790,0.7708097696304321,0.8654723167419434,0.5152701139450073,0.5785500407218933
1126,sapa,random,3,50,800,0.6637881398200989,0.745307445526123,0.5152701139450073,0.5785500407218933
1126,sapa,random,3,60,810,0.5997045636177063,0.6733537912368774,0.5152701139450073,0.5785500407218933
1126,sapa,random,3,70,820,0.7755051851272583,0.8707443475723267,0.5152701139450073,0.5785500407218933
1126,sapa,random,3,80,830,0.6831400990486145,0.767035961151123,0.5152701139450073,0.5785500407218933
1126,sapa,random,3,90,840,0.7094234228134155,0.7965471148490906,0.5152701139450073,0.5785500407218933
1126,sapa,random,3,100,850,0.7710107564926147,0.865697979927063,0.5152701139450073,0.5785500407218933
1126,sapa,random,3,110,860,0.6203315854072571,0.6965140104293823,0.5152701139450073,0.5785500407218933
1126,sapa,random,3,120,870,0.5920028686523438,0.664706289768219,0.5152701139450073,0.5785500407218933
1126,sapa,random,3,130,880,0.6758424639701843,0.7588421106338501,0.5152701139450073,0.5785500407218933
1126,sapa,random,3,140,890,0.6582647562026978,0.7391057014465332,0.5152701139450073,0.5785500407218933
1126,sapa,random,3,150,900,0.5547088384628296,0.622832179069519,0.5152701139450073,0.5785500407218933
1126,sapa,random,3,160,910,0.7725186944007874,0.8673911094665527,0.5152701139450073,0.5785500407218933
1126,sapa,random,3,170,920,0.6272756457328796,0.7043108344078064,0.5152701139450073,0.5785500407218933
1126,sapa,random,3,180,930,0.5491321682929993,0.6165706515312195,0.5152701139450073,0.5785500407218933
1126,sapa,random,3,190,940,0.7832349538803101,0.8794233798980713,0.5152701139450073,0.5785500407218933
1126,sapa,random,3,200,950,0.6597436666488647,0.7407662272453308,0.5152701139450073,0.5785500407218933
1126,sapa,random,3,210,960,0.7135148644447327,0.8011410236358643,0.5152701139450073,0.5785500407218933
1126,sapa,random,3,220,970,0.7684128880500793,0.8627810478210449,0.5152701139450073,0.5785500407218933
1126,sapa,random,3,230,980,0.6102419495582581,0.6851852536201477,0.5152701139450073,0.5785500407218933
1126,sapa,random,3,240,990,0.5749552249908447,0.6455650329589844,0.5152701139450073,0.5785500407218933
1126,sapa,random,4,0,1000,0.8221986889839172,0.9231722354888916,0.5152701139450073,0.5785500407218933
1126,sapa,random,4,10,1010,0.8136792182922363,0.9136065244674683,0.5152701139450073,0.5785500407218933
1126,sapa,random,4,20,1020,0.6725037693977356,0.7550933957099915,0.5152701139450073,0.5785500407218933
1126,sapa,random,4,30,1030,0.783706545829773,0.8799529075622559,0.5152701139450073,0.5785500407218933
1126,sapa,random,4,40,1040,0.6687477827072144,0.7508761882781982,0.5152701139450073,0.5785500407218933
1126,sapa,random,4,50,1050,0.6003470420837402,0.674075186252594,0.5152701139450073,0.5785500407218933
1126,sapa,random,4,60,1060,0.7837475538253784,0.8799989819526672,0.5152701139450073,0.5785500407218933
1126,sapa,random,4,70,1070,0.6773838400840759,0.7605727910995483,0.5152701139450073,0.5785500407218933
1126,sapa,random,4,80,1080,0.706972062587738,0.7937947511672974,0.5152701139450073,0.5785500407218933
1126,sapa,random,4,90,1090,0.7617778778076172,0.8553311824798584,0.5152701139450073,0.5785500407218933
1126,sapa,random,4,100,1100,0.6155524849891663,0.6911479830741882,0.5152701139450073,0.5785500407218933
1126,sapa,random,4,110,1110,0.5884636640548706,0.6607323884963989,0.5152701139450073,0.5785500407218933
1126,sapa,random,4,120,1120,0.679223358631134,0.7626382112503052,0.5152701139450073,0.5785500407218933
1126,sapa,random,4,130,1130,0.6543660163879395,0.7347281575202942,0.5152701139450073,0.5785500407218933
1126,sapa,random,4,140,1140,0.5490513443946838,0.6164798736572266,0.5152701139450073,0.5785500407218933
1126,sapa,random,4,150,1150,0.7753210067749023,0.8705375790596008,0.5152701139450073,0.5785500407218933
1126,sapa,random,4,160,1160,0.6338850259780884,0.7117319107055664,0.5152701139450073,0.5785500407218933
1126,sapa,random,4,170,1170,0.5469123125076294,0.614078164100647,0.5152701139450073,0.5785500407218933
1126,sapa,random,4,180,1180,0.780917763710022,0.8768216371536255,0.5152701139450073,0.5785500407218933
1126,sapa,random,4,190,1190,0.6611465215682983,0.7423413991928101,0.5152701139450073,0.5785500407218933
1126,sapa,random,4,200,1200,0.712519645690918,0.80002361536026,0.5152701139450073,0.5785500407218933
1126,sapa,random,4,210,1210,0.763487696647644,0.857250988483429,0.5152701139450073,0.5785500407218933
1126,sapa,random,4,220,1220,0.6177768707275391,0.6936455368995667,0.5152701139450073,0.5785500407218933
1126,sapa,random,4,230,1230,0.5750449299812317,0.6456657648086548,0.5152701139450073,0.5785500407218933
1126,sapa,random,4,240,1240,0.6755270957946777,0.7584880590438843,0.5152701139450073,0.5785500407218933
1126,sapa,random,5,0,1250,0.905849814414978,1.0170965194702148,0.5152701139450073,0.5785500407218933
1126,sapa,random,5,10,1260,0.7353130578994751,0.8256162405014038,0.5152701139450073,0.5785500407218933
1126,sapa,random,5,20,1270,0.8143100738525391,0.914314866065979,0.5152701139450073,0.5785500407218933
1126,sapa,random,5,30,1280,0.7078643441200256,0.7947965860366821,0.5152701139450073,0.5785500407218933
1126,sapa,random,5,40,1290,0.6207531094551086,0.6969872713088989,0.5152701139450073,0.5785500407218933
1126,sapa,random,5,50,1300,0.7857634425163269,0.8822624087333679,0.5152701139450073,0.5785500407218933
1126,sapa,random,5,60,1310,0.6844373941421509,0.768492579460144,0.5152701139450073,0.5785500407218933
1126,sapa,random,5,70,1320,0.7167763113975525,0.8048030138015747,0.5152701139450073,0.5785500407218933
1126,sapa,random,5,80,1330,0.7717882394790649,0.8665709495544434,0.5152701139450073,0.5785500407218933
1126,sapa,random,5,90,1340,0.6212108731269836,0.6975013017654419,0.5152701139450073,0.5785500407218933
1126,sapa,random,5,100,1350,0.593635082244873,0.6665389537811279,0.5152701139450073,0.5785500407218933
1126,sapa,random,5,110,1360,0.683372974395752,0.7672974467277527,0.5152701139450073,0.5785500407218933
1126,sapa,random,5,120,1370,0.6565917134284973,0.737227201461792,0.5152701139450073,0.5785500407218933
1126,sapa,random,5,130,1380,0.558635413646698,0.6272409558296204,0.5152701139450073,0.5785500407218933
1126,sapa,random,5,140,1390,0.7773052453994751,0.8727654814720154,0.5152701139450073,0.5785500407218933
1126,sapa,random,5,150,1400,0.635049045085907,0.7130389213562012,0.5152701139450073,0.5785500407218933
1126,sapa,random,5,160,1410,0.5485723614692688,0.615942120552063,0.5152701139450073,0.5785500407218933
1126,sapa,random,5,170,1420,0.7844787836074829,0.8808199763298035,0.5152701139450073,0.5785500407218933
1126,sapa,random,5,180,1430,0.6604113578796387,0.7415159344673157,0.5152701139450073,0.5785500407218933
1126,sapa,random,5,190,1440,0.7036158442497253,0.7900263667106628,0.5152701139450073,0.5785500407218933
1126,sapa,random,5,200,1450,0.7679179310798645,0.8622252941131592,0.5152701139450073,0.5785500407218933
1126,sapa,random,5,210,1460,0.6115743517875671,0.68668133020401,0.5152701139450073,0.5785500407218933
1126,sapa,random,5,220,1470,0.5734949111938477,0.6439253687858582,0.5152701139450073,0.5785500407218933
1126,sapa,random,5,230,1480,0.6759762763977051,0.7589923739433289,0.5152701139450073,0.5785500407218933
1126,sapa,random,5,240,1490,0.6474202275276184,0.7269293665885925,0.5152701139450073,0.5785500407218933
1126,sapa,random,6,0,1500,0.9034002423286438,1.0143461227416992,0.5152701139450073,0.5785500407218933
1126,sapa,random,6,10,1510,0.8453777432441711,0.9491978883743286,0.5152701139450073,0.5785500407218933
1126,sapa,random,6,20,1520,0.7386325597763062,0.8293434381484985,0.5152701139450073,0.5785500407218933
1126,sapa,random,6,30,1530,0.6570922136306763,0.7377891540527344,0.5152701139450073,0.5785500407218933
1126,sapa,random,6,40,1540,0.7802256941795349,0.8760445713996887,0.5152701139450073,0.5785500407218933
1126,sapa,random,6,50,1550,0.708167314529419,0.7951367497444153,0.5152701139450073,0.5785500407218933
1126,sapa,random,6,60,1560,0.7187895774841309,0.8070635199546814,0.5152701139450073,0.5785500407218933
1126,sapa,random,6,70,1570,0.7599731683731079,0.8533048629760742,0.5152701139450073,0.5785500407218933
1126,sapa,random,6,80,1580,0.6160356402397156,0.6916905045509338,0.5152701139450073,0.5785500407218933
1126,sapa,random,6,90,1590,0.605736494064331,0.6801264882087708,0.5152701139450073,0.5785500407218933
1126,sapa,random,6,100,1600,0.6778644323348999,0.7611123919487,0.5152701139450073,0.5785500407218933
1126,sapa,random,6,110,1610,0.6768786311149597,0.760005533695221,0.5152701139450073,0.5785500407218933
1126,sapa,random,6,120,1620,0.5621997714042664,0.6312430500984192,0.5152701139450073,0.5785500407218933
1126,sapa,random,6,130,1630,0.7717294692993164,0.866504967212677,0.5152701139450073,0.5785500407218933
1126,sapa,random,6,140,1640,0.6296310424804688,0.7069555521011353,0.5152701139450073,0.5785500407218933
1126,sapa,random,6,150,1650,0.5490944981575012,0.616528332233429,0.5152701139450073,0.5785500407218933
1126,sapa,random,6,160,1660,0.779647171497345,0.8753949999809265,0.5152701139450073,0.5785500407218933
1126,sapa,random,6,170,1670,0.6637237071990967,0.7452350854873657,0.5152701139450073,0.5785500407218933
1126,sapa,random,6,180,1680,0.7094314694404602,0.7965561747550964,0.5152701139450073,0.5785500407218933
1126,sapa,random,6,190,1690,0.7612213492393494,0.854706346988678,0.5152701139450073,0.5785500407218933
1126,sapa,random,6,200,1700,0.609420657157898,0.6842631101608276,0.5152701139450073,0.5785500407218933
1126,sapa,random,6,210,1710,0.5809981822967529,0.652350127696991,0.5152701139450073,0.5785500407218933
1126,sapa,random,6,220,1720,0.6733846664428711,0.7560824751853943,0.5152701139450073,0.5785500407218933
1126,sapa,random,6,230,1730,0.6438029408454895,0.7228678464889526,0.5152701139450073,0.5785500407218933
1126,sapa,random,6,240,1740,0.5468764305114746,0.6140378713607788,0.5152701139450073,0.5785500407218933
1126,sapa,random,7,0,1750,0.8931930661201477,1.002885341644287,0.5152701139450073,0.5785500407218933
1126,sapa,random,7,10,1760,0.7927835583686829,0.8901446461677551,0.5152701139450073,0.5785500407218933
1126,sapa,random,7,20,1770,0.6978790163993835,0.7835849523544312,0.5152701139450073,0.5785500407218933
1126,sapa,random,7,30,1780,0.7878952622413635,0.8846560716629028,0.5152701139450073,0.5785500407218933
1126,sapa,random,7,40,1790,0.716037392616272,0.803973376750946,0.5152701139450073,0.5785500407218933
1126,sapa,random,7,50,1800,0.7213011384010315,0.8098835349082947,0.5152701139450073,0.5785500407218933
1126,sapa,random,7,60,1810,0.7567938566207886,0.8497350811958313,0.5152701139450073,0.5785500407218933
1126,sapa,random,7,70,1820,0.6240118145942688,0.7006462216377258,0.5152701139450073,0.5785500407218933
1126,sapa,random,7,80,1830,0.6070693731307983,0.681623101234436,0.5152701139450073,0.5785500407218933
1126,sapa,random,7,90,1840,0.6770106554031372,0.7601537704467773,0.5152701139450073,0.5785500407218933
1126,sapa,random,7,100,1850,0.6587634086608887,0.7396656274795532,0.5152701139450073,0.5785500407218933
1126,sapa,random,7,110,1860,0.5638183951377869,0.6330604553222656,0.5152701139450073,0.5785500407218933
1126,sapa,random,7,120,1870,0.7726122140884399,0.8674960732460022,0.5152701139450073,0.5785500407218933
1126,sapa,random,7,130,1880,0.6355299949645996,0.7135789394378662,0.5152701139450073,0.5785500407218933
1126,sapa,random,7,140,1890,0.5480042695999146,0.6153042316436768,0.5152701139450073,0.5785500407218933
1126,sapa,random,7,150,1900,0.7795440554618835,0.8752792477607727,0.5152701139450073,0.5785500407218933
1126,sapa,random,7,160,1910,0.6606281399726868,0.7417593598365784,0.5152701139450073,0.5785500407218933
1126,sapa,random,7,170,1920,0.7097280621528625,0.7968891859054565,0.5152701139450073,0.5785500407218933
1126,sapa,random,7,180,1930,0.7611032724380493,0.8545737266540527,0.5152701139450073,0.5785500407218933
1126,sapa,random,7,190,1940,0.6083602905273438,0.6830725073814392,0.5152701139450073,0.5785500407218933
1126,sapa,random,7,200,1950,0.5744134783744812,0.6449567079544067,0.5152701139450073,0.5785500407218933
1126,sapa,random,7,210,1960,0.6744030117988586,0.7572259306907654,0.5152701139450073,0.5785500407218933
1126,sapa,random,7,220,1970,0.6491488218307495,0.7288702726364136,0.5152701139450073,0.5785500407218933
1126,sapa,random,7,230,1980,0.5468493700027466,0.6140074729919434,0.5152701139450073,0.5785500407218933
1126,sapa,random,7,240,1990,0.7776982188224792,0.8732067346572876,0.5152701139450073,0.5785500407218933
1126,sapa,random,7,249,1999,0.6904366612434387,0.7752286195755005,0.5152701139450073,0.5785500407218933
1126,sapa,greedy,0,0,0,0.8104038238525391,1.0,0.8104038238525391,1.0
1126,sapa,greedy,0,10,10,0.7588578462600708,0.9363946914672852,0.5931364893913269,0.7319023609161377
1126,sapa,greedy,0,20,20,0.7215784788131714,0.8903937339782715,0.5585812330245972,0.6892628073692322
1126,sapa,greedy,0,30,30,0.6122168302536011,0.7554466128349304,0.5159486532211304,0.6366562247276306
1126,sapa,greedy,0,40,40,0.5008376836776733,0.6180100440979004,0.4942311644554138,0.6098579168319702
1126,sapa,greedy,0,50,50,0.4927796423435211,0.6080667972564697,0.42438045144081116,0.5236654281616211
1126,sapa,greedy,0,60,60,0.44699591398239136,0.5515718460083008,0.42438045144081116,0.5236654281616211
1126,sapa,greedy,0,70,70,0.6420286893844604,0.7922330498695374,0.42438045144081116,0.5236654281616211
1126,sapa,greedy,0,80,80,0.5255016684532166,0.6484442353248596,0.42438045144081116,0.5236654281616211
1126,sapa,greedy,0,90,90,0.4303556978702545,0.5310385823249817,0.41084223985671997,0.5069599151611328
1126,sapa,greedy,0,100,100,0.648439884185791,0.8001441359519958,0.41084223985671997,0.5069599151611328
1126,sapa,greedy,0,110,110,0.5686205625534058,0.7016509175300598,0.41084223985671997,0.5069599151611328
1126,sapa,greedy,0,120,120,0.6221601963043213,0.7677162885665894,0.41084223985671997,0.5069599151611328
1126,sapa,greedy,0,130,130,0.6414140462875366,0.7914745807647705,0.41084223985671997,0.5069599151611328
1126,sapa,greedy,0,140,140,0.4786345064640045,0.5906123518943787,0.41084223985671997,0.5069599151611328
1126,sapa,greedy,0,150,150,0.447908878326416,0.5526983737945557,0.4101862907409668,0.506150484085083
1126,sapa,greedy,0,160,160,0.5997030138969421,0.7400051355361938,0.4101862907409668,0.506150484085083
1126,sapa,greedy,0,170,170,0.5228834748268127,0.6452134847640991,0.4101862907409668,0.506150484085083
1126,sapa,greedy,0,180,180,0.42428356409072876,0.5235458612442017,0.4025011956691742,0.49666744470596313
1126,sapa,greedy,0,190,190,0.6792058944702148,0.8381079435348511,0.4025011956691742,0.49666744470596313
1126,sapa,greedy,0,200,200,0.5225464701652527,0.6447976231575012,0.4025011956691742,0.49666744470596313
1126,sapa,greedy,0,210,210,0.4178423285484314,0.5155977010726929,0.39966610074043274,0.49316906929016113
1126,sapa,greedy,0,220,220,0.6531873345375061,0.8060022592544556,0.39966610074043274,0.49316906929016113
1126,sapa,greedy,0,230,230,0.5629128217697144,0.6946077942848206,0.39966610074043274,0.49316906929016113
1126,sapa,greedy,0,240,240,0.6269233822822571,0.7735937833786011,0.39966610074043274,0.49316906929016113
1126,sapa,greedy,1,0,250,0.8749282956123352,1.079620122909546,0.39966610074043274,0.49316906929016113
1126,sapa,greedy,1,10,260,0.6864858865737915,0.8470911383628845,0.39966610074043274,0.49316906929016113
1126,sapa,greedy,1,20,270,0.5623272657394409,0.6938852667808533,0.39966610074043274,0.49316906929016113
1126,sapa,greedy,1,30,280,0.6206228137016296,0.7658191919326782,0.39966610074043274,0.49316906929016113
1126,sapa,greedy,1,40,290,0.5620938539505005,0.6935972571372986,0.39966610074043274,0.49316906929016113
1126,sapa,greedy,1,50,300,0.47261351346969604,0.5831827521324158,0.39966610074043274,0.49316906929016113
1126,sapa,greedy,1,60,310,0.6749688982963562,0.8328797221183777,0.39966610074043274,0.49316906929016113
1126,sapa,greedy,1,70,320,0.5342586636543274,0.6592499017715454,0.39966610074043274,0.49316906929016113
1126,sapa,greedy,1,80,330,0.44213351607322693,0.5455718636512756,0.39966610074043274,0.49316906929016113
1126,sapa,greedy,1,90,340,0.6514037847518921,0.8038014769554138,0.39966610074043274,0.49316906929016113
1126,sapa,greedy,1,100,350,0.5754207968711853,0.7100420594215393,0.39966610074043274,0.49316906929016113
1126,sapa,greedy,1,110,360,0.6095119714736938,0.7521089315414429,0.39966610074043274,0.49316906929016113
1126,sapa,greedy,1,120,370,0.6345957517623901,0.783061146736145,0.39966610074043274,0.49316906929016113
1126,sapa,greedy,1,130,380,0.48178529739379883,0.5945003032684326,0.39966610074043274,0.49316906929016113
1126,sapa,greedy,1,140,390,0.45862722396850586,0.5659242868423462,0.39966610074043274,0.49316906929016113
1126,sapa,greedy,1,150,400,0.6015642881393433,0.742301881313324,0.39966610074043274,0.49316906929016113
1126,sapa,greedy,1,160,410,0.5232596397399902,0.6456776261329651,0.39966610074043274,0.49316906929016113
1126,sapa,greedy,1,170,420,0.41776078939437866,0.515497088432312,0.39966610074043274,0.49316906929016113
1126,sapa,greedy,1,180,430,0.6715563535690308,0.8286687731742859,0.3976876139640808,0.4907277226448059
1126,sapa,greedy,1,190,440,0.5197722315788269,0.6413743495941162,0.3976876139640808,0.4907277226448059
1126,sapa,greedy,1,200,450,0.4124167859554291,0.5089027881622314,0.3976876139640808,0.4907277226448059
1126,sapa,greedy,1,210,460,0.65350341796875,0.8063923120498657,0.3976876139640808,0.4907277226448059
1126,sapa,greedy,1,220,470,0.5643548369407654,0.6963871717453003,0.3976876139640808,0.4907277226448059
1126,sapa,greedy,1,230,480,0.6174863576889038,0.7619489431381226,0.3976876139640808,0.4907277226448059
1126,sapa,greedy,1,240,490,0.6374844908714294,0.7866257429122925,0.3976876139640808,0.4907277226448059
1126,sapa,greedy,2,0,500,0.8196176290512085,1.0113693475723267,0.3976876139640808,0.4907277226448059
1126,sapa,greedy,2,10,510,0.589667558670044,0.7276219129562378,0.3976876139640808,0.4907277226448059
1126,sapa,greedy,2,20,520,0.6436106562614441,0.7941851019859314,0.3976876139640808,0.4907277226448059
1126,sapa,greedy,2,30,530,0.5986801385879517,0.738743007183075,0.3976876139640808,0.4907277226448059
1126,sapa,greedy,2,40,540,0.4734800457954407,0.5842519998550415,0.3976876139640808,0.4907277226448059
1126,sapa,greedy,2,50,550,0.6806793808937073,0.8399261832237244,0.3976876139640808,0.4907277226448059
1126,sapa,greedy,2,60,560,0.5423527956008911,0.6692377328872681,0.3976876139640808,0.4907277226448059
1126,sapa,greedy,2,70,570,0.438558965921402,0.5411610007286072,0.3976876139640808,0.4907277226448059
1126,sapa,greedy,2,80,580,0.6674546599388123,0.8236075043678284,0.3976876139640808,0.4907277226448059
1126,sapa,greedy,2,90,590,0.57053142786026,0.7040088176727295,0.3976876139640808,0.4907277226448059
1126,sapa,greedy,2,100,600,0.6246975660324097,0.7708472609519958,0.3976876139640808,0.4907277226448059
1126,sapa,greedy,2,110,610,0.646373450756073,0.7975942492485046,0.3976876139640808,0.4907277226448059
1126,sapa,greedy,2,120,620,0.4773809313774109,0.5890654921531677,0.3976876139640808,0.4907277226448059
1126,sapa,greedy,2,130,630,0.45738714933395386,0.5643941164016724,0.3976876139640808,0.4907277226448059
1126,sapa,greedy,2,140,640,0.59815514087677,0.7380951642990112,0.3976876139640808,0.4907277226448059
1126,sapa,greedy,2,150,650,0.5340853333473206,0.6590360403060913,0.3976876139640808,0.4907277226448059
1126,sapa,greedy,2,160,660,0.42218437790870667,0.5209555625915527,0.3976876139640808,0.4907277226448059
1126,sapa,greedy,2,170,670,0.6829946041107178,0.8427830338478088,0.39577755331993103,0.48837077617645264
1126,sapa,greedy,2,180,680,0.5322405099868774,0.6567596197128296,0.39577755331993103,0.48837077617645264
1126,sapa,greedy,2,190,690,0.4186905324459076,0.516644299030304,0.39577755331993103,0.48837077617645264
1126,sapa,greedy,2,200,700,0.6569797396659851,0.810681939125061,0.39577755331993103,0.48837077617645264
1126,sapa,greedy,2,210,710,0.5681449174880981,0.7010639905929565,0.39577755331993103,0.48837077617645264
1126,sapa,greedy,2,220,720,0.6197611689567566,0.7647559642791748,0.39577755331993103,0.48837077617645264
1126,sapa,greedy,2,230,730,0.6527125239372253,0.8054164052009583,0.39577755331993103,0.48837077617645264
1126,sapa,greedy,2,240,740,0.4697452485561371,0.5796434283256531,0.39577755331993103,0.48837077617645264
1126,sapa,greedy,3,0,750,0.8064166903495789,0.9950800538063049,0.39577755331993103,0.48837077617645264
1126,sapa,greedy,3,10,760,0.6789644956588745,0.8378100991249084,0.39577755331993103,0.48837077617645264
1126,sapa,greedy,3,20,770,0.6094143986701965,0.7519885301589966,0.39577755331993103,0.48837077617645264
1126,sapa,greedy,3,30,780,0.5052267909049988,0.6234259605407715,0.39577755331993103,0.48837077617645264
1126,sapa,greedy,3,40,790,0.6783512830734253,0.8370534181594849,0.39577755331993103,0.48837077617645264
1126,sapa,greedy,3,50,800,0.5474676489830017,0.6755492091178894,0.39577755331993103,0.48837077617645264
1126,sapa,greedy,3,60,810,0.45672425627708435,0.5635761618614197,0.39577755331993103,0.48837077617645264
1126,sapa,greedy,3,70,820,0.6691055297851562,0.8256446123123169,0.39577755331993103,0.48837077617645264
1126,sapa,greedy,3,80,830,0.5782174468040466,0.7134929895401001,0.39577755331993103,0.48837077617645264
1126,sapa,greedy,3,90,840,0.6145378351211548,0.7583106160163879,0.39577755331993103,0.48837077617645264
1126,sapa,greedy,3,100,850,0.6371973752975464,0.7862714529037476,0.39577755331993103,0.48837077617645264
1126,sapa,greedy,3,110,860,0.4877820611000061,0.6018999814987183,0.39577755331993103,0.48837077617645264
1126,sapa,greedy,3,120,870,0.4693441390991211,0.5791484713554382,0.39577755331993103,0.48837077617645264
1126,sapa,greedy,3,130,880,0.598326563835144,0.7383067011833191,0.39577755331993103,0.48837077617645264
1126,sapa,greedy,3,140,890,0.5418728590011597,0.6686455011367798,0.39577755331993103,0.48837077617645264
1126,sapa,greedy,3,150,900,0.42873772978782654,0.5290420651435852,0.39577755331993103,0.48837077617645264
1126,sapa,greedy,3,160,910,0.6760330200195312,0.8341927528381348,0.39577755331993103,0.48837077617645264
1126,sapa,greedy,3,170,920,0.5290568470954895,0.6528311371803284,0.39577755331993103,0.48837077617645264
1126,sapa,greedy,3,180,930,0.42319154739379883,0.5221983790397644,0.39577755331993103,0.48837077617645264
1126,sapa,greedy,3,190,940,0.6638308763504028,0.8191359043121338,0.39577755331993103,0.48837077617645264
1126,sapa,greedy,3,200,950,0.5729982852935791,0.7070527672767639,0.39577755331993103,0.48837077617645264
1126,sapa,greedy,3,210,960,0.6274086236953735,0.7741925716400146,0.39577755331993103,0.48837077617645264
1126,sapa,greedy,3,220,970,0.6479532718658447,0.7995436787605286,0.39577755331993103,0.48837077617645264
1126,sapa,greedy,3,230,980,0.4720914959907532,0.5825386047363281,0.39577755331993103,0.48837077617645264
1126,sapa,greedy,3,240,990,0.45322322845458984,0.5592560172080994,0.39577755331993103,0.48837077617645264
1126,sapa,greedy,4,0,1000,0.7452033758163452,0.9195457100868225,0.39577755331993103,0.48837077617645264
1126,sapa,greedy,4,10,1010,0.6600411534309387,0.8144595623016357,0.39577755331993103,0.48837077617645264
1126,sapa,greedy,4,20,1020,0.5282101035118103,0.6517862677574158,0.39577755331993103,0.48837077617645264
1126,sapa,greedy,4,30,1030,0.6859937310218811,0.8464838266372681,0.39577755331993103,0.48837077617645264
1126,sapa,greedy,4,40,1040,0.5507744550704956,0.6796296238899231,0.39577755331993103,0.48837077617645264
1126,sapa,greedy,4,50,1050,0.4618074297904968,0.5698485374450684,0.39577755331993103,0.48837077617645264
1126,sapa,greedy,4,60,1060,0.6686877012252808,0.8251290321350098,0.39577755331993103,0.48837077617645264
1126,sapa,greedy,4,70,1070,0.5832943320274353,0.719757616519928,0.39577755331993103,0.48837077617645264
1126,sapa,greedy,4,80,1080,0.6116320490837097,0.7547250390052795,0.39577755331993103,0.48837077617645264
1126,sapa,greedy,4,90,1090,0.6397807002067566,0.7894591093063354,0.39577755331993103,0.48837077617645264
1126,sapa,greedy,4,100,1100,0.48458632826805115,0.5979565978050232,0.39577755331993103,0.48837077617645264
1126,sapa,greedy,4,110,1110,0.4615939259529114,0.5695850849151611,0.39577755331993103,0.48837077617645264
1126,sapa,greedy,4,120,1120,0.5991151332855225,0.7392797470092773,0.39577755331993103,0.48837077617645264
1126,sapa,greedy,4,130,1130,0.5271515846252441,0.6504801511764526,0.39577755331993103,0.48837077617645264
1126,sapa,greedy,4,140,1140,0.42737048864364624,0.5273549556732178,0.39577755331993103,0.48837077617645264
1126,sapa,greedy,4,150,1150,0.680536150932312,0.8397494554519653,0.39577755331993103,0.48837077617645264
1126,sapa,greedy,4,160,1160,0.5228649973869324,0.6451906561851501,0.39577755331993103,0.48837077617645264
1126,sapa,greedy,4,170,1170,0.42189350724220276,0.5205966234207153,0.39577755331993103,0.48837077617645264
1126,sapa,greedy,4,180,1180,0.661354124546051,0.8160797357559204,0.39577755331993103,0.48837077617645264
1126,sapa,greedy,4,190,1190,0.567715585231781,0.7005341649055481,0.39577755331993103,0.48837077617645264
1126,sapa,greedy,4,200,1200,0.6177667379379272,0.7622949481010437,0.39577755331993103,0.48837077617645264
1126,sapa,greedy,4,210,1210,0.6437196731567383,0.7943196296691895,0.39577755331993103,0.48837077617645264
