dataset,model,class_pair,target_idx,poison_rho,train_set_size,candidate_count,m,candidate_fraction,budget_valid,invalid_reason,hybrid_scale,method_left,method_right,intersection,overlap_fraction,jaccard
CIFAR10,ConvNetBN,frog-airplane,3825,0.001,50000,5000,50,0.01,True,,standardized,hybrid,graft,14,0.28,0.16279069767441862
CIFAR10,ConvNetBN,frog-airplane,3825,0.001,50000,5000,50,0.01,True,,standardized,hybrid,graft_plus,48,0.96,0.9230769230769231
CIFAR10,ConvNetBN,frog-airplane,3825,0.001,50000,5000,50,0.01,True,,standardized,hybrid,random,0.5,0.01,0.005025125628140704
CIFAR10,ConvNetBN,frog-airplane,3825,0.001,50000,5000,50,0.01,True,,standardized,graft,graft,50.0,1.0,1.0
CIFAR10,ConvNetBN,frog-airplane,3825,0.001,50000,5000,50,0.01,True,,standardized,graft,graft_plus,15,0.3,0.17647058823529413
CIFAR10,ConvNetBN,frog-airplane,3825,0.001,50000,5000,50,0.01,True,,standardized,graft,random,0.5,0.01,0.005025125628140704
CIFAR10,ConvNetBN,frog-airplane,3825,0.001,50000,5000,50,0.01,True,,standardized,graft_plus,graft_plus,50.0,1.0,1.0
CIFAR10,ConvNetBN,frog-airplane,3825,0.001,50000,5000,50,0.01,True,,standardized,graft_plus,random,0.5,0.01,0.005025125628140704
CIFAR10,ConvNetBN,frog-airplane,3825,0.001,50000,5000,50,0.01,True,,standardized,random,random,50.0,1.0,1.0
CIFAR10,ConvNetBN,frog-airplane,3825,0.002,50000,5000,100,0.02,True,,standardized,exact,exact,100.0,1.0,1.0
CIFAR10,ConvNetBN,frog-airplane,3825,0.002,50000,5000,100,0.02,True,,standardized,exact,hybrid,80,0.8,0.6666666666666666
CIFAR10,ConvNetBN,frog-airplane,3825,0.002,50000,5000,100,0.02,True,,standardized,exact,graft,13,0.13,0.06951871657754011
CIFAR10,ConvNetBN,frog-airplane,3825,0.002,50000,5000,100,0.02,True,,standardized,exact,graft_plus,81,0.81,0.680672268907563
CIFAR10,ConvNetBN,frog-airplane,3825,0.002,50000,5000,100,0.02,True,,standardized,exact,random,2.0,0.02,0.010101010101010102
CIFAR10,ConvNetBN,frog-airplane,3825,0.002,50000,5000,100,0.02,True,,standardized,hybrid,hybrid,100.0,1.0,1.0
CIFAR10,ConvNetBN,frog-airplane,3825,0.002,50000,5000,100,0.02,True,,standardized,hybrid,graft,28,0.28,0.16279069767441862
CIFAR10,ConvNetBN,frog-airplane,3825,0.002,50000,5000,100,0.02,True,,standardized,hybrid,graft_plus,93,0.93,0.8691588785046729
CIFAR10,ConvNetBN,frog-airplane,3825,0.002,50000,5000,100,0.02,True,,standardized,hybrid,random,2.0,0.02,0.010101010101010102
CIFAR10,ConvNetBN,frog-airplane,3825,0.002,50000,5000,100,0.02,True,,standardized,graft,graft,100.0,1.0,1.0
CIFAR10,ConvNetBN,frog-airplane,3825,0.002,50000,5000,100,0.02,True,,standardized,graft,graft_plus,31,0.31,0.1834319526627219
CIFAR10,ConvNetBN,frog-airplane,3825,0.002,50000,5000,100,0.02,True,,standardized,graft,random,2.0,0.02,0.010101010101010102
CIFAR10,ConvNetBN,frog-airplane,3825,0.002,50000,5000,100,0.02,True,,standardized,graft_plus,graft_plus,100.0,1.0,1.0
CIFAR10,ConvNetBN,frog-airplane,3825,0.002,50000,5000,100,0.02,True,,standardized,graft_plus,random,2.0,0.02,0.010101010101010102
CIFAR10,ConvNetBN,frog-airplane,3825,0.002,50000,5000,100,0.02,True,,standardized,random,random,100.0,1.0,1.0
CIFAR10,ConvNetBN,frog-airplane,3825,0.005,50000,5000,250,0.05,True,,standardized,exact,exact,250.0,1.0,1.0
CIFAR10,ConvNetBN,frog-airplane,3825,0.005,50000,5000,250,0.05,True,,standardized,exact,hybrid,151,0.604,0.4326647564469914
CIFAR10,ConvNetBN,frog-airplane,3825,0.005,50000,5000,250,0.05,True,,standardized,exact,graft,46,0.184,0.1013215859030837
CIFAR10,ConvNetBN,frog-airplane,3825,0.005,50000,5000,250,0.05,True,,standardized,exact,graft_plus,157,0.628,0.4577259475218659
CIFAR10,ConvNetBN,frog-airplane,3825,0.005,50000,5000,250,0.05,True,,standardized,exact,random,12.5,0.05,0.02564102564102564
CIFAR10,ConvNetBN,frog-airplane,3825,0.005,50000,5000,250,0.05,True,,standardized,hybrid,hybrid,250.0,1.0,1.0
CIFAR10,ConvNetBN,frog-airplane,3825,0.005,50000,5000,250,0.05,True,,standardized,hybrid,graft,119,0.476,0.3123359580052493
CIFAR10,ConvNetBN,frog-airplane,3825,0.005,50000,5000,250,0.05,True,,standardized,hybrid,graft_plus,212,0.848,0.7361111111111112
CIFAR10,ConvNetBN,frog-airplane,3825,0.005,50000,5000,250,0.05,True,,standardized,hybrid,random,12.5,0.05,0.02564102564102564
CIFAR10,ConvNetBN,frog-airplane,3825,0.005,50000,5000,250,0.05,True,,standardized,graft,graft,250.0,1.0,1.0
CIFAR10,ConvNetBN,frog-airplane,3825,0.005,50000,5000,250,0.05,True,,standardized,graft,graft_plus,139,0.556,0.3850415512465374
CIFAR10,ConvNetBN,frog-airplane,3825,0.005,50000,5000,250,0.05,True,,standardized,graft,random,12.5,0.05,0.02564102564102564
CIFAR10,ConvNetBN,frog-airplane,3825,0.005,50000,5000,250,0.05,True,,standardized,graft_plus,graft_plus,250.0,1.0,1.0
CIFAR10,ConvNetBN,frog-airplane,3825,0.005,50000,5000,250,0.05,True,,standardized,graft_plus,random,12.5,0.05,0.02564102564102564
CIFAR10,ConvNetBN,frog-airplane,3825,0.005,50000,5000,250,0.05,True,,standardized,random,random,250.0,1.0,1.0
CIFAR10,ConvNetBN,frog-airplane,3825,0.01,50000,5000,500,0.1,True,,standardized,exact,exact,500.0,1.0,1.0
CIFAR10,ConvNetBN,frog-airplane,3825,0.01,50000,5000,500,0.1,True,,standardized,exact,hybrid,283,0.566,0.3947001394700139
CIFAR10,ConvNetBN,frog-airplane,3825,0.01,50000,5000,500,0.1,True,,standardized,exact,graft,157,0.314,0.18623962040332148
CIFAR10,ConvNetBN,frog-airplane,3825,0.01,50000,5000,500,0.1,True,,standardized,exact,graft_plus,305,0.61,0.43884892086330934
CIFAR10,ConvNetBN,frog-airplane,3825,0.01,50000,5000,500,0.1,True,,standardized,exact,random,50.0,0.1,0.05263157894736842
CIFAR10,ConvNetBN,frog-airplane,3825,0.01,50000,5000,500,0.1,True,,standardized,hybrid,hybrid,500.0,1.0,1.0
CIFAR10,ConvNetBN,frog-airplane,3825,0.01,50000,5000,500,0.1,True,,standardized,hybrid,graft,275,0.55,0.3793103448275862
CIFAR10,ConvNetBN,frog-airplane,3825,0.01,50000,5000,500,0.1,True,,standardized,hybrid,graft_plus,398,0.796,0.6611295681063123
CIFAR10,ConvNetBN,frog-airplane,3825,0.01,50000,5000,500,0.1,True,,standardized,hybrid,random,50.0,0.1,0.05263157894736842
CIFAR10,ConvNetBN,frog-airplane,3825,0.01,50000,5000,500,0.1,True,,standardized,graft,graft,500.0,1.0,1.0
CIFAR10,ConvNetBN,frog-airplane,3825,0.01,50000,5000,500,0.1,True,,standardized,graft,graft_plus,352,0.704,0.5432098765432098
CIFAR10,ConvNetBN,frog-airplane,3825,0.01,50000,5000,500,0.1,True,,standardized,graft,random,50.0,0.1,0.05263157894736842
CIFAR10,ConvNetBN,frog-airplane,3825,0.01,50000,5000,500,0.1,True,,standardized,graft_plus,graft_plus,500.0,1.0,1.0
CIFAR10,ConvNetBN,frog-airplane,3825,0.01,50000,5000,500,0.1,True,,standardized,graft_plus,random,50.0,0.1,0.05263157894736842
CIFAR10,ConvNetBN,frog-airplane,3825,0.01,50000,5000,500,0.1,True,,standardized,random,random,500.0,1.0,1.0
CIFAR10,ConvNetBN,frog-airplane,3825,0.02,50000,5000,1000,0.2,True,,standardized,exact,exact,1000.0,1.0,1.0
CIFAR10,ConvNetBN,frog-airplane,3825,0.02,50000,5000,1000,0.2,True,,standardized,exact,hybrid,527,0.527,0.3577732518669382
CIFAR10,ConvNetBN,frog-airplane,3825,0.02,50000,5000,1000,0.2,True,,standardized,exact,graft,447,0.447,0.28783000643915
CIFAR10,ConvNetBN,frog-airplane,3825,0.02,50000,5000,1000,0.2,True,,standardized,exact,graft_plus,619,0.619,0.44822592324402605
CIFAR10,ConvNetBN,frog-airplane,3825,0.02,50000,5000,1000,0.2,True,,standardized,exact,random,200.0,0.2,0.1111111111111111
CIFAR10,ConvNetBN,frog-airplane,3825,0.02,50000,5000,1000,0.2,True,,standardized,hybrid,hybrid,1000.0,1.0,1.0
CIFAR10,ConvNetBN,frog-airplane,3825,0.02,50000,5000,1000,0.2,True,,standardized,hybrid,graft,568,0.568,0.39664804469273746
CIFAR10,ConvNetBN,frog-airplane,3825,0.02,50000,5000,1000,0.2,True,,standardized,hybrid,graft_plus,683,0.683,0.5186028853454822
CIFAR10,ConvNetBN,frog-airplane,3825,0.02,50000,5000,1000,0.2,True,,standardized,hybrid,random,200.0,0.2,0.1111111111111111
CIFAR10,ConvNetBN,frog-airplane,3825,0.02,50000,5000,1000,0.2,True,,standardized,graft,graft,1000.0,1.0,1.0
CIFAR10,ConvNetBN,frog-airplane,3825,0.02,50000,5000,1000,0.2,True,,standardized,graft,graft_plus,819,0.819,0.6934801016088061
CIFAR10,ConvNetBN,frog-airplane,3825,0.02,50000,5000,1000,0.2,True,,standardized,graft,random,200.0,0.2,0.1111111111111111
CIFAR10,ConvNetBN,frog-airplane,3825,0.02,50000,5000,1000,0.2,True,,standardized,graft_plus,graft_plus,1000.0,1.0,1.0
CIFAR10,ConvNetBN,frog-airplane,3825,0.02,50000,5000,1000,0.2,True,,standardized,graft_plus,random,200.0,0.2,0.1111111111111111
CIFAR10,ConvNetBN,frog-airplane,3825,0.02,50000,5000,1000,0.2,True,,standardized,random,random,1000.0,1.0,1.0
CIFAR10,ConvNetBN,frog-airplane,3825,0.04,50000,5000,2000,0.4,True,,standardized,exact,exact,2000.0,1.0,1.0
CIFAR10,ConvNetBN,frog-airplane,3825,0.04,50000,5000,2000,0.4,True,,standardized,exact,hybrid,1054,0.527,0.3577732518669382
CIFAR10,ConvNetBN,frog-airplane,3825,0.04,50000,5000,2000,0.4,True,,standardized,exact,graft,1354,0.677,0.5117157974300831
CIFAR10,ConvNetBN,frog-airplane,3825,0.04,50000,5000,2000,0.4,True,,standardized,exact,graft_plus,1456,0.728,0.5723270440251572
CIFAR10,ConvNetBN,frog-airplane,3825,0.04,50000,5000,2000,0.4,True,,standardized,exact,random,800.0,0.4,0.25
CIFAR10,ConvNetBN,frog-airplane,3825,0.04,50000,5000,2000,0.4,True,,standardized,hybrid,hybrid,2000.0,1.0,1.0
CIFAR10,ConvNetBN,frog-airplane,3825,0.04,50000,5000,2000,0.4,True,,standardized,hybrid,graft,1163,0.5815,0.40994007754670425
CIFAR10,ConvNetBN,frog-airplane,3825,0.04,50000,5000,2000,0.4,True,,standardized,hybrid,graft_plus,1206,0.603,0.4316392269148175
CIFAR10,ConvNetBN,frog-airplane,3825,0.04,50000,5000,2000,0.4,True,,standardized,hybrid,random,800.0,0.4,0.25
CIFAR10,ConvNetBN,frog-airplane,3825,0.04,50000,5000,2000,0.4,True,,standardized,graft,graft,2000.0,1.0,1.0
CIFAR10,ConvNetBN,frog-airplane,3825,0.04,50000,5000,2000,0.4,True,,standardized,graft,graft_plus,1864,0.932,0.8726591760299626
CIFAR10,ConvNetBN,frog-airplane,3825,0.04,50000,5000,2000,0.4,True,,standardized,graft,random,800.0,0.4,0.25
CIFAR10,ConvNetBN,frog-airplane,3825,0.04,50000,5000,2000,0.4,True,,standardized,graft_plus,graft_plus,2000.0,1.0,1.0
CIFAR10,ConvNetBN,frog-airplane,3825,0.04,50000,5000,2000,0.4,True,,standardized,graft_plus,random,800.0,0.4,0.25
CIFAR10,ConvNetBN,frog-airplane,3825,0.04,50000,5000,2000,0.4,True,,standardized,random,random,2000.0,1.0,1.0
CIFAR10,ConvNetBN,frog-airplane,1796,0.001,50000,5000,50,0.01,True,,standardized,exact,exact,50.0,1.0,1.0
CIFAR10,ConvNetBN,frog-airplane,1796,0.001,50000,5000,50,0.01,True,,standardized,exact,hybrid,37,0.74,0.5873015873015873
CIFAR10,ConvNetBN,frog-airplane,1796,0.001,50000,5000,50,0.01,True,,standardized,exact,graft,4,0.08,0.041666666666666664
CIFAR10,ConvNetBN,frog-airplane,1796,0.001,50000,5000,50,0.01,True,,standardized,exact,graft_plus,39,0.78,0.639344262295082
CIFAR10,ConvNetBN,frog-airplane,1796,0.001,50000,5000,50,0.01,True,,standardized,exact,random,0.5,0.01,0.005025125628140704
CIFAR10,ConvNetBN,frog-airplane,1796,0.001,50000,5000,50,0.01,True,,standardized,hybrid,hybrid,50.0,1.0,1.0
CIFAR10,ConvNetBN,frog-airplane,1796,0.001,50000,5000,50,0.01,True,,standardized,hybrid,graft,8,0.16,0.08695652173913043
CIFAR10,ConvNetBN,frog-airplane,1796,0.001,50000,5000,50,0.01,True,,standardized,hybrid,graft_plus,46,0.92,0.8518518518518519
CIFAR10,ConvNetBN,frog-airplane,1796,0.001,50000,5000,50,0.01,True,,standardized,hybrid,random,0.5,0.01,0.005025125628140704
CIFAR10,ConvNetBN,frog-airplane,1796,0.001,50000,5000,50,0.01,True,,standardized,graft,graft,50.0,1.0,1.0
CIFAR10,ConvNetBN,frog-airplane,1796,0.001,50000,5000,50,0.01,True,,standardized,graft,graft_plus,8,0.16,0.08695652173913043
CIFAR10,ConvNetBN,frog-airplane,1796,0.001,50000,5000,50,0.01,True,,standardized,graft,random,0.5,0.01,0.005025125628140704
CIFAR10,ConvNetBN,frog-airplane,1796,0.001,50000,5000,50,0.01,True,,standardized,graft_plus,graft_plus,50.0,1.0,1.0
CIFAR10,ConvNetBN,frog-airplane,1796,0.001,50000,5000,50,0.01,True,,standardized,graft_plus,random,0.5,0.01,0.005025125628140704
CIFAR10,ConvNetBN,frog-airplane,1796,0.001,50000,5000,50,0.01,True,,standardized,random,random,50.0,1.0,1.0
CIFAR10,ConvNetBN,frog-airplane,1796,0.002,50000,5000,100,0.02,True,,standardized,exact,exact,100.0,1.0,1.0
CIFAR10,ConvNetBN,frog-airplane,1796,0.002,50000,5000,100,0.02,True,,standardized,exact,hybrid,69,0.69,0.5267175572519084
CIFAR10,ConvNetBN,frog-airplane,1796,0.002,50000,5000,100,0.02,True,,standardized,exact,graft,9,0.09,0.04712041884816754
CIFAR10,ConvNetBN,frog-airplane,1796,0.002,50000,5000,100,0.02,True,,standardized,exact,graft_plus,77,0.77,0.6260162601626016
CIFAR10,ConvNetBN,frog-airplane,1796,0.002,50000,5000,100,0.02,True,,standardized,exact,random,2.0,0.02,0.010101010101010102
CIFAR10,ConvNetBN,frog-airplane,1796,0.002,50000,5000,100,0.02,True,,standardized,hybrid,hybrid,100.0,1.0,1.0
CIFAR10,ConvNetBN,frog-airplane,1796,0.002,50000,5000,100,0.02,True,,standardized,hybrid,graft,23,0.23,0.12994350282485875
CIFAR10,ConvNetBN,frog-airplane,1796,0.002,50000,5000,100,0.02,True,,standardized,hybrid,graft_plus,87,0.87,0.7699115044247787
CIFAR10,ConvNetBN,frog-airplane,1796,0.002,50000,5000,100,0.02,True,,standardized,hybrid,random,2.0,0.02,0.010101010101010102
CIFAR10,ConvNetBN,frog-airplane,1796,0.002,50000,5000,100,0.02,True,,standardized,graft,graft,100.0,1.0,1.0
CIFAR10,ConvNetBN,frog-airplane,1796,0.002,50000,5000,100,0.02,True,,standardized,graft,graft_plus,21,0.21,0.11731843575418995
CIFAR10,ConvNetBN,frog-airplane,1796,0.002,50000,5000,100,0.02,True,,standardized,graft,random,2.0,0.02,0.010101010101010102
CIFAR10,ConvNetBN,frog-airplane,1796,0.002,50000,5000,100,0.02,True,,standardized,graft_plus,graft_plus,100.0,1.0,1.0
CIFAR10,ConvNetBN,frog-airplane,1796,0.002,50000,5000,100,0.02,True,,standardized,graft_plus,random,2.0,0.02,0.010101010101010102
CIFAR10,ConvNetBN,frog-airplane,1796,0.002,50000,5000,100,0.02,True,,standardized,random,random,100.0,1.0,1.0
CIFAR10,ConvNetBN,frog-airplane,1796,0.005,50000,5000,250,0.05,True,,standardized,exact,exact,250.0,1.0,1.0
CIFAR10,ConvNetBN,frog-airplane,1796,0.005,50000,5000,250,0.05,True,,standardized,exact,hybrid,171,0.684,0.5197568389057751
CIFAR10,ConvNetBN,frog-airplane,1796,0.005,50000,5000,250,0.05,True,,standardized,exact,graft,36,0.144,0.07758620689655173
CIFAR10,ConvNetBN,frog-airplane,1796,0.005,50000,5000,250,0.05,True,,standardized,exact,graft_plus,175,0.7,0.5384615384615384
CIFAR10,ConvNetBN,frog-airplane,1796,0.005,50000,5000,250,0.05,True,,standardized,exact,random,12.5,0.05,0.02564102564102564
CIFAR10,ConvNetBN,frog-airplane,1796,0.005,50000,5000,250,0.05,True,,standardized,hybrid,hybrid,250.0,1.0,1.0
CIFAR10,ConvNetBN,frog-airplane,1796,0.005,50000,5000,250,0.05,True,,standardized,hybrid,graft,99,0.396,0.24688279301745636
CIFAR10,ConvNetBN,frog-airplane,1796,0.005,50000,5000,250,0.05,True,,standardized,hybrid,graft_plus,226,0.904,0.8248175182481752
CIFAR10,ConvNetBN,frog-airplane,1796,0.005,50000,5000,250,0.05,True,,standardized,hybrid,random,12.5,0.05,0.02564102564102564
CIFAR10,ConvNetBN,frog-airplane,1796,0.005,50000,5000,250,0.05,True,,standardized,graft,graft,250.0,1.0,1.0
CIFAR10,ConvNetBN,frog-airplane,1796,0.005,50000,5000,250,0.05,True,,standardized,graft,graft_plus,107,0.428,0.272264631043257
CIFAR10,ConvNetBN,frog-airplane,1796,0.005,50000,5000,250,0.05,True,,standardized,graft,random,12.5,0.05,0.02564102564102564
CIFAR10,ConvNetBN,frog-airplane,1796,0.005,50000,5000,250,0.05,True,,standardized,graft_plus,graft_plus,250.0,1.0,1.0
CIFAR10,ConvNetBN,frog-airplane,1796,0.005,50000,5000,250,0.05,True,,standardized,graft_plus,random,12.5,0.05,0.02564102564102564
CIFAR10,ConvNetBN,frog-airplane,1796,0.005,50000,5000,250,0.05,True,,standardized,random,random,250.0,1.0,1.0
CIFAR10,ConvNetBN,frog-airplane,1796,0.01,50000,5000,500,0.1,True,,standardized,exact,exact,500.0,1.0,1.0
CIFAR10,ConvNetBN,frog-airplane,1796,0.01,50000,5000,500,0.1,True,,standardized,exact,hybrid,297,0.594,0.422475106685633
CIFAR10,ConvNetBN,frog-airplane,1796,0.01,50000,5000,500,0.1,True,,standardized,exact,graft,113,0.226,0.1273957158962796
CIFAR10,ConvNetBN,frog-airplane,1796,0.01,50000,5000,500,0.1,True,,standardized,exact,graft_plus,312,0.624,0.45348837209302323
CIFAR10,ConvNetBN,frog-airplane,1796,0.01,50000,5000,500,0.1,True,,standardized,exact,random,50.0,0.1,0.05263157894736842
CIFAR10,ConvNetBN,frog-airplane,1796,0.01,50000,5000,500,0.1,True,,standardized,hybrid,hybrid,500.0,1.0,1.0
CIFAR10,ConvNetBN,frog-airplane,1796,0.01,50000,5000,500,0.1,True,,standardized,hybrid,graft,258,0.516,0.3477088948787062
CIFAR10,ConvNetBN,frog-airplane,1796,0.01,50000,5000,500,0.1,True,,standardized,hybrid,graft_plus,416,0.832,0.7123287671232876
CIFAR10,ConvNetBN,frog-airplane,1796,0.01,50000,5000,500,0.1,True,,standardized,hybrid,random,50.0,0.1,0.05263157894736842
CIFAR10,ConvNetBN,frog-airplane,1796,0.01,50000,5000,500,0.1,True,,standardized,graft,graft,500.0,1.0,1.0
CIFAR10,ConvNetBN,frog-airplane,1796,0.01,50000,5000,500,0.1,True,,standardized,graft,graft_plus,298,0.596,0.42450142450142453
CIFAR10,ConvNetBN,frog-airplane,1796,0.01,50000,5000,500,0.1,True,,standardized,graft,random,50.0,0.1,0.05263157894736842
CIFAR10,ConvNetBN,frog-airplane,1796,0.01,50000,5000,500,0.1,True,,standardized,graft_plus,graft_plus,500.0,1.0,1.0
CIFAR10,ConvNetBN,frog-airplane,1796,0.01,50000,5000,500,0.1,True,,standardized,graft_plus,random,50.0,0.1,0.05263157894736842
CIFAR10,ConvNetBN,frog-airplane,1796,0.01,50000,5000,500,0.1,True,,standardized,random,random,500.0,1.0,1.0
CIFAR10,ConvNetBN,frog-airplane,1796,0.02,50000,5000,1000,0.2,True,,standardized,exact,exact,1000.0,1.0,1.0
CIFAR10,ConvNetBN,frog-airplane,1796,0.02,50000,5000,1000,0.2,True,,standardized,exact,hybrid,587,0.587,0.4154281670205237
CIFAR10,ConvNetBN,frog-airplane,1796,0.02,50000,5000,1000,0.2,True,,standardized,exact,graft,375,0.375,0.23076923076923078
CIFAR10,ConvNetBN,frog-airplane,1796,0.02,50000,5000,1000,0.2,True,,standardized,exact,graft_plus,615,0.615,0.44404332129963897
CIFAR10,ConvNetBN,frog-airplane,1796,0.02,50000,5000,1000,0.2,True,,standardized,exact,random,200.0,0.2,0.1111111111111111
CIFAR10,ConvNetBN,frog-airplane,1796,0.02,50000,5000,1000,0.2,True,,standardized,hybrid,hybrid,1000.0,1.0,1.0
CIFAR10,ConvNetBN,frog-airplane,1796,0.02,50000,5000,1000,0.2,True,,standardized,hybrid,graft,603,0.603,0.4316392269148175
CIFAR10,ConvNetBN,frog-airplane,1796,0.02,50000,5000,1000,0.2,True,,standardized,hybrid,graft_plus,793,0.793,0.6570008285004143
CIFAR10,ConvNetBN,frog-airplane,1796,0.02,50000,5000,1000,0.2,True,,standardized,hybrid,random,200.0,0.2,0.1111111111111111
CIFAR10,ConvNetBN,frog-airplane,1796,0.02,50000,5000,1000,0.2,True,,standardized,graft,graft,1000.0,1.0,1.0
CIFAR10,ConvNetBN,frog-airplane,1796,0.02,50000,5000,1000,0.2,True,,standardized,graft,graft_plus,757,0.757,0.6090104585679806
CIFAR10,ConvNetBN,frog-airplane,1796,0.02,50000,5000,1000,0.2,True,,standardized,graft,random,200.0,0.2,0.1111111111111111
CIFAR10,ConvNetBN,frog-airplane,1796,0.02,50000,5000,1000,0.2,True,,standardized,graft_plus,graft_plus,1000.0,1.0,1.0
CIFAR10,ConvNetBN,frog-airplane,1796,0.02,50000,5000,1000,0.2,True,,standardized,graft_plus,random,200.0,0.2,0.1111111111111111
CIFAR10,ConvNetBN,frog-airplane,1796,0.02,50000,5000,1000,0.2,True,,standardized,random,random,1000.0,1.0,1.0
CIFAR10,ConvNetBN,frog-airplane,1796,0.04,50000,5000,2000,0.4,True,,standardized,exact,exact,2000.0,1.0,1.0
CIFAR10,ConvNetBN,frog-airplane,1796,0.04,50000,5000,2000,0.4,True,,standardized,exact,hybrid,1165,0.5825,0.4109347442680776
CIFAR10,ConvNetBN,frog-airplane,1796,0.04,50000,5000,2000,0.4,True,,standardized,exact,graft,1184,0.592,0.42045454545454547
CIFAR10,ConvNetBN,frog-airplane,1796,0.04,50000,5000,2000,0.4,True,,standardized,exact,graft_plus,1397,0.6985,0.5366884364195159
CIFAR10,ConvNetBN,frog-airplane,1796,0.04,50000,5000,2000,0.4,True,,standardized,exact,random,800.0,0.4,0.25
CIFAR10,ConvNetBN,frog-airplane,1796,0.04,50000,5000,2000,0.4,True,,standardized,hybrid,hybrid,2000.0,1.0,1.0
CIFAR10,ConvNetBN,frog-airplane,1796,0.04,50000,5000,2000,0.4,True,,standardized,hybrid,graft,1270,0.635,0.4652014652014652
CIFAR10,ConvNetBN,frog-airplane,1796,0.04,50000,5000,2000,0.4,True,,standardized,hybrid,graft_plus,1377,0.6885,0.5249714067861228
CIFAR10,ConvNetBN,frog-airplane,1796,0.04,50000,5000,2000,0.4,True,,standardized,hybrid,random,800.0,0.4,0.25
CIFAR10,ConvNetBN,frog-airplane,1796,0.04,50000,5000,2000,0.4,True,,standardized,graft,graft,2000.0,1.0,1.0
CIFAR10,ConvNetBN,frog-airplane,1796,0.04,50000,5000,2000,0.4,True,,standardized,graft,graft_plus,1759,0.8795,0.7849174475680499
CIFAR10,ConvNetBN,frog-airplane,1796,0.04,50000,5000,2000,0.4,True,,standardized,graft,random,800.0,0.4,0.25
CIFAR10,ConvNetBN,frog-airplane,1796,0.04,50000,5000,2000,0.4,True,,standardized,graft_plus,graft_plus,2000.0,1.0,1.0
CIFAR10,ConvNetBN,frog-airplane,1796,0.04,50000,5000,2000,0.4,True,,standardized,graft_plus,random,800.0,0.4,0.25
CIFAR10,ConvNetBN,frog-airplane,1796,0.04,50000,5000,2000,0.4,True,,standardized,random,random,2000.0,1.0,1.0
CIFAR10,ConvNetBN,frog-airplane,2548,0.001,50000,5000,50,0.01,True,,standardized,exact,exact,50.0,1.0,1.0
CIFAR10,ConvNetBN,frog-airplane,2548,0.001,50000,5000,50,0.01,True,,standardized,exact,hybrid,42,0.84,0.7241379310344828
CIFAR10,ConvNetBN,frog-airplane,2548,0.001,50000,5000,50,0.01,True,,standardized,exact,graft,3,0.06,0.030927835051546393
CIFAR10,ConvNetBN,frog-airplane,2548,0.001,50000,5000,50,0.01,True,,standardized,exact,graft_plus,43,0.86,0.7543859649122807
